experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Grodno,1921,37.594,96.437,57.890,66.272
Historical,Grodno,1922,29.371,90.786,57.920,54.272
Historical,Grodno,1923,22.518,93.970,51.981,57.042
Historical,Grodno,1924,28.451,81.657,48.858,49.551
Historical,Grodno,1925,26.243,91.024,51.018,45.507
Historical,Grodno,1926,31.804,85.598,54.880,39.680
Historical,Grodno,1927,29.374,98.695,52.426,53.887
Historical,Grodno,1928,24.191,81.265,50.264,41.311
Historical,Grodno,1929,18.126,82.410,56.059,41.459
Historical,Grodno,1930,28.279,91.739,52.676,45.322
Historical,Grodno,1931,29.012,78.873,49.605,40.181
Historical,Grodno,1932,33.557,89.417,54.455,42.288
Historical,Grodno,1933,18.682,79.988,47.749,34.824
Historical,Grodno,1934,29.367,83.803,62.871,48.597
Historical,Grodno,1935,32.267,83.122,60.322,55.283
Historical,Grodno,1936,35.736,94.543,67.985,49.986
Historical,Grodno,1937,28.874,94.423,48.673,44.131
Historical,Grodno,1938,32.865,96.298,69.279,56.120
Historical,Grodno,1939,26.297,102.067,63.456,57.807
Historical,Grodno,1940,30.526,92.348,56.918,52.439
Historical,Grodno,1941,29.194,87.069,61.874,50.491
Historical,Grodno,1942,29.733,79.604,55.810,32.942
Historical,Grodno,1943,28.967,91.879,55.587,42.586
Historical,Grodno,1944,27.191,87.075,55.403,51.931
Historical,Grodno,1945,23.868,89.317,55.717,55.524
Historical,Grodno,1946,24.671,91.932,53.865,40.706
Historical,Grodno,1947,24.050,80.606,57.670,41.376
Historical,Grodno,1948,27.058,78.804,43.873,37.843
Historical,Grodno,1949,29.198,90.502,53.063,46.293
Historical,Grodno,1950,38.032,93.610,61.925,59.136
Historical,Grodno,1951,27.553,122.955,52.930,78.897
Historical,Grodno,1952,22.516,101.730,50.969,51.896
Historical,Grodno,1953,34.129,81.806,50.980,57.172
Historical,Grodno,1954,34.969,78.083,52.924,53.669
Historical,Grodno,1955,29.930,85.239,58.284,54.100
Historical,Grodno,1956,26.352,72.873,49.944,47.321
Historical,Grodno,1957,33.745,88.331,51.074,48.823
Historical,Grodno,1958,26.539,100.150,55.716,43.820
Historical,Grodno,1959,29.979,85.488,50.967,45.226
Historical,Grodno,1960,34.788,108.378,53.673,52.675
Historical,Grodno,1961,23.808,95.190,49.795,43.479
Historical,Grodno,1962,16.916,79.719,56.460,28.600
Historical,Grodno,1963,30.928,94.481,50.703,42.861
Historical,Grodno,1964,28.121,93.519,57.097,51.324
Historical,Grodno,1965,34.000,86.712,54.809,44.240
Historical,Grodno,1966,23.219,77.605,51.641,40.494
Historical,Grodno,1967,30.198,86.680,58.337,37.023
Historical,Grodno,1968,29.919,77.641,49.064,50.331
Historical,Grodno,1969,25.811,91.546,61.515,56.239
Historical,Grodno,1970,19.991,90.647,60.767,49.047
Historical,Grodno,1971,41.279,93.312,66.185,67.560
Historical,Grodno,1972,29.173,88.588,57.561,51.199
Historical,Grodno,1973,37.832,86.031,64.444,59.259
Historical,Grodno,1974,34.252,96.552,58.957,66.179
Historical,Grodno,1975,37.645,130.869,61.225,55.783
Historical,Grodno,1976,20.783,90.491,56.181,55.752
Historical,Grodno,1977,29.951,102.957,53.546,42.365
Historical,Grodno,1978,17.133,85.884,44.754,39.204
Historical,Grodno,1979,24.663,85.639,57.026,57.542
Historical,Grodno,1980,28.295,97.052,55.819,56.424
Historical,Grodno,1981,36.884,90.568,55.711,38.308
Historical,Grodno,1982,20.410,77.517,53.366,44.632
Historical,Grodno,1983,20.858,92.996,57.123,62.195
Historical,Grodno,1984,24.778,81.337,47.270,34.943
Historical,Grodno,1985,24.658,104.485,54.550,48.506
Historical,Grodno,1986,35.972,106.660,70.628,57.088
Historical,Grodno,1987,27.674,83.226,57.293,52.468
Historical,Grodno,1988,35.371,94.445,54.719,60.836
Historical,Grodno,1989,22.973,91.300,51.225,51.427
Historical,Grodno,1990,22.880,96.740,49.758,35.397
Historical,Grodno,1991,20.247,88.012,51.551,44.701
Historical,Grodno,1992,22.288,96.120,58.062,64.778
Historical,Grodno,1993,41.052,85.615,64.150,56.748
Historical,Grodno,1994,27.003,85.542,54.875,40.992
Historical,Grodno,1995,28.549,100.191,51.723,42.197
Historical,Grodno,1996,32.086,97.759,61.768,43.337
Historical,Grodno,1997,20.248,82.676,49.149,46.889
Historical,Grodno,1998,17.933,93.992,51.988,62.306
Historical,Grodno,1999,29.457,116.766,67.112,65.104
Historical,Grodno,2000,30.929,85.985,53.279,43.349
Historical,Grodno,2001,26.452,91.191,50.514,35.915
Historical,Grodno,2002,18.590,99.139,56.350,60.191
Historical,Grodno,2003,27.656,85.629,59.778,53.811
Historical,Grodno,2004,24.037,84.216,56.444,62.369
Historical,Grodno,2005,15.795,89.117,49.047,36.211
Historical,Grodno,2006,30.932,81.685,53.033,39.306
Historical,Grodno,2007,17.284,84.672,46.422,55.514
Historical,Grodno,2008,33.801,97.085,56.082,59.693
Historical,Grodno,2009,32.200,93.194,59.908,60.614
Historical,Grodno,2010,27.176,99.027,56.428,67.438
Historical,Grodno,2011,33.048,87.591,51.146,38.169
Historical,Grodno,2012,29.579,95.778,66.562,53.559
Historical,Grodno,2013,24.362,88.197,52.931,40.898
Historical,Grodno,2014,34.706,105.181,54.970,58.080
Historical,Minsk,1900,24.153,93.083,56.993,52.214
Historical,Minsk,1901,40.455,83.213,61.354,57.106
Historical,Minsk,1902,23.640,86.827,55.587,42.217
Historical,Minsk,1903,28.117,94.081,54.078,60.333
Historical,Minsk,1904,23.094,80.946,55.919,44.167
Historical,Minsk,1905,20.999,90.723,50.761,51.991
Historical,Minsk,1906,19.688,99.104,52.553,63.948
Historical,Minsk,1907,26.680,99.712,62.018,36.524
Historical,Minsk,1908,21.582,84.581,62.322,57.336
Historical,Minsk,1909,26.707,102.695,60.665,60.819
Historical,Minsk,1910,23.198,100.685,54.784,54.190
Historical,Minsk,1911,22.915,85.429,49.384,45.782
Historical,Minsk,1912,24.037,87.002,54.932,46.948
Historical,Minsk,1913,28.929,95.934,59.228,54.941
Historical,Minsk,1914,26.072,79.228,61.733,65.607
Historical,Minsk,1915,20.167,100.114,61.518,50.096
Historical,Minsk,1916,24.002,91.577,52.802,36.420
Historical,Minsk,1917,15.009,79.206,52.461,59.371
Historical,Minsk,1918,30.000,91.044,62.304,46.045
Historical,Minsk,1919,32.935,80.836,52.925,46.298
Historical,Minsk,1920,25.421,83.020,50.431,45.502
Historical,Minsk,1921,31.345,96.972,64.783,63.593
Historical,Minsk,1922,27.374,101.760,51.381,43.738
Historical,Minsk,1923,21.516,84.599,54.553,48.829
Historical,Minsk,1924,29.305,89.777,44.042,38.882
Historical,Minsk,1925,24.404,101.868,56.500,35.250
Historical,Minsk,1926,28.972,89.997,59.131,32.835
Historical,Minsk,1927,29.878,95.849,55.003,61.496
Historical,Minsk,1928,24.033,84.704,50.340,32.540
Historical,Minsk,1929,20.599,85.267,46.295,32.309
