experiment,model,year,region,pr
SSP5-8.5,cnrm_cm6_1_hr,2090,Brest,390.2465836497202
SSP5-8.5,cnrm_cm6_1_hr,2090,Gomel,468.9558450849631
SSP5-8.5,cnrm_cm6_1_hr,2090,Grodno,356.8560778472563
SSP5-8.5,cnrm_cm6_1_hr,2090,Minsk,389.43491213926006
SSP5-8.5,cnrm_cm6_1_hr,2090,Mogilev,459.7386615936992
SSP5-8.5,cnrm_cm6_1_hr,2090,Vitebsk,382.0225770183907
SSP5-8.5,cnrm_cm6_1_hr,2091,Brest,364.1207017911003
SSP5-8.5,cnrm_cm6_1_hr,2091,Gomel,313.9236614818212
SSP5-8.5,cnrm_cm6_1_hr,2091,Grodno,399.4121120895123
SSP5-8.5,cnrm_cm6_1_hr,2091,Minsk,382.89491317969816
SSP5-8.5,cnrm_cm6_1_hr,2091,Mogilev,349.0846739223703
SSP5-8.5,cnrm_cm6_1_hr,2091,Vitebsk,390.20410834326077
SSP5-8.5,cnrm_cm6_1_hr,2092,Brest,204.64913429238487
SSP5-8.5,cnrm_cm6_1_hr,2092,Gomel,229.1326279735596
SSP5-8.5,cnrm_cm6_1_hr,2092,Grodno,224.5076477052928
SSP5-8.5,cnrm_cm6_1_hr,2092,Minsk,237.29922323804044
SSP5-8.5,cnrm_cm6_1_hr,2092,Mogilev,246.5508350394368
SSP5-8.5,cnrm_cm6_1_hr,2092,Vitebsk,263.9327052452345
SSP5-8.5,cnrm_cm6_1_hr,2093,Brest,255.37419279908914
SSP5-8.5,cnrm_cm6_1_hr,2093,Gomel,275.1484100717166
SSP5-8.5,cnrm_cm6_1_hr,2093,Grodno,261.6033456886407
SSP5-8.5,cnrm_cm6_1_hr,2093,Minsk,282.7639100461595
SSP5-8.5,cnrm_cm6_1_hr,2093,Mogilev,307.9324609725585
SSP5-8.5,cnrm_cm6_1_hr,2093,Vitebsk,274.2637282054621
SSP5-8.5,cnrm_cm6_1_hr,2094,Brest,336.2296021033634
SSP5-8.5,cnrm_cm6_1_hr,2094,Gomel,353.22724227781913
SSP5-8.5,cnrm_cm6_1_hr,2094,Grodno,369.78995454962
SSP5-8.5,cnrm_cm6_1_hr,2094,Minsk,397.4654305631202
SSP5-8.5,cnrm_cm6_1_hr,2094,Mogilev,363.07908538380764
SSP5-8.5,cnrm_cm6_1_hr,2094,Vitebsk,393.22194553116617
SSP5-8.5,cnrm_cm6_1_hr,2095,Brest,403.84696304752526
SSP5-8.5,cnrm_cm6_1_hr,2095,Gomel,387.99842881972677
SSP5-8.5,cnrm_cm6_1_hr,2095,Grodno,418.74246588551864
SSP5-8.5,cnrm_cm6_1_hr,2095,Minsk,437.32340135540426
SSP5-8.5,cnrm_cm6_1_hr,2095,Mogilev,436.3345741054685
SSP5-8.5,cnrm_cm6_1_hr,2095,Vitebsk,493.87277116865255
SSP5-8.5,cnrm_cm6_1_hr,2096,Brest,332.50368850617093
SSP5-8.5,cnrm_cm6_1_hr,2096,Gomel,390.13427330615724
SSP5-8.5,cnrm_cm6_1_hr,2096,Grodno,365.14221096627887
SSP5-8.5,cnrm_cm6_1_hr,2096,Minsk,367.2329783844359
SSP5-8.5,cnrm_cm6_1_hr,2096,Mogilev,384.023084873367
SSP5-8.5,cnrm_cm6_1_hr,2096,Vitebsk,384.8412726939301
SSP5-8.5,cnrm_cm6_1_hr,2097,Brest,268.8871176139978
SSP5-8.5,cnrm_cm6_1_hr,2097,Gomel,268.2386477957828
SSP5-8.5,cnrm_cm6_1_hr,2097,Grodno,333.9311842817376
SSP5-8.5,cnrm_cm6_1_hr,2097,Minsk,294.7550735932135
SSP5-8.5,cnrm_cm6_1_hr,2097,Mogilev,312.30343478644346
SSP5-8.5,cnrm_cm6_1_hr,2097,Vitebsk,378.5901147421239
SSP5-8.5,cnrm_cm6_1_hr,2098,Brest,260.25409243964333
SSP5-8.5,cnrm_cm6_1_hr,2098,Gomel,274.25589366767406
SSP5-8.5,cnrm_cm6_1_hr,2098,Grodno,276.2440050396297
SSP5-8.5,cnrm_cm6_1_hr,2098,Minsk,284.3994539934603
SSP5-8.5,cnrm_cm6_1_hr,2098,Mogilev,294.75268129121673
SSP5-8.5,cnrm_cm6_1_hr,2098,Vitebsk,270.1250664657952
SSP5-8.5,cnrm_esm2_1,2015,Brest,273.1585130585539
SSP5-8.5,cnrm_esm2_1,2015,Gomel,263.8981937918318
SSP5-8.5,cnrm_esm2_1,2015,Grodno,281.9236666720532
SSP5-8.5,cnrm_esm2_1,2015,Minsk,283.54529457134186
SSP5-8.5,cnrm_esm2_1,2015,Mogilev,268.272858592435
SSP5-8.5,cnrm_esm2_1,2015,Vitebsk,289.03126863902435
SSP5-8.5,cnrm_esm2_1,2016,Brest,232.20741001696652
SSP5-8.5,cnrm_esm2_1,2016,Gomel,246.07341711901202
SSP5-8.5,cnrm_esm2_1,2016,Grodno,239.8587402140038
SSP5-8.5,cnrm_esm2_1,2016,Minsk,273.0621248069383
SSP5-8.5,cnrm_esm2_1,2016,Mogilev,299.731613931669
SSP5-8.5,cnrm_esm2_1,2016,Vitebsk,307.26676134237346
SSP5-8.5,cnrm_esm2_1,2017,Brest,263.70895784537737
SSP5-8.5,cnrm_esm2_1,2017,Gomel,245.83925550923303
SSP5-8.5,cnrm_esm2_1,2017,Grodno,313.998457533876
SSP5-8.5,cnrm_esm2_1,2017,Minsk,311.7111834309844
SSP5-8.5,cnrm_esm2_1,2017,Mogilev,289.42663649702075
SSP5-8.5,cnrm_esm2_1,2017,Vitebsk,327.1722870039845
SSP5-8.5,cnrm_esm2_1,2018,Brest,189.88970272262736
SSP5-8.5,cnrm_esm2_1,2018,Gomel,215.87093069841748
SSP5-8.5,cnrm_esm2_1,2018,Grodno,194.10538594925455
SSP5-8.5,cnrm_esm2_1,2018,Minsk,213.95427261524284
SSP5-8.5,cnrm_esm2_1,2018,Mogilev,238.0024828885054
SSP5-8.5,cnrm_esm2_1,2018,Vitebsk,222.92182581399254
SSP5-8.5,cnrm_esm2_1,2019,Brest,260.6884153829719
SSP5-8.5,cnrm_esm2_1,2019,Gomel,267.84326637610985
SSP5-8.5,cnrm_esm2_1,2019,Grodno,287.72769422509515
SSP5-8.5,cnrm_esm2_1,2019,Minsk,324.087958029982
SSP5-8.5,cnrm_esm2_1,2019,Mogilev,281.2366927904681
SSP5-8.5,cnrm_esm2_1,2019,Vitebsk,297.78337179172144
SSP5-8.5,cnrm_esm2_1,2020,Brest,214.41869383927633
SSP5-8.5,cnrm_esm2_1,2020,Gomel,182.50301443678487
SSP5-8.5,cnrm_esm2_1,2020,Grodno,225.67165270099056
SSP5-8.5,cnrm_esm2_1,2020,Minsk,212.23150363379722
SSP5-8.5,cnrm_esm2_1,2020,Mogilev,201.73044540923138
SSP5-8.5,cnrm_esm2_1,2020,Vitebsk,220.65340871855628
SSP5-8.5,cnrm_esm2_1,2021,Brest,262.046299392353
SSP5-8.5,cnrm_esm2_1,2021,Gomel,245.25594369320288
SSP5-8.5,cnrm_esm2_1,2021,Grodno,272.220641282345
SSP5-8.5,cnrm_esm2_1,2021,Minsk,280.6542181543265
SSP5-8.5,cnrm_esm2_1,2021,Mogilev,278.9582135199343
SSP5-8.5,cnrm_esm2_1,2021,Vitebsk,293.1107574641585
SSP5-8.5,cnrm_esm2_1,2022,Brest,269.8237440243519
SSP5-8.5,cnrm_esm2_1,2022,Gomel,318.51753359370133
SSP5-8.5,cnrm_esm2_1,2022,Grodno,270.597960818187
SSP5-8.5,cnrm_esm2_1,2022,Minsk,306.6052553622895
SSP5-8.5,cnrm_esm2_1,2022,Mogilev,329.6513000579414
SSP5-8.5,cnrm_esm2_1,2022,Vitebsk,311.0540686353893
SSP5-8.5,cnrm_esm2_1,2023,Brest,268.8830786471057
SSP5-8.5,cnrm_esm2_1,2023,Gomel,229.71599788983147
SSP5-8.5,cnrm_esm2_1,2023,Grodno,302.73397786168687
SSP5-8.5,cnrm_esm2_1,2023,Minsk,288.8545784942895
SSP5-8.5,cnrm_esm2_1,2023,Mogilev,271.08852046321203
SSP5-8.5,cnrm_esm2_1,2023,Vitebsk,304.0549434609179
SSP5-8.5,cnrm_esm2_1,2024,Brest,285.11994520060483
SSP5-8.5,cnrm_esm2_1,2024,Gomel,259.14753704092175
SSP5-8.5,cnrm_esm2_1,2024,Grodno,291.22800721994673
SSP5-8.5,cnrm_esm2_1,2024,Minsk,317.68359897710855
SSP5-8.5,cnrm_esm2_1,2024,Mogilev,301.6367429011088
SSP5-8.5,cnrm_esm2_1,2024,Vitebsk,293.5237986024611
SSP5-8.5,cnrm_esm2_1,2025,Brest,300.8980317991837
SSP5-8.5,cnrm_esm2_1,2025,Gomel,358.43471939271075
SSP5-8.5,cnrm_esm2_1,2025,Grodno,333.0304379311252
SSP5-8.5,cnrm_esm2_1,2025,Minsk,364.38040122862736
SSP5-8.5,cnrm_esm2_1,2025,Mogilev,391.30507861488496
SSP5-8.5,cnrm_esm2_1,2025,Vitebsk,385.5790875698496
SSP5-8.5,cnrm_esm2_1,2026,Brest,336.25948109831495
SSP5-8.5,cnrm_esm2_1,2026,Gomel,337.4600555279877
SSP5-8.5,cnrm_esm2_1,2026,Grodno,315.48048785513333
SSP5-8.5,cnrm_esm2_1,2026,Minsk,378.51436529125215
SSP5-8.5,cnrm_esm2_1,2026,Mogilev,358.96424686497755
SSP5-8.5,cnrm_esm2_1,2026,Vitebsk,351.1584801760062
SSP5-8.5,cnrm_esm2_1,2027,Brest,259.7989336483371
SSP5-8.5,cnrm_esm2_1,2027,Gomel,253.07709435857234
SSP5-8.5,cnrm_esm2_1,2027,Grodno,272.1291450728171
SSP5-8.5,cnrm_esm2_1,2027,Minsk,284.0452970901005
SSP5-8.5,cnrm_esm2_1,2027,Mogilev,289.34825301714596
SSP5-8.5,cnrm_esm2_1,2027,Vitebsk,301.1329062800824
SSP5-8.5,cnrm_esm2_1,2028,Brest,288.1343639704795
SSP5-8.5,cnrm_esm2_1,2028,Gomel,256.2758232469496
SSP5-8.5,cnrm_esm2_1,2028,Grodno,313.4055922487634
SSP5-8.5,cnrm_esm2_1,2028,Minsk,327.4904927033405
SSP5-8.5,cnrm_esm2_1,2028,Mogilev,319.019323484008
SSP5-8.5,cnrm_esm2_1,2028,Vitebsk,355.0244884358692
SSP5-8.5,cnrm_esm2_1,2029,Brest,266.568848200276
SSP5-8.5,cnrm_esm2_1,2029,Gomel,282.1839268748487
SSP5-8.5,cnrm_esm2_1,2029,Grodno,264.5102844247031
SSP5-8.5,cnrm_esm2_1,2029,Minsk,292.8901534812258
SSP5-8.5,cnrm_esm2_1,2029,Mogilev,314.00450195644953
SSP5-8.5,cnrm_esm2_1,2029,Vitebsk,302.5906927863562
SSP5-8.5,cnrm_esm2_1,2030,Brest,269.6369935409115
SSP5-8.5,cnrm_esm2_1,2030,Gomel,323.77278315878624
SSP5-8.5,cnrm_esm2_1,2030,Grodno,242.20974430667968
SSP5-8.5,cnrm_esm2_1,2030,Minsk,274.59931892481876
SSP5-8.5,cnrm_esm2_1,2030,Mogilev,340.88377629176006
SSP5-8.5,cnrm_esm2_1,2030,Vitebsk,292.2669609580784
SSP5-8.5,cnrm_esm2_1,2031,Brest,300.85127625316125
SSP5-8.5,cnrm_esm2_1,2031,Gomel,275.35680245753366
SSP5-8.5,cnrm_esm2_1,2031,Grodno,317.3312930851512
SSP5-8.5,cnrm_esm2_1,2031,Minsk,309.41476766869727
SSP5-8.5,cnrm_esm2_1,2031,Mogilev,294.0803633308273
SSP5-8.5,cnrm_esm2_1,2031,Vitebsk,309.8858284658227
SSP5-8.5,cnrm_esm2_1,2032,Brest,308.9077881563931
SSP5-8.5,cnrm_esm2_1,2032,Gomel,321.328491278647
SSP5-8.5,cnrm_esm2_1,2032,Grodno,309.73025563501636
SSP5-8.5,cnrm_esm2_1,2032,Minsk,353.1623307573154
SSP5-8.5,cnrm_esm2_1,2032,Mogilev,374.21248373216855
SSP5-8.5,cnrm_esm2_1,2032,Vitebsk,349.2825939719027
SSP5-8.5,cnrm_esm2_1,2033,Brest,195.05807725299266
SSP5-8.5,cnrm_esm2_1,2033,Gomel,195.4620141924818
SSP5-8.5,cnrm_esm2_1,2033,Grodno,220.26171084352225
SSP5-8.5,cnrm_esm2_1,2033,Minsk,239.04900790455102
SSP5-8.5,cnrm_esm2_1,2033,Mogilev,218.41865393955612
SSP5-8.5,cnrm_esm2_1,2033,Vitebsk,243.07641801332034
SSP5-8.5,cnrm_esm2_1,2034,Brest,224.6061622207661
SSP5-8.5,cnrm_esm2_1,2034,Gomel,222.65654333179413
SSP5-8.5,cnrm_esm2_1,2034,Grodno,233.22987727881295
SSP5-8.5,cnrm_esm2_1,2034,Minsk,247.78496644199905
SSP5-8.5,cnrm_esm2_1,2034,Mogilev,250.26673967529752
SSP5-8.5,cnrm_esm2_1,2034,Vitebsk,264.48053077352284
SSP5-8.5,cnrm_esm2_1,2035,Brest,287.64386813734086
SSP5-8.5,cnrm_esm2_1,2035,Gomel,341.18696874054075
SSP5-8.5,cnrm_esm2_1,2035,Grodno,293.7760072237747
SSP5-8.5,cnrm_esm2_1,2035,Minsk,326.65521245996126
SSP5-8.5,cnrm_esm2_1,2035,Mogilev,353.2832580540513
SSP5-8.5,cnrm_esm2_1,2035,Vitebsk,329.0677773718486
SSP5-8.5,cnrm_esm2_1,2036,Brest,244.18916365696967
SSP5-8.5,cnrm_esm2_1,2036,Gomel,259.36687075439534
SSP5-8.5,cnrm_esm2_1,2036,Grodno,301.8644380355174
SSP5-8.5,cnrm_esm2_1,2036,Minsk,311.08299615735916
SSP5-8.5,cnrm_esm2_1,2036,Mogilev,309.99042421848213
SSP5-8.5,cnrm_esm2_1,2036,Vitebsk,338.1384720621031
SSP5-8.5,cnrm_esm2_1,2037,Brest,166.22723159279872
SSP5-8.5,cnrm_esm2_1,2037,Gomel,176.9608599719404
SSP5-8.5,cnrm_esm2_1,2037,Grodno,184.06763701495987
SSP5-8.5,cnrm_esm2_1,2037,Minsk,195.55894650017288
SSP5-8.5,cnrm_esm2_1,2037,Mogilev,205.1417490385278
SSP5-8.5,cnrm_esm2_1,2037,Vitebsk,212.8525503699342
SSP5-8.5,cnrm_esm2_1,2038,Brest,170.1787332818038
SSP5-8.5,cnrm_esm2_1,2038,Gomel,161.16257768432075
SSP5-8.5,cnrm_esm2_1,2038,Grodno,193.28713822979603
SSP5-8.5,cnrm_esm2_1,2038,Minsk,197.28469134216942
SSP5-8.5,cnrm_esm2_1,2038,Mogilev,194.37801501207315
SSP5-8.5,cnrm_esm2_1,2038,Vitebsk,217.13947786894016
SSP5-8.5,cnrm_esm2_1,2039,Brest,217.34791672442935
SSP5-8.5,cnrm_esm2_1,2039,Gomel,186.7109991661675
SSP5-8.5,cnrm_esm2_1,2039,Grodno,232.75820446719538
SSP5-8.5,cnrm_esm2_1,2039,Minsk,205.69158066095468
SSP5-8.5,cnrm_esm2_1,2039,Mogilev,179.50259784093333
SSP5-8.5,cnrm_esm2_1,2039,Vitebsk,196.89933530496523
SSP5-8.5,cnrm_esm2_1,2040,Brest,163.76091409642584
SSP5-8.5,cnrm_esm2_1,2040,Gomel,140.84625710115458
SSP5-8.5,cnrm_esm2_1,2040,Grodno,204.16305187384526
SSP5-8.5,cnrm_esm2_1,2040,Minsk,200.2828795633402
SSP5-8.5,cnrm_esm2_1,2040,Mogilev,182.44257769273597
SSP5-8.5,cnrm_esm2_1,2040,Vitebsk,233.5795356378697
SSP5-8.5,cnrm_esm2_1,2041,Brest,245.68395618619516
SSP5-8.5,cnrm_esm2_1,2041,Gomel,217.93063882757272
SSP5-8.5,cnrm_esm2_1,2041,Grodno,296.71210811554494
SSP5-8.5,cnrm_esm2_1,2041,Minsk,295.6292312034881
SSP5-8.5,cnrm_esm2_1,2041,Mogilev,251.93662141313533
SSP5-8.5,cnrm_esm2_1,2041,Vitebsk,308.90762070663703
SSP5-8.5,cnrm_esm2_1,2042,Brest,231.94407155689413
SSP5-8.5,cnrm_esm2_1,2042,Gomel,192.0721380716994
SSP5-8.5,cnrm_esm2_1,2042,Grodno,250.7102772921769
SSP5-8.5,cnrm_esm2_1,2042,Minsk,240.66592576459325
SSP5-8.5,cnrm_esm2_1,2042,Mogilev,223.0182493663437
SSP5-8.5,cnrm_esm2_1,2042,Vitebsk,250.93468761375706
SSP5-8.5,cnrm_esm2_1,2043,Brest,270.10296419599035
SSP5-8.5,cnrm_esm2_1,2043,Gomel,236.5543543363453
SSP5-8.5,cnrm_esm2_1,2043,Grodno,304.04007496625087
SSP5-8.5,cnrm_esm2_1,2043,Minsk,280.43762034521785
SSP5-8.5,cnrm_esm2_1,2043,Mogilev,267.8379276446349
SSP5-8.5,cnrm_esm2_1,2043,Vitebsk,279.3130599440505
SSP5-8.5,cnrm_esm2_1,2044,Brest,204.29695974059717
SSP5-8.5,cnrm_esm2_1,2044,Gomel,217.78641445917575
SSP5-8.5,cnrm_esm2_1,2044,Grodno,216.17291229725586
SSP5-8.5,cnrm_esm2_1,2044,Minsk,225.80244896852722
SSP5-8.5,cnrm_esm2_1,2044,Mogilev,232.59369406816646
SSP5-8.5,cnrm_esm2_1,2044,Vitebsk,244.25525967345177
SSP5-8.5,cnrm_esm2_1,2045,Brest,214.36575958255028
SSP5-8.5,cnrm_esm2_1,2045,Gomel,249.47502197615498
SSP5-8.5,cnrm_esm2_1,2045,Grodno,227.34573201893193
SSP5-8.5,cnrm_esm2_1,2045,Minsk,253.5125793264822
SSP5-8.5,cnrm_esm2_1,2045,Mogilev,276.8713747045686
SSP5-8.5,cnrm_esm2_1,2045,Vitebsk,276.1711310352617
SSP5-8.5,cnrm_esm2_1,2046,Brest,170.14432282757988
SSP5-8.5,cnrm_esm2_1,2046,Gomel,205.46798165509736
SSP5-8.5,cnrm_esm2_1,2046,Grodno,164.11619552779393
SSP5-8.5,cnrm_esm2_1,2046,Minsk,204.23833620562368
SSP5-8.5,cnrm_esm2_1,2046,Mogilev,241.79435019441715
SSP5-8.5,cnrm_esm2_1,2046,Vitebsk,251.87376030933981
SSP5-8.5,cnrm_esm2_1,2047,Brest,184.57970499405675
SSP5-8.5,cnrm_esm2_1,2047,Gomel,224.909209589514
SSP5-8.5,cnrm_esm2_1,2047,Grodno,226.2718939229756
SSP5-8.5,cnrm_esm2_1,2047,Minsk,245.42457731835447
SSP5-8.5,cnrm_esm2_1,2047,Mogilev,282.826151842565
SSP5-8.5,cnrm_esm2_1,2047,Vitebsk,320.3647257494147
SSP5-8.5,cnrm_esm2_1,2048,Brest,315.6373125818362
SSP5-8.5,cnrm_esm2_1,2048,Gomel,328.6773093012332
SSP5-8.5,cnrm_esm2_1,2048,Grodno,337.85471167178537
SSP5-8.5,cnrm_esm2_1,2048,Minsk,393.9196246387198
SSP5-8.5,cnrm_esm2_1,2048,Mogilev,383.13787673970495
SSP5-8.5,cnrm_esm2_1,2048,Vitebsk,412.87192146787083
SSP5-8.5,cnrm_esm2_1,2049,Brest,336.23252743721775
SSP5-8.5,cnrm_esm2_1,2049,Gomel,333.8325729334666
SSP5-8.5,cnrm_esm2_1,2049,Grodno,302.11248196726655
SSP5-8.5,cnrm_esm2_1,2049,Minsk,353.2227355407882
SSP5-8.5,cnrm_esm2_1,2049,Mogilev,382.87287499050996
SSP5-8.5,cnrm_esm2_1,2049,Vitebsk,348.68049207994125
SSP5-8.5,cnrm_esm2_1,2050,Brest,218.90590736062111
SSP5-8.5,cnrm_esm2_1,2050,Gomel,185.90160884159687
SSP5-8.5,cnrm_esm2_1,2050,Grodno,210.00857651629494
SSP5-8.5,cnrm_esm2_1,2050,Minsk,203.58066025890238
SSP5-8.5,cnrm_esm2_1,2050,Mogilev,188.8787495391953
SSP5-8.5,cnrm_esm2_1,2050,Vitebsk,192.03484261366552
SSP5-8.5,cnrm_esm2_1,2051,Brest,319.09528767750174
SSP5-8.5,cnrm_esm2_1,2051,Gomel,278.68488200268644
SSP5-8.5,cnrm_esm2_1,2051,Grodno,356.9190952687545
SSP5-8.5,cnrm_esm2_1,2051,Minsk,336.0142550789229
SSP5-8.5,cnrm_esm2_1,2051,Mogilev,322.2858505276694
SSP5-8.5,cnrm_esm2_1,2051,Vitebsk,317.6032914390789
SSP5-8.5,cnrm_esm2_1,2052,Brest,188.64296326275533
SSP5-8.5,cnrm_esm2_1,2052,Gomel,211.570071816311
SSP5-8.5,cnrm_esm2_1,2052,Grodno,201.9696945575552
SSP5-8.5,cnrm_esm2_1,2052,Minsk,210.0047594420263
SSP5-8.5,cnrm_esm2_1,2052,Mogilev,208.55704362490278
SSP5-8.5,cnrm_esm2_1,2052,Vitebsk,220.00536023699055
SSP5-8.5,cnrm_esm2_1,2053,Brest,227.83231382022097
SSP5-8.5,cnrm_esm2_1,2053,Gomel,207.61125370929844
SSP5-8.5,cnrm_esm2_1,2053,Grodno,270.5536970080645
SSP5-8.5,cnrm_esm2_1,2053,Minsk,243.01322436866676
SSP5-8.5,cnrm_esm2_1,2053,Mogilev,236.53019902736233
SSP5-8.5,cnrm_esm2_1,2053,Vitebsk,261.7182779496919
SSP5-8.5,cnrm_esm2_1,2054,Brest,273.28382229154835
SSP5-8.5,cnrm_esm2_1,2054,Gomel,285.46693555979374
SSP5-8.5,cnrm_esm2_1,2054,Grodno,294.34810302132274
SSP5-8.5,cnrm_esm2_1,2054,Minsk,291.4508475705527
SSP5-8.5,cnrm_esm2_1,2054,Mogilev,297.29835030551243
SSP5-8.5,cnrm_esm2_1,2054,Vitebsk,282.0206783592366
SSP5-8.5,cnrm_esm2_1,2055,Brest,258.02185529749505
SSP5-8.5,cnrm_esm2_1,2055,Gomel,224.34109442639203
SSP5-8.5,cnrm_esm2_1,2055,Grodno,264.34673918890644
SSP5-8.5,cnrm_esm2_1,2055,Minsk,255.3817295793722
SSP5-8.5,cnrm_esm2_1,2055,Mogilev,240.7920554510191
SSP5-8.5,cnrm_esm2_1,2055,Vitebsk,261.11071580397544
SSP5-8.5,cnrm_esm2_1,2056,Brest,312.06396725489213
SSP5-8.5,cnrm_esm2_1,2056,Gomel,363.2359770033524
SSP5-8.5,cnrm_esm2_1,2056,Grodno,303.6066463845464
SSP5-8.5,cnrm_esm2_1,2056,Minsk,350.5639243250387
SSP5-8.5,cnrm_esm2_1,2056,Mogilev,405.05772903876834
SSP5-8.5,cnrm_esm2_1,2056,Vitebsk,378.6935993175239
SSP5-8.5,cnrm_esm2_1,2057,Brest,232.9257947618187
SSP5-8.5,cnrm_esm2_1,2057,Gomel,269.3128808036451
SSP5-8.5,cnrm_esm2_1,2057,Grodno,244.17493118965626
SSP5-8.5,cnrm_esm2_1,2057,Minsk,279.22033540393284
SSP5-8.5,cnrm_esm2_1,2057,Mogilev,292.94017479762687
SSP5-8.5,cnrm_esm2_1,2057,Vitebsk,292.75437780402933
SSP5-8.5,cnrm_esm2_1,2058,Brest,260.3329795273173
SSP5-8.5,cnrm_esm2_1,2058,Gomel,260.7754471512828
SSP5-8.5,cnrm_esm2_1,2058,Grodno,266.614554611069
SSP5-8.5,cnrm_esm2_1,2058,Minsk,293.18388340819126
SSP5-8.5,cnrm_esm2_1,2058,Mogilev,292.94031973957055
SSP5-8.5,cnrm_esm2_1,2058,Vitebsk,308.05297572341215
SSP5-8.5,cnrm_esm2_1,2059,Brest,216.0347648976578
SSP5-8.5,cnrm_esm2_1,2059,Gomel,213.99981297336905
SSP5-8.5,cnrm_esm2_1,2059,Grodno,245.0700723227063
SSP5-8.5,cnrm_esm2_1,2059,Minsk,247.28192630303846
SSP5-8.5,cnrm_esm2_1,2059,Mogilev,272.97373080156365
SSP5-8.5,cnrm_esm2_1,2059,Vitebsk,286.8333567337116
SSP5-8.5,cnrm_esm2_1,2060,Brest,308.95913908501956
SSP5-8.5,cnrm_esm2_1,2060,Gomel,303.8820607812327
SSP5-8.5,cnrm_esm2_1,2060,Grodno,310.4836493500761
SSP5-8.5,cnrm_esm2_1,2060,Minsk,338.5517743382621
SSP5-8.5,cnrm_esm2_1,2060,Mogilev,314.3867036470896
SSP5-8.5,cnrm_esm2_1,2060,Vitebsk,331.52796000208184
SSP5-8.5,cnrm_esm2_1,2061,Brest,250.25408111199332
SSP5-8.5,cnrm_esm2_1,2061,Gomel,211.17901549898278
SSP5-8.5,cnrm_esm2_1,2061,Grodno,269.49719537426273
SSP5-8.5,cnrm_esm2_1,2061,Minsk,262.10239952643167
SSP5-8.5,cnrm_esm2_1,2061,Mogilev,267.6229695918563
SSP5-8.5,cnrm_esm2_1,2061,Vitebsk,274.0047994339721
SSP5-8.5,cnrm_esm2_1,2062,Brest,364.6776113068509
SSP5-8.5,cnrm_esm2_1,2062,Gomel,345.35324788553976
SSP5-8.5,cnrm_esm2_1,2062,Grodno,334.0463855599115
SSP5-8.5,cnrm_esm2_1,2062,Minsk,327.30589605775896
SSP5-8.5,cnrm_esm2_1,2062,Mogilev,301.79132614564156
SSP5-8.5,cnrm_esm2_1,2062,Vitebsk,297.56600354445413
SSP5-8.5,cnrm_esm2_1,2063,Brest,270.7416087214795
SSP5-8.5,cnrm_esm2_1,2063,Gomel,236.70994062021228
SSP5-8.5,cnrm_esm2_1,2063,Grodno,268.664278678909
SSP5-8.5,cnrm_esm2_1,2063,Minsk,282.76785891430774
SSP5-8.5,cnrm_esm2_1,2063,Mogilev,259.065151479912
SSP5-8.5,cnrm_esm2_1,2063,Vitebsk,276.35943214450054
SSP5-8.5,cnrm_esm2_1,2064,Brest,350.8338879445523
SSP5-8.5,cnrm_esm2_1,2064,Gomel,320.1701044958123
SSP5-8.5,cnrm_esm2_1,2064,Grodno,374.6555343640626
SSP5-8.5,cnrm_esm2_1,2064,Minsk,373.4402466985356
SSP5-8.5,cnrm_esm2_1,2064,Mogilev,352.29121883120604
SSP5-8.5,cnrm_esm2_1,2064,Vitebsk,369.14102603594637
SSP5-8.5,cnrm_esm2_1,2065,Brest,186.1498670440461
SSP5-8.5,cnrm_esm2_1,2065,Gomel,201.69070125839264
SSP5-8.5,cnrm_esm2_1,2065,Grodno,212.98519874876814
SSP5-8.5,cnrm_esm2_1,2065,Minsk,225.99355302604712
SSP5-8.5,cnrm_esm2_1,2065,Mogilev,245.09951775875402
SSP5-8.5,cnrm_esm2_1,2065,Vitebsk,255.12908825818346
SSP5-8.5,cnrm_esm2_1,2066,Brest,266.7381735293988
SSP5-8.5,cnrm_esm2_1,2066,Gomel,263.1070195074728
SSP5-8.5,cnrm_esm2_1,2066,Grodno,285.82786076952203
SSP5-8.5,cnrm_esm2_1,2066,Minsk,295.2378182346837
SSP5-8.5,cnrm_esm2_1,2066,Mogilev,290.55959090173803
SSP5-8.5,cnrm_esm2_1,2066,Vitebsk,315.3812501042609
SSP5-8.5,cnrm_esm2_1,2067,Brest,286.7081209512491
SSP5-8.5,cnrm_esm2_1,2067,Gomel,247.39993428184778
SSP5-8.5,cnrm_esm2_1,2067,Grodno,286.3610363404944
SSP5-8.5,cnrm_esm2_1,2067,Minsk,285.14739279773227
SSP5-8.5,cnrm_esm2_1,2067,Mogilev,269.7707399241747
SSP5-8.5,cnrm_esm2_1,2067,Vitebsk,266.77070153137606
SSP5-8.5,cnrm_esm2_1,2068,Brest,239.29069607084372
SSP5-8.5,cnrm_esm2_1,2068,Gomel,253.50006017767015
SSP5-8.5,cnrm_esm2_1,2068,Grodno,229.31560418576373
SSP5-8.5,cnrm_esm2_1,2068,Minsk,234.75411081867523
SSP5-8.5,cnrm_esm2_1,2068,Mogilev,250.38870106054932
SSP5-8.5,cnrm_esm2_1,2068,Vitebsk,225.2239086206384
SSP5-8.5,cnrm_esm2_1,2069,Brest,254.16136572184593
SSP5-8.5,cnrm_esm2_1,2069,Gomel,224.82383005715133
SSP5-8.5,cnrm_esm2_1,2069,Grodno,279.56732678196335
