experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Grodno,1955,35.410,85.570,55.233,39.963
Historical,Grodno,1956,26.704,76.438,44.480,41.516
Historical,Grodno,1957,33.274,91.678,48.220,41.317
Historical,Grodno,1958,33.055,84.957,51.545,43.511
Historical,Grodno,1959,36.020,92.341,50.214,46.161
Historical,Grodno,1960,31.792,101.446,48.536,51.429
Historical,Grodno,1961,35.270,87.131,45.928,44.481
Historical,Grodno,1962,35.682,86.911,49.365,40.877
Historical,Grodno,1963,33.066,104.477,51.776,52.176
Historical,Grodno,1964,31.065,78.170,47.428,40.175
Historical,Grodno,1965,30.941,82.665,52.697,42.703
Historical,Grodno,1966,29.083,77.650,52.651,35.468
Historical,Grodno,1967,30.702,75.826,49.377,37.941
Historical,Grodno,1968,28.338,84.204,49.821,49.338
Historical,Grodno,1969,28.278,90.396,43.733,43.613
Historical,Grodno,1970,30.050,89.167,46.767,40.056
Historical,Grodno,1971,28.294,95.679,47.490,44.265
Historical,Grodno,1972,32.533,77.728,46.313,42.375
Historical,Grodno,1973,33.371,84.684,50.034,44.455
Historical,Grodno,1974,28.900,82.405,48.042,42.164
Historical,Grodno,1975,33.066,89.423,45.878,43.820
Historical,Grodno,1976,29.977,86.056,45.406,43.835
Historical,Grodno,1977,33.453,78.134,46.090,42.857
Historical,Grodno,1978,29.774,85.614,50.253,41.958
Historical,Grodno,1979,33.352,80.774,48.425,44.913
Historical,Grodno,1980,31.393,84.309,50.126,42.588
Historical,Grodno,1981,32.734,81.706,46.102,48.396
Historical,Grodno,1982,30.791,88.812,54.508,42.104
Historical,Grodno,1983,30.021,79.708,45.068,36.970
Historical,Grodno,1984,33.546,86.429,52.780,47.884
Historical,Grodno,1985,37.314,78.981,50.717,40.869
Historical,Grodno,1986,32.185,77.176,50.143,41.048
Historical,Grodno,1987,32.027,100.140,49.476,50.246
Historical,Grodno,1988,28.389,88.581,48.491,49.653
Historical,Grodno,1989,38.240,95.572,52.697,54.305
Historical,Grodno,1990,31.662,81.543,53.668,47.597
Historical,Grodno,1991,31.881,83.531,52.838,44.316
Historical,Grodno,1992,35.212,85.421,48.075,42.275
Historical,Grodno,1993,34.828,89.992,48.790,44.834
Historical,Grodno,1994,28.852,86.868,54.844,53.243
Historical,Grodno,1995,32.099,86.487,49.023,43.968
Historical,Grodno,1996,30.668,94.477,52.640,53.341
Historical,Grodno,1997,32.240,98.048,52.472,46.680
Historical,Grodno,1998,35.399,86.746,61.432,50.050
Historical,Grodno,1999,36.034,98.855,53.740,51.762
Historical,Grodno,2000,35.891,96.202,64.411,58.075
Historical,Grodno,2001,39.952,87.005,63.659,56.325
Historical,Grodno,2002,44.456,103.444,56.884,56.149
Historical,Grodno,2003,38.909,110.402,54.159,54.537
Historical,Grodno,2004,38.729,96.389,59.020,59.596
Historical,Grodno,2005,31.524,99.041,64.969,53.885
Historical,Grodno,2006,38.532,92.265,53.570,55.456
Historical,Grodno,2007,40.229,116.501,61.517,62.200
Historical,Grodno,2008,34.632,94.624,59.867,59.159
Historical,Grodno,2009,45.339,91.128,65.008,51.999
Historical,Grodno,2010,37.785,114.213,53.096,60.251
Historical,Grodno,2011,39.605,104.404,61.386,56.125
Historical,Grodno,2012,36.164,99.196,61.548,50.548
Historical,Grodno,2013,39.337,99.884,50.733,55.080
Historical,Minsk,1900,32.195,91.848,45.367,35.755
Historical,Minsk,1901,29.799,78.953,47.220,39.402
Historical,Minsk,1902,30.614,75.596,45.065,32.728
Historical,Minsk,1903,29.628,80.844,46.568,33.402
Historical,Minsk,1904,25.947,75.547,47.386,35.245
Historical,Minsk,1905,26.757,82.128,45.832,31.961
Historical,Minsk,1906,27.626,82.492,43.709,30.104
Historical,Minsk,1907,27.373,88.185,48.112,35.831
Historical,Minsk,1908,28.593,80.443,42.215,26.850
Historical,Minsk,1909,27.892,81.076,43.961,34.251
Historical,Minsk,1910,24.596,74.548,48.437,32.721
Historical,Minsk,1911,32.214,83.664,44.520,37.640
Historical,Minsk,1912,23.856,71.094,46.642,35.047
Historical,Minsk,1913,26.930,75.611,44.580,35.994
Historical,Minsk,1914,25.817,82.895,40.424,25.942
Historical,Minsk,1915,30.527,74.858,47.893,33.138
Historical,Minsk,1916,27.213,85.934,45.647,38.117
Historical,Minsk,1917,27.487,85.877,44.626,33.231
Historical,Minsk,1918,34.716,77.948,49.356,41.152
Historical,Minsk,1919,27.584,83.221,48.645,35.847
Historical,Minsk,1920,22.409,85.174,45.337,38.965
Historical,Minsk,1921,35.809,98.254,51.613,37.326
Historical,Minsk,1922,28.520,82.768,46.545,33.983
Historical,Minsk,1923,31.299,76.796,48.541,32.538
Historical,Minsk,1924,33.624,86.052,51.624,35.826
Historical,Minsk,1925,33.035,84.459,45.247,39.953
Historical,Minsk,1926,34.806,86.168,50.278,39.494
Historical,Minsk,1927,30.694,86.370,51.667,37.993
Historical,Minsk,1928,27.957,98.264,48.304,43.775
Historical,Minsk,1929,26.202,73.530,45.675,37.944
Historical,Minsk,1930,29.047,87.662,42.574,36.793
Historical,Minsk,1931,32.840,87.910,50.280,42.122
Historical,Minsk,1932,30.678,71.574,44.505,31.431
Historical,Minsk,1933,33.287,80.412,46.683,33.864
Historical,Minsk,1934,32.403,82.706,46.716,32.417
Historical,Minsk,1935,30.575,82.322,50.416,42.184
Historical,Minsk,1936,31.135,89.331,45.455,43.239
Historical,Minsk,1937,27.811,80.716,46.180,36.832
Historical,Minsk,1938,26.108,81.959,47.440,32.381
Historical,Minsk,1939,25.885,85.366,43.510,32.684
Historical,Minsk,1940,27.802,93.875,45.301,33.432
Historical,Minsk,1941,29.340,75.010,47.511,34.227
Historical,Minsk,1942,29.650,82.831,39.166,32.664
Historical,Minsk,1943,29.106,79.876,47.805,33.760
Historical,Minsk,1944,28.396,81.112,42.708,30.324
Historical,Minsk,1945,28.510,87.369,45.532,30.663
Historical,Minsk,1946,29.516,76.531,45.992,27.781
Historical,Minsk,1947,25.632,85.916,44.032,34.540
Historical,Minsk,1948,27.454,97.423,45.833,41.447
Historical,Minsk,1949,28.647,81.781,44.956,34.885
Historical,Minsk,1950,27.594,84.837,44.486,27.818
Historical,Minsk,1951,28.238,76.979,44.186,35.750
Historical,Minsk,1952,28.293,74.617,45.179,31.105
Historical,Minsk,1953,28.677,84.937,42.446,29.380
Historical,Minsk,1954,30.595,90.140,42.556,35.381
Historical,Minsk,1955,32.140,81.151,49.910,34.032
Historical,Minsk,1956,27.519,77.631,44.141,35.283
Historical,Minsk,1957,28.913,89.884,42.931,30.864
Historical,Minsk,1958,34.747,87.790,49.837,34.500
Historical,Minsk,1959,34.734,90.291,45.250,37.734
Historical,Minsk,1960,29.805,94.589,43.109,39.951
Historical,Minsk,1961,31.997,78.122,43.752,35.906
Historical,Minsk,1962,33.204,82.354,45.545,31.104
Historical,Minsk,1963,32.387,96.339,45.897,37.015
Historical,Minsk,1964,28.049,77.033,42.795,32.545
Historical,Minsk,1965,29.394,84.657,46.805,37.074
Historical,Minsk,1966,27.176,71.104,48.918,32.590
Historical,Minsk,1967,29.965,71.376,43.194,27.824
Historical,Minsk,1968,24.815,78.623,48.948,37.326
Historical,Minsk,1969,27.063,82.582,41.950,32.909
Historical,Minsk,1970,27.256,81.206,45.882,32.888
Historical,Minsk,1971,23.838,89.336,45.852,37.403
Historical,Minsk,1972,28.167,80.091,43.867,33.692
Historical,Minsk,1973,31.440,79.309,48.234,35.469
Historical,Minsk,1974,25.768,73.047,45.956,39.510
Historical,Minsk,1975,31.029,80.874,42.279,37.103
Historical,Minsk,1976,29.054,78.046,42.729,35.305
Historical,Minsk,1977,27.767,74.937,44.144,37.284
Historical,Minsk,1978,28.560,80.758,47.278,38.557
Historical,Minsk,1979,32.323,76.656,46.140,32.707
Historical,Minsk,1980,31.234,78.500,46.118,29.715
Historical,Minsk,1981,30.248,78.349,43.936,39.520
Historical,Minsk,1982,28.444,82.656,47.852,31.487
Historical,Minsk,1983,26.064,72.362,41.180,30.698
Historical,Minsk,1984,31.976,82.970,48.783,39.579
Historical,Minsk,1985,30.852,81.911,48.856,30.005
Historical,Minsk,1986,30.951,80.274,45.171,38.066
Historical,Minsk,1987,32.841,94.931,41.972,38.746
Historical,Minsk,1988,26.467,76.312,46.261,40.341
Historical,Minsk,1989,36.171,92.491,51.103,43.662
Historical,Minsk,1990,32.195,73.215,52.544,43.011
Historical,Minsk,1991,30.174,85.564,49.435,32.595
Historical,Minsk,1992,29.998,83.300,47.424,36.111
Historical,Minsk,1993,33.591,89.686,45.526,37.198
Historical,Minsk,1994,28.545,89.726,52.550,44.177
Historical,Minsk,1995,33.628,82.474,47.243,36.819
Historical,Minsk,1996,29.307,92.609,48.717,43.166
Historical,Minsk,1997,32.631,92.703,46.679,38.069
Historical,Minsk,1998,32.338,83.437,54.490,39.359
Historical,Minsk,1999,35.717,96.610,49.077,40.939
Historical,Minsk,2000,35.466,91.321,58.234,47.891
Historical,Minsk,2001,36.933,84.202,56.860,47.598
Historical,Minsk,2002,38.216,100.905,51.417,45.786
Historical,Minsk,2003,36.875,103.736,51.208,41.005
Historical,Minsk,2004,34.176,88.248,55.852,51.727
Historical,Minsk,2005,28.254,104.706,56.591,42.977
Historical,Minsk,2006,35.504,82.941,49.393,44.567
Historical,Minsk,2007,39.057,100.219,54.971,51.744
Historical,Minsk,2008,32.363,87.048,56.114,47.225
Historical,Minsk,2009,39.225,89.690,57.631,44.124
Historical,Minsk,2010,36.651,105.135,46.759,48.325
Historical,Minsk,2011,39.311,103.312,55.531,44.428
Historical,Minsk,2012,34.474,93.940,54.207,43.586
Historical,Minsk,2013,39.224,95.580,51.314,51.155
Historical,Mogilev,1900,28.374,82.339,44.143,37.351
Historical,Mogilev,1901,25.663,81.315,42.763,35.774
Historical,Mogilev,1902,29.444,73.537,40.289,29.659
Historical,Mogilev,1903,27.131,76.689,42.975,31.656
Historical,Mogilev,1904,21.944,69.576,44.658,34.192
Historical,Mogilev,1905,22.871,82.917,41.681,31.784
Historical,Mogilev,1906,22.150,83.875,39.833,27.561
Historical,Mogilev,1907,22.571,79.417,44.844,36.491
Historical,Mogilev,1908,25.910,78.874,40.669,26.897
Historical,Mogilev,1909,25.403,79.283,40.072,33.094
Historical,Mogilev,1910,22.639,71.824,43.997,30.660
Historical,Mogilev,1911,28.196,87.786,41.502,35.630
Historical,Mogilev,1912,22.165,69.165,43.625,33.619
Historical,Mogilev,1913,23.816,71.034,43.856,34.439
Historical,Mogilev,1914,22.497,79.935,38.885,25.823
Historical,Mogilev,1915,28.389,78.957,44.519,31.396
Historical,Mogilev,1916,24.473,87.044,40.719,38.686
Historical,Mogilev,1917,23.901,84.932,40.409,33.396
Historical,Mogilev,1918,31.304,77.395,42.890,38.606
Historical,Mogilev,1919,25.602,89.518,43.351,35.972
Historical,Mogilev,1920,20.244,84.291,42.959,35.513
Historical,Mogilev,1921,32.698,92.826,47.336,36.945
Historical,Mogilev,1922,25.481,83.917,41.715,33.792
Historical,Mogilev,1923,26.395,76.201,45.011,33.433
Historical,Mogilev,1924,29.725,83.422,47.673,33.336
Historical,Mogilev,1925,27.215,90.853,44.454,38.593
Historical,Mogilev,1926,30.628,90.111,43.578,34.691
Historical,Mogilev,1927,29.296,84.150,46.381,35.142
Historical,Mogilev,1928,26.316,96.648,45.570,41.945
Historical,Mogilev,1929,24.567,70.563,43.743,33.280
Historical,Mogilev,1930,24.446,80.485,41.090,30.521
Historical,Mogilev,1931,29.819,86.535,45.188,38.553
Historical,Mogilev,1932,27.599,73.003,42.039,29.361
Historical,Mogilev,1933,26.359,76.169,44.025,32.639
Historical,Mogilev,1934,28.818,82.812,42.134,30.079
Historical,Mogilev,1935,27.569,86.761,45.641,38.551
Historical,Mogilev,1936,30.257,94.405,42.525,41.409
Historical,Mogilev,1937,24.124,82.395,40.722,36.338
Historical,Mogilev,1938,24.364,85.728,41.642,33.049
Historical,Mogilev,1939,25.339,87.246,41.236,31.670
Historical,Mogilev,1940,24.259,90.236,39.601,30.261
Historical,Mogilev,1941,25.917,70.727,44.262,29.385
