experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Gomel,1937,3.789,9.092,6.390,7.156
Historical,Gomel,1938,3.939,8.764,6.344,7.013
Historical,Gomel,1939,3.303,7.910,6.036,6.843
Historical,Gomel,1940,2.567,9.200,6.319,6.495
Historical,Gomel,1941,2.680,8.878,5.737,6.156
Historical,Gomel,1942,3.067,8.987,6.287,7.220
Historical,Gomel,1943,3.991,8.504,6.674,5.840
Historical,Gomel,1944,3.958,7.929,5.708,6.447
Historical,Gomel,1945,3.594,8.408,6.300,6.542
Historical,Gomel,1946,3.351,9.308,6.160,6.726
Historical,Gomel,1947,3.455,9.049,5.845,6.177
Historical,Gomel,1948,2.587,7.776,5.775,6.006
Historical,Gomel,1949,2.650,9.226,6.316,7.332
Historical,Gomel,1950,3.401,8.377,6.065,6.294
Historical,Gomel,1951,3.132,8.235,5.388,6.187
Historical,Gomel,1952,3.899,8.909,5.660,6.495
Historical,Gomel,1953,2.926,9.173,5.904,5.589
Historical,Gomel,1954,3.161,8.504,6.151,6.022
Historical,Gomel,1955,2.663,7.914,6.035,5.475
Historical,Gomel,1956,4.237,8.675,6.308,6.243
Historical,Gomel,1957,2.741,7.775,6.098,6.047
Historical,Gomel,1958,4.617,8.893,6.726,7.638
Historical,Gomel,1959,3.911,8.369,6.977,6.650
Historical,Gomel,1960,3.092,9.120,6.621,5.753
Historical,Gomel,1961,4.262,8.367,6.007,6.487
Historical,Gomel,1962,3.794,8.716,5.652,7.065
Historical,Gomel,1963,4.299,8.806,6.761,7.426
Historical,Gomel,1964,4.756,8.778,6.411,6.493
Historical,Gomel,1965,2.717,8.046,6.180,5.943
Historical,Gomel,1966,3.624,8.601,6.027,7.373
Historical,Gomel,1967,2.599,8.748,5.631,6.361
Historical,Gomel,1968,2.751,9.890,5.569,7.126
Historical,Gomel,1969,2.845,8.695,5.636,7.082
Historical,Gomel,1970,3.033,8.681,6.462,6.485
Historical,Gomel,1971,3.177,8.672,6.603,6.328
Historical,Gomel,1972,3.894,8.482,6.614,7.287
Historical,Gomel,1973,4.306,8.134,6.696,6.783
Historical,Gomel,1974,3.329,7.922,5.625,5.820
Historical,Gomel,1975,2.320,9.714,5.906,6.932
Historical,Gomel,1976,3.724,7.929,6.024,6.044
Historical,Gomel,1977,3.299,8.304,5.778,5.730
Historical,Gomel,1978,3.383,8.438,5.899,6.694
Historical,Gomel,1979,3.844,9.008,6.063,7.400
Historical,Gomel,1980,3.032,8.119,6.147,5.986
Historical,Gomel,1981,4.267,8.880,6.640,7.182
Historical,Gomel,1982,1.983,7.940,6.085,6.624
Historical,Gomel,1983,3.626,8.852,6.465,7.315
Historical,Gomel,1984,3.211,7.939,6.145,6.323
Historical,Gomel,1985,3.553,8.854,6.731,7.152
Historical,Gomel,1986,3.255,8.867,7.273,7.387
Historical,Gomel,1987,3.175,8.090,6.379,5.985
Historical,Gomel,1988,4.557,9.254,6.591,7.659
Historical,Gomel,1989,3.189,9.636,6.473,7.651
Historical,Gomel,1990,3.167,9.610,7.579,7.896
Historical,Gomel,1991,3.627,9.220,7.525,8.156
Historical,Gomel,1992,2.574,8.732,6.122,7.276
Historical,Gomel,1993,3.721,9.310,6.414,7.462
Historical,Gomel,1994,3.524,8.858,7.056,7.553
Historical,Gomel,1995,2.653,9.312,7.068,7.971
Historical,Gomel,1996,4.987,9.571,6.304,6.203
Historical,Gomel,1997,4.836,8.750,7.338,7.057
Historical,Gomel,1998,3.209,9.230,6.385,7.082
Historical,Gomel,1999,4.394,9.008,6.806,7.593
Historical,Gomel,2000,4.055,9.720,7.766,8.252
Historical,Gomel,2001,4.862,9.454,7.210,6.897
Historical,Gomel,2002,3.980,10.004,7.351,9.432
Historical,Gomel,2003,4.841,10.013,6.965,7.713
Historical,Gomel,2004,3.963,9.617,7.303,8.120
Historical,Gomel,2005,5.592,10.695,7.413,9.076
Historical,Gomel,2006,4.396,9.695,7.857,8.225
Historical,Gomel,2007,4.604,9.943,7.601,7.798
Historical,Gomel,2008,6.475,10.320,8.085,8.116
Historical,Gomel,2009,4.674,9.884,7.038,8.408
Historical,Gomel,2010,5.353,10.716,7.800,8.323
Historical,Gomel,2011,4.931,10.179,7.338,8.075
Historical,Gomel,2012,4.899,10.625,7.440,8.721
Historical,Gomel,2013,5.658,10.457,7.380,8.109
Historical,Gomel,2014,4.661,10.325,7.096,8.168
Historical,Grodno,1900,2.207,8.204,5.837,5.645
Historical,Grodno,1901,2.344,8.722,4.589,5.397
Historical,Grodno,1902,2.493,8.033,6.041,5.843
Historical,Grodno,1903,1.238,7.850,4.993,5.578
Historical,Grodno,1904,2.649,8.292,5.877,6.019
Historical,Grodno,1905,2.636,8.616,4.728,5.059
Historical,Grodno,1906,1.200,9.291,5.460,5.255
Historical,Grodno,1907,3.307,8.193,5.736,6.163
Historical,Grodno,1908,3.487,8.207,5.224,5.645
Historical,Grodno,1909,3.248,7.439,5.325,5.886
Historical,Grodno,1910,3.241,7.429,5.811,6.244
Historical,Grodno,1911,2.451,8.091,4.947,4.720
Historical,Grodno,1912,3.784,8.413,5.365,6.194
Historical,Grodno,1913,2.524,7.794,5.277,5.968
Historical,Grodno,1914,2.964,8.298,6.008,5.495
Historical,Grodno,1915,3.481,7.775,5.988,5.972
Historical,Grodno,1916,3.196,9.228,5.700,5.927
Historical,Grodno,1917,3.156,7.942,5.559,6.222
Historical,Grodno,1918,2.081,7.698,5.077,5.819
Historical,Grodno,1919,3.100,8.229,6.279,6.346
Historical,Grodno,1920,3.402,8.265,5.854,6.280
Historical,Grodno,1921,3.423,8.162,5.395,6.124
Historical,Grodno,1922,3.192,8.007,5.674,6.597
Historical,Grodno,1923,2.761,8.838,5.575,6.050
Historical,Grodno,1924,3.950,8.602,5.330,5.842
Historical,Grodno,1925,3.769,8.391,6.380,6.797
Historical,Grodno,1926,3.627,8.451,5.757,5.927
