experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Gomel,1971,23.593,112.381,65.567,109.587
Historical,Gomel,1972,14.210,109.637,56.841,92.418
Historical,Gomel,1973,27.771,107.249,67.209,103.483
Historical,Gomel,1974,21.646,102.351,49.441,112.504
Historical,Gomel,1975,14.266,116.233,64.318,89.500
Historical,Gomel,1976,22.314,113.053,59.232,94.759
Historical,Gomel,1977,24.622,101.101,54.331,93.309
Historical,Gomel,1978,23.733,103.492,49.949,85.873
Historical,Gomel,1979,25.655,97.525,65.258,100.548
Historical,Gomel,1980,16.411,91.431,48.457,88.646
Historical,Gomel,1981,25.207,91.136,54.339,84.788
Historical,Gomel,1982,20.880,94.973,58.415,87.549
Historical,Gomel,1983,14.136,106.446,60.755,95.967
Historical,Gomel,1984,14.816,114.776,56.068,100.344
Historical,Gomel,1985,12.115,87.734,41.210,83.502
Historical,Gomel,1986,16.383,125.753,50.338,89.608
Historical,Gomel,1987,16.310,127.772,58.636,87.215
Historical,Gomel,1988,12.891,130.228,65.349,94.984
Historical,Gomel,1989,19.603,110.137,58.590,86.835
Historical,Gomel,1990,25.105,101.069,63.913,106.898
Historical,Gomel,1991,12.940,89.962,53.216,72.265
Historical,Gomel,1992,19.984,102.500,68.940,92.862
Historical,Gomel,1993,21.645,97.766,55.461,103.688
Historical,Gomel,1994,21.274,92.906,59.479,96.911
Historical,Gomel,1995,16.209,102.927,56.111,77.563
Historical,Gomel,1996,16.638,113.971,52.285,87.553
Historical,Gomel,1997,19.028,102.870,59.801,94.718
Historical,Gomel,1998,16.120,88.895,39.266,79.577
Historical,Gomel,1999,22.025,109.777,55.081,89.623
Historical,Gomel,2000,21.071,97.372,62.685,101.022
Historical,Gomel,2001,25.265,111.011,57.728,104.802
Historical,Gomel,2002,21.677,104.516,46.789,106.129
Historical,Gomel,2003,15.974,100.486,53.648,77.927
Historical,Gomel,2004,18.280,122.337,54.882,96.142
Historical,Gomel,2005,25.242,92.934,59.471,94.066
Historical,Gomel,2006,11.996,95.039,47.390,78.465
Historical,Gomel,2007,18.281,96.371,60.416,91.787
Historical,Gomel,2008,16.790,88.430,52.098,75.125
Historical,Gomel,2009,10.868,100.423,56.293,105.283
Historical,Gomel,2010,19.040,81.308,41.880,81.454
Historical,Gomel,2011,10.886,112.585,49.194,91.493
Historical,Gomel,2012,11.304,86.823,43.541,79.176
Historical,Gomel,2013,24.687,90.463,52.862,100.984
Historical,Gomel,2014,18.192,109.908,69.145,93.711
Historical,Grodno,1900,24.980,145.179,64.014,88.028
Historical,Grodno,1901,21.390,124.761,57.333,92.942
Historical,Grodno,1902,23.261,137.960,74.228,84.545
Historical,Grodno,1903,22.143,114.190,76.935,87.502
Historical,Grodno,1904,30.505,143.175,73.273,103.643
Historical,Grodno,1905,16.939,127.412,59.783,120.349
Historical,Grodno,1906,18.894,132.510,61.513,90.558
Historical,Grodno,1907,19.594,122.393,70.102,93.774
Historical,Grodno,1908,26.291,127.061,83.753,113.405
Historical,Grodno,1909,25.842,110.757,71.147,83.340
Historical,Grodno,1910,20.236,106.703,49.566,75.989
Historical,Grodno,1911,19.126,109.620,56.861,89.363
Historical,Grodno,1912,20.652,132.888,73.621,94.177
Historical,Grodno,1913,15.039,109.761,65.777,83.879
Historical,Grodno,1914,31.840,123.984,62.422,102.119
Historical,Grodno,1915,19.851,97.038,62.961,77.508
Historical,Grodno,1916,25.177,104.194,72.365,104.027
Historical,Grodno,1917,23.697,119.666,61.166,89.721
Historical,Grodno,1918,34.427,120.569,65.244,98.813
Historical,Grodno,1919,12.404,105.040,46.573,77.492
Historical,Grodno,1920,13.591,117.823,62.153,100.188
Historical,Grodno,1921,32.585,107.843,72.055,90.523
Historical,Grodno,1922,33.061,121.163,77.750,97.401
Historical,Grodno,1923,28.731,108.261,63.728,98.661
Historical,Grodno,1924,32.219,106.113,60.966,89.251
Historical,Grodno,1925,28.083,106.886,60.816,88.314
Historical,Grodno,1926,30.664,117.418,63.506,87.254
Historical,Grodno,1927,24.540,105.158,61.893,92.073
Historical,Grodno,1928,20.282,117.346,73.124,96.222
Historical,Grodno,1929,23.733,115.355,80.212,99.477
Historical,Grodno,1930,25.403,114.707,73.099,102.107
Historical,Grodno,1931,24.422,87.091,62.086,77.429
Historical,Grodno,1932,20.941,111.475,62.327,98.910
Historical,Grodno,1933,18.205,108.239,64.683,86.858
Historical,Grodno,1934,23.673,105.551,61.731,90.535
Historical,Grodno,1935,20.503,108.253,72.128,92.154
Historical,Grodno,1936,19.827,127.877,63.958,98.084
Historical,Grodno,1937,21.344,100.940,64.918,94.780
Historical,Grodno,1938,22.321,106.136,64.843,76.418
Historical,Grodno,1939,16.956,103.340,57.868,80.667
Historical,Grodno,1940,24.038,125.128,71.749,101.567
Historical,Grodno,1941,15.764,123.995,54.654,71.172
Historical,Grodno,1942,19.366,109.075,71.503,84.976
Historical,Grodno,1943,16.843,97.702,56.474,101.840
Historical,Grodno,1944,18.699,101.032,59.171,85.443
Historical,Grodno,1945,36.481,119.563,70.085,98.961
Historical,Grodno,1946,22.563,122.072,68.244,86.378
Historical,Grodno,1947,23.060,104.296,56.918,70.808
Historical,Grodno,1948,18.032,117.370,70.545,91.432
Historical,Grodno,1949,29.813,135.631,61.549,112.491
Historical,Grodno,1950,27.225,112.670,79.178,89.271
Historical,Grodno,1951,27.236,111.834,65.878,92.749
Historical,Grodno,1952,16.299,102.565,64.992,80.538
Historical,Grodno,1953,21.934,97.065,60.378,87.624
Historical,Grodno,1954,14.557,113.343,57.030,78.927
Historical,Grodno,1955,32.487,106.519,64.519,78.448
Historical,Grodno,1956,18.123,116.697,55.591,84.357
