experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Gomel,1929,246.517,498.969,416.719,446.717
Historical,Gomel,1930,253.916,474.343,399.840,435.336
Historical,Gomel,1931,292.804,481.686,394.362,433.096
Historical,Gomel,1932,274.325,493.325,396.606,438.903
Historical,Gomel,1933,189.580,496.444,399.509,437.246
Historical,Gomel,1934,294.668,494.850,418.713,447.247
Historical,Gomel,1935,272.675,499.446,410.010,430.505
Historical,Gomel,1936,276.537,484.856,389.061,438.908
Historical,Gomel,1937,276.648,496.960,392.627,428.860
Historical,Gomel,1938,297.537,464.724,397.193,419.187
Historical,Gomel,1939,238.024,476.865,381.002,433.449
Historical,Gomel,1940,231.941,500.181,384.326,439.889
Historical,Gomel,1941,244.110,472.328,412.706,432.498
Historical,Gomel,1942,314.587,486.025,386.953,441.297
Historical,Gomel,1943,219.331,482.066,390.268,430.614
Historical,Gomel,1944,272.423,481.262,420.300,437.742
Historical,Gomel,1945,301.202,489.565,419.564,441.336
Historical,Gomel,1946,281.071,491.346,407.237,441.678
Historical,Gomel,1947,281.202,490.951,401.341,442.021
Historical,Gomel,1948,208.999,485.127,403.177,439.289
Historical,Gomel,1949,265.476,482.597,420.700,443.144
Historical,Gomel,1950,279.443,480.630,391.696,431.096
Historical,Gomel,1951,265.810,483.556,396.789,424.036
Historical,Gomel,1952,277.256,483.286,381.542,425.585
Historical,Gomel,1953,278.496,487.616,400.394,425.325
Historical,Gomel,1954,261.004,478.993,383.273,435.484
Historical,Gomel,1955,262.362,486.577,385.734,440.089
Historical,Gomel,1956,238.839,480.136,382.467,429.025
Historical,Gomel,1957,258.099,477.065,386.024,425.121
Historical,Gomel,1958,281.391,486.095,398.311,433.467
Historical,Gomel,1959,230.069,489.688,384.019,436.366
Historical,Gomel,1960,256.882,470.960,376.004,431.744
Historical,Gomel,1961,271.609,464.689,390.923,425.553
Historical,Gomel,1962,265.839,457.501,396.108,406.452
Historical,Gomel,1963,247.108,459.660,411.788,408.575
Historical,Gomel,1964,209.626,482.466,394.860,425.630
Historical,Gomel,1965,244.855,461.637,358.306,413.175
Historical,Gomel,1966,265.332,472.404,395.162,420.560
Historical,Gomel,1967,252.255,469.450,390.553,419.875
Historical,Gomel,1968,269.739,466.286,375.705,415.594
Historical,Gomel,1969,252.887,459.178,395.682,419.382
Historical,Gomel,1970,272.371,451.491,392.082,418.359
Historical,Gomel,1971,276.394,466.766,385.596,415.029
Historical,Gomel,1972,256.296,462.094,380.457,419.139
Historical,Gomel,1973,286.344,460.402,375.635,414.794
Historical,Gomel,1974,272.248,454.115,404.017,415.829
Historical,Gomel,1975,255.059,463.708,391.746,419.969
Historical,Gomel,1976,287.796,460.438,411.543,413.299
Historical,Gomel,1977,248.694,455.484,397.788,412.019
Historical,Gomel,1978,261.111,457.258,407.392,412.333
Historical,Gomel,1979,279.907,449.431,403.880,403.630
Historical,Gomel,1980,270.941,463.652,386.183,415.009
Historical,Gomel,1981,285.613,455.356,369.478,411.652
Historical,Gomel,1982,273.894,449.687,389.831,395.117
Historical,Gomel,1983,251.575,472.857,409.256,417.419
Historical,Gomel,1984,250.266,462.121,399.839,410.383
Historical,Gomel,1985,280.293,454.749,393.767,419.229
Historical,Gomel,1986,263.838,472.301,389.059,418.370
Historical,Gomel,1987,263.708,460.234,388.081,409.236
Historical,Gomel,1988,236.737,465.061,400.340,419.394
Historical,Gomel,1989,251.764,466.112,403.919,416.170
Historical,Gomel,1990,282.750,476.487,406.705,429.819
Historical,Gomel,1991,293.864,493.797,393.714,430.004
Historical,Gomel,1992,222.223,461.719,387.883,417.068
Historical,Gomel,1993,297.111,467.859,397.180,415.250
Historical,Gomel,1994,276.352,471.840,406.304,420.282
Historical,Gomel,1995,289.865,485.849,405.854,415.379
Historical,Gomel,1996,294.243,478.185,409.426,421.022
Historical,Gomel,1997,270.802,497.919,398.150,439.154
Historical,Gomel,1998,243.615,483.563,390.047,431.374
Historical,Gomel,1999,295.085,485.907,387.169,437.205
Historical,Gomel,2000,269.121,485.460,409.752,430.224
Historical,Gomel,2001,302.766,489.840,415.740,443.829
Historical,Gomel,2002,289.207,483.965,403.796,432.917
Historical,Gomel,2003,211.948,490.970,392.270,431.497
Historical,Gomel,2004,296.682,477.153,377.681,422.216
Historical,Gomel,2005,286.528,501.558,417.007,441.672
Historical,Gomel,2006,261.485,492.013,387.259,434.918
Historical,Gomel,2007,301.895,494.124,409.977,431.436
Historical,Gomel,2008,240.839,473.961,413.905,433.844
Historical,Gomel,2009,282.018,483.916,372.696,427.438
