experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Gomel,2008,5.991,11.413,8.618,8.746
Historical,Gomel,2009,3.755,10.410,7.479,8.549
Historical,Gomel,2010,4.279,10.992,8.902,9.522
Historical,Gomel,2011,3.657,10.870,7.356,7.831
Historical,Gomel,2012,4.358,11.071,7.905,9.003
Historical,Gomel,2013,5.107,10.929,7.484,9.873
Historical,Gomel,2014,4.776,10.268,6.518,8.804
Historical,Grodno,1900,3.223,8.984,5.988,5.988
Historical,Grodno,1901,1.038,9.721,4.354,6.763
Historical,Grodno,1902,1.575,8.100,5.840,6.383
Historical,Grodno,1903,1.668,8.233,5.157,5.106
Historical,Grodno,1904,2.757,9.350,6.287,6.861
Historical,Grodno,1905,0.470,7.925,4.556,5.232
Historical,Grodno,1906,0.505,9.810,5.072,7.335
Historical,Grodno,1907,2.662,9.095,5.742,6.382
Historical,Grodno,1908,2.486,8.030,4.889,6.061
Historical,Grodno,1909,2.094,8.258,5.342,6.527
Historical,Grodno,1910,1.573,8.128,5.105,5.870
Historical,Grodno,1911,2.122,7.451,5.263,5.404
Historical,Grodno,1912,1.399,10.482,5.281,7.332
Historical,Grodno,1913,2.301,7.900,5.484,6.885
Historical,Grodno,1914,2.588,8.624,6.470,6.634
Historical,Grodno,1915,1.705,7.868,5.954,5.423
Historical,Grodno,1916,2.094,9.605,5.961,5.915
Historical,Grodno,1917,1.983,8.233,5.614,6.357
Historical,Grodno,1918,2.152,8.728,5.738,6.274
Historical,Grodno,1919,2.560,8.535,5.632,6.444
Historical,Grodno,1920,3.592,9.248,5.680,7.064
Historical,Grodno,1921,2.141,9.774,5.382,5.986
Historical,Grodno,1922,1.320,8.539,4.855,6.106
Historical,Grodno,1923,2.390,9.467,5.612,5.716
Historical,Grodno,1924,3.045,9.662,5.571,6.600
Historical,Grodno,1925,3.394,9.364,5.504,6.886
Historical,Grodno,1926,3.869,8.952,5.667,6.434
Historical,Grodno,1927,2.710,8.992,5.772,6.656
Historical,Grodno,1928,3.016,9.975,5.295,6.907
Historical,Grodno,1929,0.981,10.296,6.077,6.546
Historical,Grodno,1930,2.848,9.195,5.510,6.672
Historical,Grodno,1931,2.686,7.671,5.496,5.827
Historical,Grodno,1932,3.448,8.445,6.400,6.334
Historical,Grodno,1933,1.039,8.864,4.769,5.419
Historical,Grodno,1934,3.084,8.756,5.475,6.523
Historical,Grodno,1935,1.781,8.327,6.552,6.152
Historical,Grodno,1936,0.856,8.261,5.235,5.100
Historical,Grodno,1937,2.703,8.622,6.272,7.166
Historical,Grodno,1938,1.638,8.602,5.505,7.281
Historical,Grodno,1939,3.004,9.644,6.353,7.443
Historical,Grodno,1940,2.146,9.751,5.333,6.647
Historical,Grodno,1941,1.710,9.005,5.115,6.856
Historical,Grodno,1942,2.015,9.138,5.955,6.556
Historical,Grodno,1943,2.701,9.669,6.084,7.511
Historical,Grodno,1944,2.699,7.832,4.837,6.252
Historical,Grodno,1945,3.085,8.688,5.182,6.929
Historical,Grodno,1946,2.452,8.803,5.870,5.964
Historical,Grodno,1947,3.369,8.780,6.374,5.506
Historical,Grodno,1948,1.370,7.498,5.379,5.186
Historical,Grodno,1949,2.076,9.537,5.526,6.233
Historical,Grodno,1950,1.540,8.657,5.414,6.244
Historical,Grodno,1951,2.220,9.284,5.557,6.162
Historical,Grodno,1952,2.413,7.689,6.121,5.895
Historical,Grodno,1953,3.050,8.908,5.563,6.222
Historical,Grodno,1954,1.464,9.330,6.107,6.274
Historical,Grodno,1955,2.660,10.072,5.579,4.698
Historical,Grodno,1956,3.371,8.770,6.368,5.564
Historical,Grodno,1957,-0.092,8.716,4.624,5.279
Historical,Grodno,1958,3.864,10.084,6.862,6.627
Historical,Grodno,1959,3.181,9.102,6.943,6.992
Historical,Grodno,1960,2.318,9.463,5.451,5.178
