experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Grodno,1934,2.859,11.138,7.233,4.439
Historical,Grodno,1935,2.200,12.177,5.691,4.619
Historical,Grodno,1936,2.896,14.124,7.404,4.923
Historical,Grodno,1937,2.294,12.011,7.210,3.082
Historical,Grodno,1938,2.150,17.642,6.167,4.678
Historical,Grodno,1939,2.498,13.443,5.854,3.882
Historical,Grodno,1940,1.999,13.721,7.472,4.438
Historical,Grodno,1941,2.747,13.728,6.848,3.712
Historical,Grodno,1942,2.771,11.928,5.477,3.082
Historical,Grodno,1943,2.296,12.257,6.269,3.723
Historical,Grodno,1944,2.478,14.357,5.845,3.614
Historical,Grodno,1945,1.298,14.296,6.421,3.779
Historical,Grodno,1946,1.887,15.819,6.220,5.929
Historical,Grodno,1947,1.668,13.408,4.745,2.870
Historical,Grodno,1948,2.867,17.515,6.698,4.931
Historical,Grodno,1949,1.989,14.052,6.054,4.526
Historical,Grodno,1950,2.793,16.280,7.359,5.866
Historical,Grodno,1951,1.029,14.024,5.430,6.328
Historical,Grodno,1952,2.095,14.269,7.198,4.737
Historical,Grodno,1953,1.441,10.753,5.828,3.356
Historical,Grodno,1954,2.230,12.881,5.273,4.281
Historical,Grodno,1955,2.481,13.059,5.664,3.707
Historical,Grodno,1956,2.755,14.903,6.349,2.439
Historical,Grodno,1957,2.638,16.822,6.164,3.812
Historical,Grodno,1958,2.958,16.014,7.202,4.161
Historical,Grodno,1959,3.536,12.017,6.669,3.347
Historical,Grodno,1960,3.268,16.393,6.643,4.816
Historical,Grodno,1961,2.375,15.971,6.692,6.018
Historical,Grodno,1962,2.551,13.166,6.765,4.637
Historical,Grodno,1963,3.023,16.315,7.006,6.235
Historical,Grodno,1964,3.014,12.223,5.780,2.245
Historical,Grodno,1965,2.764,13.021,6.033,3.459
Historical,Grodno,1966,2.762,12.314,7.595,3.190
Historical,Grodno,1967,3.402,12.706,6.680,5.206
Historical,Grodno,1968,2.759,13.296,7.112,2.491
Historical,Grodno,1969,2.800,15.855,6.258,4.386
Historical,Grodno,1970,1.906,14.369,6.279,4.724
Historical,Grodno,1971,2.027,16.263,5.625,4.609
Historical,Grodno,1972,2.614,11.269,6.086,3.684
Historical,Grodno,1973,2.069,14.532,5.141,3.251
Historical,Grodno,1974,1.906,13.211,6.722,4.080
Historical,Grodno,1975,3.463,14.695,5.865,5.520
Historical,Grodno,1976,1.393,14.917,5.842,5.718
Historical,Grodno,1977,3.050,12.029,6.039,3.209
Historical,Grodno,1978,3.234,15.261,6.645,4.144
Historical,Grodno,1979,2.093,16.357,6.059,6.739
Historical,Grodno,1980,2.848,12.460,7.330,5.187
Historical,Grodno,1981,1.801,14.457,5.464,4.979
Historical,Grodno,1982,3.043,14.765,6.806,5.690
Historical,Grodno,1983,3.444,13.840,5.934,4.026
Historical,Grodno,1984,3.825,12.525,6.630,3.490
Historical,Grodno,1985,3.553,14.846,7.692,4.524
Historical,Grodno,1986,2.921,12.715,6.577,4.721
Historical,Grodno,1987,3.304,14.753,5.763,3.921
Historical,Grodno,1988,2.908,13.964,6.443,4.315
Historical,Grodno,1989,3.208,13.503,6.778,4.070
Historical,Grodno,1990,2.797,12.270,6.354,4.861
Historical,Grodno,1991,3.631,13.831,7.481,3.521
Historical,Grodno,1992,3.157,14.395,5.990,3.876
Historical,Grodno,1993,3.948,12.504,6.249,3.499
Historical,Grodno,1994,3.218,14.399,7.989,5.852
Historical,Grodno,1995,3.241,12.690,7.212,4.142
Historical,Grodno,1996,3.904,17.423,7.422,4.853
Historical,Grodno,1997,2.718,13.545,6.713,3.459
Historical,Grodno,1998,3.203,15.955,7.109,4.975
Historical,Grodno,1999,4.066,15.669,6.924,6.808
Historical,Grodno,2000,4.325,14.580,8.349,6.928
Historical,Grodno,2001,4.823,16.150,8.963,5.013
Historical,Grodno,2002,3.511,20.271,8.123,5.250
Historical,Grodno,2003,2.502,15.238,8.282,5.811
Historical,Grodno,2004,3.126,13.799,8.325,4.771
Historical,Grodno,2005,4.162,16.598,8.674,6.581
Historical,Grodno,2006,3.615,17.487,6.402,8.385
Historical,Grodno,2007,3.188,16.651,9.317,10.005
Historical,Grodno,2008,4.155,16.376,8.271,7.789
Historical,Grodno,2009,1.862,13.617,8.189,5.665
Historical,Grodno,2010,3.300,20.161,6.282,3.516
