experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Grodno,2014,3.716,22.259,10.371,9.112
Historical,Minsk,1900,4.202,16.549,7.951,4.968
Historical,Minsk,1901,3.233,14.656,6.842,5.116
Historical,Minsk,1902,2.998,14.253,7.181,4.647
Historical,Minsk,1903,3.097,12.905,6.647,2.984
Historical,Minsk,1904,3.691,13.681,6.953,4.192
Historical,Minsk,1905,3.253,14.461,7.585,5.265
Historical,Minsk,1906,3.602,13.551,6.418,3.966
Historical,Minsk,1907,2.617,12.082,5.774,3.610
Historical,Minsk,1908,2.708,15.381,7.645,3.829
Historical,Minsk,1909,3.408,11.657,6.644,3.423
Historical,Minsk,1910,4.133,13.531,6.565,4.797
Historical,Minsk,1911,3.337,12.451,7.638,3.938
Historical,Minsk,1912,3.466,14.575,7.732,4.059
Historical,Minsk,1913,2.552,12.788,6.991,5.087
Historical,Minsk,1914,2.560,13.542,7.798,5.771
Historical,Minsk,1915,3.072,16.412,5.859,4.908
Historical,Minsk,1916,3.382,15.049,8.351,4.812
Historical,Minsk,1917,4.084,15.066,7.301,6.771
Historical,Minsk,1918,3.298,13.467,7.005,3.844
Historical,Minsk,1919,3.802,12.637,7.309,7.099
Historical,Minsk,1920,3.883,15.968,7.818,4.444
Historical,Minsk,1921,2.935,15.066,6.875,4.688
Historical,Minsk,1922,3.427,13.171,7.745,5.703
Historical,Minsk,1923,4.559,14.015,6.655,4.502
Historical,Minsk,1924,3.894,16.567,7.861,6.547
Historical,Minsk,1925,3.623,16.560,8.176,4.612
Historical,Minsk,1926,3.619,13.262,7.989,4.733
Historical,Minsk,1927,3.521,15.357,7.827,5.834
Historical,Minsk,1928,3.389,16.074,8.398,5.316
Historical,Minsk,1929,3.625,17.051,7.545,4.214
Historical,Minsk,1930,2.928,12.723,6.924,3.967
Historical,Minsk,1931,1.507,14.100,5.031,2.841
Historical,Minsk,1932,3.495,15.129,8.686,4.451
Historical,Minsk,1933,3.701,12.613,6.951,4.579
Historical,Minsk,1934,3.463,14.758,7.452,4.150
Historical,Minsk,1935,2.875,13.087,6.234,4.324
Historical,Minsk,1936,3.202,14.051,7.259,5.681
Historical,Minsk,1937,2.742,21.558,7.143,7.945
Historical,Minsk,1938,2.853,18.445,7.511,5.757
Historical,Minsk,1939,2.931,14.543,7.566,5.053
Historical,Minsk,1940,3.135,17.733,7.499,4.477
Historical,Minsk,1941,3.522,15.924,6.303,5.549
Historical,Minsk,1942,2.482,11.672,6.792,4.725
Historical,Minsk,1943,3.057,14.812,5.719,3.174
Historical,Minsk,1944,4.276,15.714,8.374,5.607
Historical,Minsk,1945,3.373,13.746,7.359,3.343
Historical,Minsk,1946,3.172,18.412,7.537,4.958
Historical,Minsk,1947,3.087,12.319,6.437,2.603
Historical,Minsk,1948,3.311,15.315,6.872,5.380
Historical,Minsk,1949,3.003,17.350,6.309,7.116
Historical,Minsk,1950,4.082,16.196,6.614,5.320
Historical,Minsk,1951,2.938,11.070,6.431,3.098
Historical,Minsk,1952,3.405,16.549,6.872,7.116
Historical,Minsk,1953,2.750,15.164,6.917,4.846
Historical,Minsk,1954,2.662,13.953,6.466,4.625
Historical,Minsk,1955,2.837,12.366,6.265,3.642
Historical,Minsk,1956,3.679,15.681,7.894,4.841
Historical,Minsk,1957,3.201,15.266,6.310,6.031
Historical,Minsk,1958,3.510,13.704,7.071,4.773
Historical,Minsk,1959,3.024,16.137,6.981,4.822
Historical,Minsk,1960,4.167,12.849,6.924,4.083
Historical,Minsk,1961,3.839,14.399,8.173,4.757
Historical,Minsk,1962,3.401,13.010,6.913,4.431
Historical,Minsk,1963,3.334,14.575,8.230,5.912
Historical,Minsk,1964,4.116,16.824,6.676,4.505
Historical,Minsk,1965,2.358,14.313,6.465,3.140
Historical,Minsk,1966,2.783,14.728,6.894,3.892
Historical,Minsk,1967,2.349,14.111,6.755,3.636
Historical,Minsk,1968,3.864,13.381,6.456,4.934
Historical,Minsk,1969,2.741,13.150,6.817,4.271
Historical,Minsk,1970,2.950,13.693,6.024,2.718
Historical,Minsk,1971,3.640,14.815,7.698,5.765
Historical,Minsk,1972,3.059,16.085,7.776,3.138
Historical,Minsk,1973,2.789,15.544,7.539,4.608
Historical,Minsk,1974,5.003,15.719,7.929,5.411
Historical,Minsk,1975,2.685,13.953,6.961,5.862
Historical,Minsk,1976,3.260,13.058,6.363,5.018
Historical,Minsk,1977,2.616,13.615,6.539,4.265
Historical,Minsk,1978,3.284,13.330,7.632,4.085
Historical,Minsk,1979,3.281,10.884,7.276,3.108
Historical,Minsk,1980,3.282,13.957,7.540,4.323
Historical,Minsk,1981,2.975,18.002,8.168,4.803
Historical,Minsk,1982,3.239,13.099,6.682,6.756
Historical,Minsk,1983,1.942,15.880,6.695,4.453
Historical,Minsk,1984,3.221,13.005,6.795,3.639
Historical,Minsk,1985,2.301,16.076,7.972,6.544
Historical,Minsk,1986,3.813,15.886,7.337,4.473
Historical,Minsk,1987,2.881,13.089,7.164,4.117
Historical,Minsk,1988,1.946,19.365,7.602,5.698
Historical,Minsk,1989,2.948,12.876,7.826,4.128
Historical,Minsk,1990,3.819,18.166,8.364,7.014
Historical,Minsk,1991,2.524,13.177,6.955,5.834
Historical,Minsk,1992,2.987,15.375,7.464,5.337
Historical,Minsk,1993,3.356,13.017,7.549,6.200
Historical,Minsk,1994,4.401,15.950,7.853,6.466
Historical,Minsk,1995,3.094,18.318,6.556,5.698
Historical,Minsk,1996,3.390,16.023,7.371,4.825
Historical,Minsk,1997,3.431,16.177,8.144,6.689
Historical,Minsk,1998,3.826,14.345,7.068,6.288
Historical,Minsk,1999,2.147,15.215,7.824,4.246
Historical,Minsk,2000,3.023,22.387,7.149,8.089
Historical,Minsk,2001,3.798,18.150,9.982,7.984
Historical,Minsk,2002,5.410,16.243,9.381,7.101
