experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Gomel,1981,32.160,82.070,48.206,45.843
Historical,Gomel,1982,31.560,77.333,55.655,49.041
Historical,Gomel,1983,31.193,61.035,45.644,50.050
Historical,Gomel,1984,30.501,63.811,41.063,37.490
Historical,Gomel,1985,29.358,66.034,54.463,47.373
Historical,Gomel,1986,28.068,76.304,49.419,43.368
Historical,Gomel,1987,40.276,78.791,58.898,46.307
Historical,Gomel,1988,35.520,77.109,53.134,44.254
Historical,Gomel,1989,27.173,68.140,48.300,43.202
Historical,Gomel,1990,36.564,79.502,52.877,39.324
Historical,Gomel,1991,23.025,61.161,41.911,32.161
Historical,Gomel,1992,24.336,81.747,46.514,45.628
Historical,Gomel,1993,31.677,72.954,49.947,47.624
Historical,Gomel,1994,37.995,69.137,50.116,44.468
Historical,Gomel,1995,27.165,75.702,54.620,35.415
Historical,Gomel,1996,32.336,74.969,51.610,48.782
Historical,Gomel,1997,29.657,71.600,46.736,31.735
Historical,Gomel,1998,28.115,67.943,48.941,41.732
Historical,Gomel,1999,35.072,76.536,50.840,44.693
Historical,Gomel,2000,26.460,82.226,53.394,43.144
Historical,Gomel,2001,26.690,69.873,53.850,48.125
Historical,Gomel,2002,27.602,76.361,53.093,51.018
Historical,Gomel,2003,32.264,81.682,54.667,45.584
Historical,Gomel,2004,33.588,80.339,52.139,54.707
Historical,Gomel,2005,30.763,75.611,55.369,47.708
Historical,Gomel,2006,35.035,76.268,50.886,36.310
Historical,Gomel,2007,27.040,79.051,49.352,54.049
Historical,Gomel,2008,34.467,81.127,52.789,51.692
Historical,Gomel,2009,28.535,71.660,49.714,45.098
Historical,Gomel,2010,32.989,81.887,51.195,46.833
Historical,Gomel,2011,42.679,79.841,57.271,44.524
Historical,Gomel,2012,37.637,91.797,54.495,57.948
Historical,Gomel,2013,30.529,78.463,53.127,51.816
Historical,Gomel,2014,34.215,86.287,50.062,42.483
Historical,Grodno,1900,31.557,66.698,54.215,39.481
