experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Grodno,1954,32.954,86.984,75.069,77.637
Historical,Grodno,1955,33.932,91.076,67.136,75.876
Historical,Grodno,1956,32.205,89.403,68.075,74.714
Historical,Grodno,1957,34.104,90.887,68.949,72.865
Historical,Grodno,1958,34.286,88.550,77.829,82.511
Historical,Grodno,1959,31.659,90.450,73.154,80.889
Historical,Grodno,1960,38.067,89.403,76.836,73.579
Historical,Grodno,1961,32.415,90.715,70.769,72.961
Historical,Grodno,1962,37.523,88.485,72.929,79.163
Historical,Grodno,1963,32.992,88.287,73.433,73.705
Historical,Grodno,1964,35.924,91.062,73.819,77.337
Historical,Grodno,1965,31.134,87.646,68.295,72.783
Historical,Grodno,1966,31.967,87.759,77.126,80.971
Historical,Grodno,1967,33.517,88.889,74.116,73.265
Historical,Grodno,1968,33.616,90.272,71.291,75.353
Historical,Grodno,1969,38.433,87.998,70.958,75.592
Historical,Grodno,1970,29.897,90.779,72.643,74.545
Historical,Grodno,1971,36.389,88.246,77.089,72.174
Historical,Grodno,1972,30.591,88.794,65.033,72.808
Historical,Grodno,1973,37.784,85.348,73.687,77.338
Historical,Grodno,1974,39.723,91.399,72.650,74.573
Historical,Grodno,1975,35.161,83.406,66.834,66.599
Historical,Grodno,1976,39.550,89.678,70.171,73.259
Historical,Grodno,1977,47.239,87.254,70.906,73.896
Historical,Grodno,1978,31.818,84.048,73.215,73.120
Historical,Grodno,1979,32.522,87.846,73.931,78.530
Historical,Grodno,1980,42.961,87.608,66.689,73.642
Historical,Grodno,1981,35.986,85.225,68.988,74.749
Historical,Grodno,1982,31.551,87.803,70.063,73.569
Historical,Grodno,1983,37.961,90.661,76.464,79.068
Historical,Grodno,1984,35.722,86.390,69.425,76.081
Historical,Grodno,1985,36.124,86.701,73.600,72.914
Historical,Grodno,1986,32.891,91.111,73.863,80.512
Historical,Grodno,1987,42.310,87.528,71.779,75.394
Historical,Grodno,1988,33.110,84.199,72.772,77.461
Historical,Grodno,1989,37.413,89.465,73.111,77.896
Historical,Grodno,1990,35.638,89.413,73.889,77.031
Historical,Grodno,1991,40.534,88.188,70.062,77.622
Historical,Grodno,1992,34.309,85.702,69.519,73.118
Historical,Grodno,1993,34.043,86.009,74.417,75.211
Historical,Grodno,1994,29.544,90.114,75.794,74.469
Historical,Grodno,1995,29.228,96.296,71.678,80.470
Historical,Grodno,1996,36.105,88.643,75.154,82.386
Historical,Grodno,1997,36.590,91.962,68.820,76.138
Historical,Grodno,1998,34.940,89.933,71.889,75.069
Historical,Grodno,1999,32.580,92.335,75.988,82.818
Historical,Grodno,2000,30.079,89.727,65.844,80.068
Historical,Grodno,2001,29.545,95.507,81.960,83.314
Historical,Grodno,2002,35.932,94.397,71.460,79.203
Historical,Grodno,2003,34.316,94.726,70.198,80.718
Historical,Grodno,2004,32.402,94.260,63.414,79.131
Historical,Grodno,2005,37.923,97.145,75.932,83.960
Historical,Grodno,2006,30.306,92.490,71.475,77.566
Historical,Grodno,2007,50.833,92.325,76.611,81.574
Historical,Grodno,2008,34.167,85.983,70.755,73.984
Historical,Grodno,2009,24.104,94.519,68.475,81.053
Historical,Grodno,2010,33.515,92.889,76.696,83.432
Historical,Grodno,2011,34.745,96.007,72.520,82.622
Historical,Grodno,2012,37.080,98.477,67.696,81.507
Historical,Grodno,2013,38.795,97.537,70.744,80.985
Historical,Grodno,2014,27.076,92.696,71.756,82.610
Historical,Minsk,1900,39.142,99.257,76.153,78.447
Historical,Minsk,1901,33.544,95.499,78.730,79.000
Historical,Minsk,1902,43.006,95.062,73.736,82.366
Historical,Minsk,1903,30.164,91.693,78.536,77.361
Historical,Minsk,1904,35.960,91.118,75.771,77.689
Historical,Minsk,1905,46.481,98.509,78.814,82.007
Historical,Minsk,1906,27.680,94.196,73.573,73.899
Historical,Minsk,1907,41.236,97.098,72.253,79.493
Historical,Minsk,1908,39.022,98.418,71.142,81.348
Historical,Minsk,1909,41.059,89.495,79.420,81.967
Historical,Minsk,1910,33.777,90.950,71.379,75.444
Historical,Minsk,1911,34.528,95.958,78.029,78.533
Historical,Minsk,1912,29.966,87.180,67.513,75.376
Historical,Minsk,1913,39.716,95.031,79.253,77.125
Historical,Minsk,1914,47.026,92.210,82.383,78.540
Historical,Minsk,1915,40.785,91.066,77.055,78.153
Historical,Minsk,1916,43.867,95.607,77.099,79.615
Historical,Minsk,1917,36.391,92.471,71.495,78.396
Historical,Minsk,1918,36.954,94.971,73.642,78.447
Historical,Minsk,1919,28.504,93.162,77.331,76.214
Historical,Minsk,1920,34.857,96.731,73.480,79.329
Historical,Minsk,1921,36.812,97.519,75.256,76.640
Historical,Minsk,1922,44.671,94.061,74.208,85.021
Historical,Minsk,1923,38.891,99.365,83.028,83.059
Historical,Minsk,1924,35.179,97.006,74.326,82.182
Historical,Minsk,1925,41.394,97.904,70.575,77.521
Historical,Minsk,1926,39.763,93.925,75.248,78.935
Historical,Minsk,1927,44.590,95.325,79.631,77.707
Historical,Minsk,1928,37.828,92.598,80.819,77.598
Historical,Minsk,1929,35.313,99.966,81.757,81.724
Historical,Minsk,1930,38.132,94.376,74.541,77.007
Historical,Minsk,1931,35.547,90.667,73.632,80.331
Historical,Minsk,1932,46.212,92.920,73.500,82.043
Historical,Minsk,1933,29.504,94.283,79.142,75.695
Historical,Minsk,1934,41.196,91.947,76.473,78.135
Historical,Minsk,1935,48.456,95.693,80.620,76.058
Historical,Minsk,1936,43.127,99.940,71.773,80.329
Historical,Minsk,1937,41.190,99.784,74.404,76.481
Historical,Minsk,1938,27.324,85.872,71.549,74.067
Historical,Minsk,1939,36.386,98.317,71.034,77.347
Historical,Minsk,1940,35.339,95.224,69.375,73.287
Historical,Minsk,1941,37.226,90.995,76.065,79.682
Historical,Minsk,1942,35.490,92.110,73.520,81.178
Historical,Minsk,1943,37.450,90.943,75.680,79.150
Historical,Minsk,1944,49.265,95.227,74.679,83.200
Historical,Minsk,1945,42.674,95.183,82.626,82.643
Historical,Minsk,1946,30.978,96.149,74.265,80.618
Historical,Minsk,1947,34.025,92.048,74.359,78.304
Historical,Minsk,1948,34.782,98.087,75.094,79.582
Historical,Minsk,1949,32.332,92.079,73.212,81.936
Historical,Minsk,1950,48.589,93.343,78.017,79.119
Historical,Minsk,1951,36.544,93.489,76.109,75.798
Historical,Minsk,1952,39.311,90.634,71.797,77.257
Historical,Minsk,1953,40.066,90.608,79.197,75.963
Historical,Minsk,1954,32.873,91.225,74.749,78.159
Historical,Minsk,1955,41.076,92.184,67.570,78.333
Historical,Minsk,1956,35.845,94.586,71.172,77.087
Historical,Minsk,1957,35.012,91.317,70.899,76.188
Historical,Minsk,1958,41.445,91.330,77.944,78.976
Historical,Minsk,1959,36.308,92.014,75.665,79.114
Historical,Minsk,1960,37.171,91.458,79.330,76.243
Historical,Minsk,1961,36.932,90.248,74.947,76.176
Historical,Minsk,1962,35.508,90.529,74.215,76.890
Historical,Minsk,1963,34.414,93.033,70.994,74.906
Historical,Minsk,1964,29.859,90.573,76.113,75.542
Historical,Minsk,1965,29.445,89.419,67.477,72.909
Historical,Minsk,1966,33.927,92.738,75.887,78.115
Historical,Minsk,1967,38.912,90.477,70.253,75.328
Historical,Minsk,1968,33.307,88.132,70.588,71.729
Historical,Minsk,1969,36.745,92.352,71.361,76.147
Historical,Minsk,1970,34.564,91.394,72.333,72.175
Historical,Minsk,1971,36.577,93.139,77.704,78.132
Historical,Minsk,1972,34.009,89.778,64.991,76.673
Historical,Minsk,1973,34.450,86.205,72.072,78.224
Historical,Minsk,1974,44.693,91.152,78.748,75.770
Historical,Minsk,1975,33.725,88.410,75.081,72.674
Historical,Minsk,1976,47.946,91.072,72.409,73.868
Historical,Minsk,1977,47.857,83.015,71.581,73.618
Historical,Minsk,1978,38.301,85.399,78.319,73.981
Historical,Minsk,1979,34.188,89.262,72.154,76.195
Historical,Minsk,1980,47.518,88.967,73.059,74.416
Historical,Minsk,1981,40.665,86.373,70.296,74.597
Historical,Minsk,1982,38.490,87.316,72.135,77.293
Historical,Minsk,1983,36.967,89.988,81.382,74.092
Historical,Minsk,1984,39.046,86.833,70.839,73.379
Historical,Minsk,1985,37.304,84.085,77.640,75.000
