experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Gomel,1950,190.628,329.080,270.443,289.174
Historical,Gomel,1951,164.972,335.070,268.838,282.169
Historical,Gomel,1952,194.396,333.975,262.932,282.460
Historical,Gomel,1953,192.122,336.330,280.088,290.678
Historical,Gomel,1954,158.099,335.985,259.485,286.702
Historical,Gomel,1955,154.673,327.068,268.130,290.812
Historical,Gomel,1956,160.328,326.579,258.082,282.288
Historical,Gomel,1957,173.015,331.452,268.992,289.862
Historical,Gomel,1958,181.627,338.691,279.171,293.409
Historical,Gomel,1959,140.985,331.586,268.076,286.868
Historical,Gomel,1960,171.824,330.055,275.249,282.358
Historical,Gomel,1961,161.034,317.544,272.407,284.902
Historical,Gomel,1962,155.410,314.840,272.939,276.882
Historical,Gomel,1963,142.256,317.966,275.683,280.676
Historical,Gomel,1964,132.733,333.612,270.256,280.663
Historical,Gomel,1965,137.066,315.943,248.164,270.543
Historical,Gomel,1966,168.948,319.793,275.518,286.193
Historical,Gomel,1967,156.095,318.827,261.901,275.487
Historical,Gomel,1968,146.630,330.465,262.500,278.163
Historical,Gomel,1969,147.290,322.771,264.011,281.958
Historical,Gomel,1970,161.396,308.257,272.179,285.601
Historical,Gomel,1971,179.680,318.006,272.524,279.506
Historical,Gomel,1972,159.542,321.238,262.085,274.839
Historical,Gomel,1973,197.835,320.162,269.403,271.604
Historical,Gomel,1974,179.004,313.027,276.817,278.034
Historical,Gomel,1975,165.301,330.367,256.560,282.363
Historical,Gomel,1976,200.653,321.362,281.368,278.691
Historical,Gomel,1977,158.597,312.186,266.503,277.398
Historical,Gomel,1978,175.212,316.667,280.752,276.488
Historical,Gomel,1979,161.159,318.758,281.463,274.750
Historical,Gomel,1980,177.022,314.316,275.737,274.820
Historical,Gomel,1981,174.021,317.953,257.523,273.596
Historical,Gomel,1982,190.859,315.267,264.754,270.520
Historical,Gomel,1983,173.190,317.267,282.044,265.934
Historical,Gomel,1984,162.867,318.665,272.127,279.876
Historical,Gomel,1985,183.345,327.714,277.858,279.957
Historical,Gomel,1986,164.295,320.567,275.118,281.534
Historical,Gomel,1987,148.996,320.628,263.290,277.459
Historical,Gomel,1988,156.648,322.441,269.429,275.207
Historical,Gomel,1989,144.567,329.780,271.728,279.190
Historical,Gomel,1990,181.202,330.696,282.119,288.895
Historical,Gomel,1991,190.285,329.238,272.080,281.922
Historical,Gomel,1992,137.684,328.879,272.725,282.848
Historical,Gomel,1993,167.061,322.092,268.521,279.661
Historical,Gomel,1994,193.969,318.758,280.461,278.920
Historical,Gomel,1995,189.774,332.128,279.888,276.999
Historical,Gomel,1996,192.621,331.786,285.205,274.569
Historical,Gomel,1997,180.918,332.258,270.329,286.326
Historical,Gomel,1998,136.357,334.768,260.025,293.167
Historical,Gomel,1999,178.335,329.165,268.591,294.206
Historical,Gomel,2000,150.963,333.036,273.498,278.018
Historical,Gomel,2001,175.291,335.858,293.808,298.428
Historical,Gomel,2002,178.895,330.549,274.765,294.559
Historical,Gomel,2003,135.161,349.932,263.668,295.758
Historical,Gomel,2004,205.062,323.905,251.954,278.175
Historical,Gomel,2005,188.276,346.827,291.132,294.808
Historical,Gomel,2006,136.219,332.943,271.016,283.768
Historical,Gomel,2007,178.892,335.593,280.640,293.244
Historical,Gomel,2008,142.752,322.947,278.600,290.058
Historical,Gomel,2009,158.150,335.086,250.767,298.165
Historical,Gomel,2010,136.752,339.422,263.063,293.745
