experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Gomel,1911,-7.217,-0.239,-3.684,-2.633
Historical,Gomel,1912,-7.194,-0.232,-4.433,-2.338
Historical,Gomel,1913,-7.825,-1.364,-4.135,-3.014
Historical,Gomel,1914,-7.346,-1.190,-4.137,-3.629
Historical,Gomel,1915,-7.863,0.534,-3.953,-2.456
Historical,Gomel,1916,-6.665,-0.261,-3.420,-2.257
Historical,Gomel,1917,-6.986,-2.142,-4.690,-3.374
Historical,Gomel,1918,-7.900,-0.260,-3.817,-2.654
Historical,Gomel,1919,-6.934,-0.858,-3.737,-4.017
Historical,Gomel,1920,-7.403,-1.991,-3.714,-3.652
Historical,Gomel,1921,-6.323,1.258,-3.049,-2.426
Historical,Gomel,1922,-7.155,-0.411,-4.083,-3.986
Historical,Gomel,1923,-7.632,-1.148,-3.443,-4.074
Historical,Gomel,1924,-5.638,-0.123,-2.931,-2.103
Historical,Gomel,1925,-5.758,-0.010,-3.253,-2.266
Historical,Gomel,1926,-6.162,0.133,-2.195,-3.048
Historical,Gomel,1927,-5.637,0.254,-2.429,-3.448
Historical,Gomel,1928,-6.415,-0.472,-3.568,-2.592
Historical,Gomel,1929,-6.953,0.296,-4.541,-3.232
Historical,Gomel,1930,-7.795,-1.041,-3.316,-3.012
Historical,Gomel,1931,-6.070,0.360,-3.847,-2.934
Historical,Gomel,1932,-7.529,-1.453,-4.271,-2.984
Historical,Gomel,1933,-7.375,-1.087,-3.678,-4.080
Historical,Gomel,1934,-6.676,-0.499,-3.350,-3.334
Historical,Gomel,1935,-6.737,-1.360,-3.580,-2.909
Historical,Gomel,1936,-5.577,-0.319,-2.695,-1.741
Historical,Gomel,1937,-6.544,-1.063,-3.454,-1.349
Historical,Gomel,1938,-7.228,-0.693,-4.283,-3.127
Historical,Gomel,1939,-6.457,-0.696,-3.706,-3.872
Historical,Gomel,1940,-7.216,-0.342,-3.373,-2.960
Historical,Gomel,1941,-7.198,0.489,-3.164,-2.659
Historical,Gomel,1942,-7.424,-0.693,-3.558,-3.272
Historical,Gomel,1943,-6.879,-1.371,-3.012,-2.815
Historical,Gomel,1944,-7.505,-1.343,-3.083,-2.738
Historical,Gomel,1945,-7.018,0.339,-3.572,-3.714
Historical,Gomel,1946,-6.601,-0.196,-4.064,-2.988
Historical,Gomel,1947,-9.643,0.188,-3.364,-3.808
Historical,Gomel,1948,-6.967,0.268,-2.881,-2.783
Historical,Gomel,1949,-7.270,0.124,-3.076,-2.980
Historical,Gomel,1950,-7.499,-0.893,-3.868,-3.593
Historical,Gomel,1951,-7.203,-0.997,-3.771,-3.423
Historical,Gomel,1952,-7.555,-0.101,-3.104,-3.171
Historical,Gomel,1953,-7.302,-0.276,-4.310,-3.464
Historical,Gomel,1954,-7.473,-0.625,-4.064,-3.265
Historical,Gomel,1955,-6.941,-0.044,-3.682,-3.352
Historical,Gomel,1956,-7.856,-1.940,-4.457,-3.748
Historical,Gomel,1957,-6.694,0.104,-3.746,-3.015
Historical,Gomel,1958,-6.292,-0.419,-3.586,-2.491
Historical,Gomel,1959,-7.465,0.103,-2.911,-3.925
Historical,Gomel,1960,-5.568,0.451,-3.518,-1.803
Historical,Gomel,1961,-7.510,-0.587,-2.808,-3.136
Historical,Gomel,1962,-6.269,-0.008,-2.993,-2.743
Historical,Gomel,1963,-7.841,0.849,-2.430,-2.902
Historical,Gomel,1964,-6.488,-0.844,-3.458,-3.657
Historical,Gomel,1965,-7.555,0.685,-3.355,-2.651
Historical,Gomel,1966,-6.258,0.106,-4.056,-3.921
Historical,Gomel,1967,-7.533,-0.543,-3.464,-3.590
Historical,Gomel,1968,-7.310,-0.544,-3.072,-3.189
Historical,Gomel,1969,-6.763,-0.694,-4.384,-3.707
Historical,Gomel,1970,-7.021,0.020,-3.827,-3.283
Historical,Gomel,1971,-6.735,1.154,-3.655,-3.143
Historical,Gomel,1972,-6.172,-1.273,-3.253,-3.169
Historical,Gomel,1973,-6.801,0.195,-3.240,-3.010
Historical,Gomel,1974,-7.692,0.548,-3.983,-2.725
Historical,Gomel,1975,-6.798,-0.615,-3.514,-4.406
Historical,Gomel,1976,-6.926,-0.957,-3.517,-3.183
Historical,Gomel,1977,-8.566,-0.231,-3.643,-2.744
Historical,Gomel,1978,-5.208,-0.314,-3.554,-2.804
Historical,Gomel,1979,-6.831,-0.351,-3.614,-4.051
Historical,Gomel,1980,-7.096,0.229,-3.395,-2.914
Historical,Gomel,1981,-6.909,-1.319,-3.149,-2.596
Historical,Gomel,1982,-5.929,-0.122,-4.450,-2.494
Historical,Gomel,1983,-8.101,-1.430,-3.906,-4.580
Historical,Gomel,1984,-7.359,0.294,-2.685,-2.382
Historical,Gomel,1985,-6.368,0.207,-3.163,-3.323
Historical,Gomel,1986,-5.995,-0.966,-3.495,-3.468
Historical,Gomel,1987,-7.760,-0.146,-2.759,-2.692
Historical,Gomel,1988,-5.583,-0.163,-2.352,-1.870
Historical,Gomel,1989,-4.742,0.981,-1.522,-1.032
Historical,Gomel,1990,-6.066,0.421,-3.296,-1.715
Historical,Gomel,1991,-7.585,-0.529,-2.407,-2.756
Historical,Gomel,1992,-6.841,0.566,-2.881,-2.463
Historical,Gomel,1993,-6.202,0.551,-3.020,-2.008
Historical,Gomel,1994,-7.323,0.899,-2.027,-1.403
Historical,Gomel,1995,-5.584,0.347,-1.888,-2.138
Historical,Gomel,1996,-6.091,0.602,-2.528,-2.436
Historical,Gomel,1997,-6.595,0.210,-3.288,-1.732
Historical,Gomel,1998,-5.950,0.342,-1.865,-1.684
Historical,Gomel,1999,-6.039,1.492,-2.655,-1.961
Historical,Gomel,2000,-5.802,1.463,-1.212,-0.709
Historical,Gomel,2001,-6.573,0.998,-1.373,-1.507
Historical,Gomel,2002,-4.696,0.865,-2.479,-2.200
Historical,Gomel,2003,-7.546,0.070,-2.039,-1.958
Historical,Gomel,2004,-5.310,2.014,-1.632,-0.911
Historical,Gomel,2005,-4.688,1.295,-0.745,-0.370
Historical,Gomel,2006,-5.627,0.100,-2.386,-0.679
Historical,Gomel,2007,-4.250,1.283,-1.018,0.120
Historical,Gomel,2008,-4.953,0.785,-1.977,-1.175
Historical,Gomel,2009,-4.065,1.445,-1.254,-1.284
Historical,Gomel,2010,-6.631,1.647,-1.676,-2.746
Historical,Gomel,2011,-4.979,1.073,-2.274,-2.162
Historical,Gomel,2012,-4.878,0.855,-1.351,-1.409
Historical,Gomel,2013,-5.236,1.580,-1.402,-1.166
Historical,Grodno,1900,-8.167,0.635,-3.159,-3.971
Historical,Grodno,1901,-7.106,0.525,-3.610,-3.019
Historical,Grodno,1902,-7.495,-0.460,-3.897,-3.664
Historical,Grodno,1903,-6.849,-0.244,-3.755,-2.884
Historical,Grodno,1904,-6.742,-0.498,-4.412,-4.176
Historical,Grodno,1905,-6.655,-0.734,-4.148,-3.474
Historical,Grodno,1906,-6.611,0.766,-4.415,-3.554
Historical,Grodno,1907,-6.149,-0.480,-3.285,-3.473
Historical,Grodno,1908,-8.484,-0.040,-4.330,-4.355
