experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Gomel,1966,11.244,15.634,13.477,13.646
Historical,Gomel,1967,9.475,16.759,13.109,13.974
Historical,Gomel,1968,9.996,15.613,13.010,13.356
Historical,Gomel,1969,9.273,16.782,13.166,14.073
Historical,Gomel,1970,9.936,15.381,13.555,13.668
Historical,Gomel,1971,10.455,16.001,13.060,14.248
Historical,Gomel,1972,11.360,17.174,12.625,14.575
Historical,Gomel,1973,10.919,15.996,13.444,14.625
Historical,Gomel,1974,10.569,15.752,13.295,13.318
Historical,Gomel,1975,9.817,16.899,13.133,15.513
Historical,Gomel,1976,9.735,15.928,13.181,12.764
Historical,Gomel,1977,10.001,15.646,12.832,13.202
Historical,Gomel,1978,9.303,17.044,13.095,13.156
Historical,Gomel,1979,8.795,16.407,13.317,12.369
Historical,Gomel,1980,11.130,16.596,12.910,13.504
Historical,Gomel,1981,11.314,17.035,12.847,14.261
Historical,Gomel,1982,8.551,16.782,13.309,14.109
Historical,Gomel,1983,10.977,15.362,13.433,14.454
Historical,Gomel,1984,10.362,15.275,13.024,14.611
Historical,Gomel,1985,9.540,14.843,13.437,13.662
Historical,Gomel,1986,10.036,16.102,13.431,13.473
Historical,Gomel,1987,10.532,16.777,13.900,14.736
Historical,Gomel,1988,11.426,16.101,13.542,14.402
Historical,Gomel,1989,10.629,17.530,13.314,14.032
Historical,Gomel,1990,11.719,16.090,13.546,13.851
Historical,Gomel,1991,10.917,17.216,13.682,14.176
Historical,Gomel,1992,10.232,15.580,13.269,14.033
Historical,Gomel,1993,9.717,15.325,12.935,14.283
Historical,Gomel,1994,9.976,16.645,13.980,13.848
Historical,Gomel,1995,10.359,16.677,13.536,13.853
Historical,Gomel,1996,10.656,18.201,13.281,14.653
Historical,Gomel,1997,10.996,16.746,14.068,14.296
Historical,Gomel,1998,10.488,16.921,13.514,14.320
Historical,Gomel,1999,11.822,15.768,13.230,13.831
Historical,Gomel,2000,10.404,15.878,14.191,14.661
Historical,Gomel,2001,11.713,17.774,14.034,14.073
Historical,Gomel,2002,10.532,17.383,14.155,15.372
Historical,Gomel,2003,10.892,18.460,13.446,14.999
Historical,Gomel,2004,11.440,17.309,13.879,15.331
Historical,Gomel,2005,12.155,16.733,13.751,14.804
Historical,Gomel,2006,12.430,16.416,14.695,14.461
Historical,Gomel,2007,11.111,16.967,14.450,15.705
Historical,Gomel,2008,11.581,17.489,14.236,15.126
Historical,Gomel,2009,10.485,17.265,14.184,14.603
Historical,Gomel,2010,10.079,17.140,14.119,14.848
Historical,Gomel,2011,10.839,17.014,13.280,13.956
Historical,Gomel,2012,10.213,16.529,14.045,14.784
Historical,Gomel,2013,11.649,17.008,13.912,14.474
Historical,Gomel,2014,11.035,16.830,14.674,14.826
Historical,Grodno,1900,8.210,15.739,11.831,12.138
Historical,Grodno,1901,9.396,14.921,12.680,12.961
Historical,Grodno,1902,8.805,16.010,12.543,12.893
Historical,Grodno,1903,8.714,15.948,12.046,11.357
Historical,Grodno,1904,8.660,15.148,12.118,12.163
Historical,Grodno,1905,9.225,16.007,12.655,12.115
Historical,Grodno,1906,10.174,15.822,13.122,12.719
Historical,Grodno,1907,9.774,15.071,12.420,13.408
Historical,Grodno,1908,9.364,15.234,12.204,13.437
Historical,Grodno,1909,9.733,15.408,12.868,12.818
Historical,Grodno,1910,9.698,14.665,12.730,13.337
Historical,Grodno,1911,9.198,15.035,12.902,12.613
Historical,Grodno,1912,9.608,15.947,12.961,12.721
Historical,Grodno,1913,8.111,15.992,12.180,12.445
Historical,Grodno,1914,8.792,15.087,12.068,12.930
Historical,Grodno,1915,9.057,16.476,12.633,13.107
Historical,Grodno,1916,9.434,15.973,12.657,11.956
Historical,Grodno,1917,9.168,15.869,12.026,12.924
Historical,Grodno,1918,9.224,15.101,11.819,11.346
Historical,Grodno,1919,9.581,15.266,12.391,13.153
Historical,Grodno,1920,9.203,15.643,11.881,12.130
Historical,Grodno,1921,9.460,15.111,12.436,13.063
Historical,Grodno,1922,10.293,15.982,12.875,13.507
Historical,Grodno,1923,10.979,14.058,12.282,12.639
Historical,Grodno,1924,9.530,15.417,12.312,11.830
