experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Gomel,1938,3.623,10.444,6.507,6.760
Historical,Gomel,1939,4.076,9.714,7.595,6.542
Historical,Gomel,1940,4.449,10.212,7.331,6.862
Historical,Gomel,1941,3.584,8.853,6.831,6.276
Historical,Gomel,1942,2.307,9.054,6.023,5.459
Historical,Gomel,1943,5.225,10.292,7.542,8.898
Historical,Gomel,1944,4.152,9.452,7.652,7.287
Historical,Gomel,1945,3.249,8.980,6.962,6.752
Historical,Gomel,1946,3.760,8.820,6.177,5.658
Historical,Gomel,1947,3.971,8.591,6.991,6.601
Historical,Gomel,1948,4.076,10.079,6.734,7.757
Historical,Gomel,1949,3.301,9.269,6.659,6.393
Historical,Gomel,1950,4.613,9.642,7.064,6.703
Historical,Gomel,1951,5.114,9.508,7.384,8.177
Historical,Gomel,1952,4.649,8.646,6.760,6.958
Historical,Gomel,1953,3.944,9.226,6.419,6.612
Historical,Gomel,1954,3.375,9.130,6.431,6.569
Historical,Gomel,1955,3.284,8.596,7.032,6.743
Historical,Gomel,1956,3.973,9.202,7.271,6.552
Historical,Gomel,1957,4.479,9.318,7.136,6.954
Historical,Gomel,1958,4.167,8.745,7.366,7.068
Historical,Gomel,1959,3.727,10.029,6.785,5.868
Historical,Gomel,1960,4.447,9.201,7.246,7.085
Historical,Gomel,1961,3.394,8.705,5.902,5.991
Historical,Gomel,1962,5.374,9.204,7.129,6.745
Historical,Gomel,1963,3.559,9.257,6.911,6.220
Historical,Gomel,1964,3.932,8.488,6.394,7.024
Historical,Gomel,1965,2.426,9.684,6.375,6.137
Historical,Gomel,1966,4.186,9.024,6.424,6.359
Historical,Gomel,1967,3.692,8.798,6.791,7.263
Historical,Gomel,1968,3.482,9.932,7.157,6.615
Historical,Gomel,1969,4.802,9.715,7.232,7.740
Historical,Gomel,1970,4.644,8.496,6.866,7.657
Historical,Gomel,1971,5.108,10.288,7.691,6.773
Historical,Gomel,1972,4.049,8.784,6.626,6.171
Historical,Gomel,1973,4.867,9.199,6.981,6.049
Historical,Gomel,1974,3.802,9.603,6.423,7.015
Historical,Gomel,1975,3.537,8.903,6.864,5.872
Historical,Gomel,1976,4.770,8.909,6.747,5.437
Historical,Gomel,1977,4.054,8.527,6.545,5.422
Historical,Gomel,1978,3.540,9.973,7.747,7.073
Historical,Gomel,1979,4.967,8.478,6.477,6.263
Historical,Gomel,1980,3.554,8.595,6.731,7.282
Historical,Gomel,1981,4.144,9.175,6.379,6.475
Historical,Gomel,1982,4.359,8.799,6.932,6.187
Historical,Gomel,1983,3.304,8.805,6.617,6.008
Historical,Gomel,1984,4.537,9.074,6.780,7.204
Historical,Gomel,1985,4.304,8.713,6.564,5.917
Historical,Gomel,1986,5.007,10.035,7.484,6.414
Historical,Gomel,1987,3.410,8.878,6.552,6.501
Historical,Gomel,1988,4.214,9.618,6.900,5.998
Historical,Gomel,1989,5.295,10.172,7.334,6.664
Historical,Gomel,1990,4.193,8.862,6.923,6.252
Historical,Gomel,1991,4.285,8.573,6.938,6.781
Historical,Gomel,1992,4.011,8.827,6.188,5.430
Historical,Gomel,1993,5.102,9.718,6.965,6.917
Historical,Gomel,1994,4.815,9.922,7.766,7.298
Historical,Gomel,1995,5.165,9.239,6.911,7.192
Historical,Gomel,1996,5.329,10.331,8.304,6.751
Historical,Gomel,1997,5.685,10.143,8.290,7.906
Historical,Gomel,1998,4.320,9.722,7.867,6.413
Historical,Gomel,1999,5.379,10.065,7.874,6.769
Historical,Gomel,2000,5.255,10.268,8.057,7.967
Historical,Gomel,2001,5.659,10.679,7.440,9.190
Historical,Gomel,2002,5.300,9.015,7.281,6.452
Historical,Gomel,2003,5.911,10.098,8.031,6.861
Historical,Gomel,2004,4.769,10.354,7.257,7.547
Historical,Gomel,2005,5.306,11.088,7.853,7.681
Historical,Gomel,2006,4.639,9.748,6.614,7.083
Historical,Gomel,2007,4.417,10.254,7.171,7.572
Historical,Gomel,2008,4.345,10.309,7.828,7.269
Historical,Gomel,2009,4.686,10.633,8.162,8.006
Historical,Gomel,2010,5.592,10.602,8.524,7.976
Historical,Gomel,2011,5.613,10.481,7.372,7.319
Historical,Gomel,2012,5.613,10.590,8.896,8.062
Historical,Gomel,2013,5.406,10.742,8.264,8.457
Historical,Gomel,2014,5.231,10.970,8.854,7.805
Historical,Grodno,1900,3.492,10.137,6.276,6.216
Historical,Grodno,1901,4.092,8.696,7.136,6.568
Historical,Grodno,1902,4.327,9.274,6.477,7.304
Historical,Grodno,1903,4.164,8.762,6.797,6.568
Historical,Grodno,1904,4.405,8.243,6.380,6.857
Historical,Grodno,1905,4.977,8.550,6.066,6.618
Historical,Grodno,1906,4.442,8.310,6.251,6.761
Historical,Grodno,1907,2.082,9.107,6.618,4.999
Historical,Grodno,1908,3.653,10.000,6.712,6.439
Historical,Grodno,1909,3.159,8.559,6.143,6.031
Historical,Grodno,1910,4.219,8.910,6.076,6.219
Historical,Grodno,1911,2.677,8.525,7.000,6.607
Historical,Grodno,1912,3.194,7.524,5.399,5.350
Historical,Grodno,1913,3.216,8.990,6.457,5.498
Historical,Grodno,1914,3.236,8.782,6.691,7.308
Historical,Grodno,1915,4.148,9.166,6.981,7.390
Historical,Grodno,1916,3.105,8.863,6.588,6.394
Historical,Grodno,1917,4.964,9.148,7.049,6.680
Historical,Grodno,1918,3.497,9.066,7.083,7.445
Historical,Grodno,1919,4.150,9.377,7.361,7.066
Historical,Grodno,1920,3.882,8.360,5.382,6.398
Historical,Grodno,1921,3.775,9.091,6.879,7.193
Historical,Grodno,1922,4.283,8.603,7.112,7.603
Historical,Grodno,1923,3.500,9.536,7.376,8.199
Historical,Grodno,1924,3.586,10.165,5.560,6.331
Historical,Grodno,1925,5.212,9.095,7.050,6.575
Historical,Grodno,1926,4.686,8.949,7.082,7.189
Historical,Grodno,1927,4.563,8.700,6.600,4.830
Historical,Grodno,1928,4.121,10.222,6.769,7.522
Historical,Grodno,1929,3.779,9.130,5.905,6.766
Historical,Grodno,1930,4.234,11.178,7.224,7.921
Historical,Grodno,1931,4.350,8.597,6.773,6.027
Historical,Grodno,1932,3.170,10.158,6.597,6.882
Historical,Grodno,1933,4.615,9.767,7.475,7.664
Historical,Grodno,1934,4.080,8.009,6.395,6.778
Historical,Grodno,1935,4.142,9.590,7.301,7.118
Historical,Grodno,1936,4.268,9.111,6.839,6.718
Historical,Grodno,1937,4.105,9.478,6.838,6.297
Historical,Grodno,1938,3.524,9.159,6.822,5.998
Historical,Grodno,1939,3.925,9.377,6.858,6.625
Historical,Grodno,1940,3.624,9.837,7.648,8.086
Historical,Grodno,1941,3.759,8.776,6.211,6.875
Historical,Grodno,1942,2.505,8.409,5.824,5.743
Historical,Grodno,1943,4.893,9.195,6.700,8.215
Historical,Grodno,1944,4.310,9.165,6.960,6.104
Historical,Grodno,1945,3.049,8.570,6.418,6.444
Historical,Grodno,1946,3.297,8.517,5.966,5.118
Historical,Grodno,1947,3.882,8.559,6.309,6.937
Historical,Grodno,1948,3.937,9.374,7.053,7.541
Historical,Grodno,1949,3.544,9.191,6.394,7.100
Historical,Grodno,1950,4.654,9.663,6.686,6.532
Historical,Grodno,1951,5.146,9.218,6.801,7.051
Historical,Grodno,1952,4.216,8.086,7.082,6.767
Historical,Grodno,1953,4.087,8.441,5.814,6.775
Historical,Grodno,1954,3.491,8.785,6.422,6.397
Historical,Grodno,1955,2.958,8.588,6.551,6.530
Historical,Grodno,1956,4.550,9.040,6.966,6.812
Historical,Grodno,1957,4.864,8.886,6.687,7.085
Historical,Grodno,1958,4.210,8.710,7.394,6.788
Historical,Grodno,1959,3.865,9.641,5.817,6.373
Historical,Grodno,1960,3.799,8.897,6.790,6.931
Historical,Grodno,1961,3.892,8.127,6.221,6.040
Historical,Grodno,1962,4.865,8.713,6.754,6.440
Historical,Grodno,1963,3.041,9.001,7.053,6.164
Historical,Grodno,1964,3.540,8.695,6.238,6.927
Historical,Grodno,1965,3.239,8.854,6.303,6.495
Historical,Grodno,1966,3.843,8.731,6.465,6.890
Historical,Grodno,1967,2.890,8.841,7.000,6.799
Historical,Grodno,1968,3.248,9.388,6.579,5.953
Historical,Grodno,1969,4.019,8.904,6.703,7.147
Historical,Grodno,1970,4.729,7.957,6.761,6.767
Historical,Grodno,1971,4.117,9.351,7.085,6.877
Historical,Grodno,1972,3.755,8.707,6.211,5.642
Historical,Grodno,1973,4.074,8.676,6.291,5.649
Historical,Grodno,1974,3.666,8.596,6.114,6.404
Historical,Grodno,1975,3.870,8.469,6.389,6.347
Historical,Grodno,1976,4.506,8.976,6.412,5.500
Historical,Grodno,1977,4.022,8.685,6.615,6.063
Historical,Grodno,1978,3.795,9.823,8.092,8.021
Historical,Grodno,1979,4.720,8.111,6.525,6.705
Historical,Grodno,1980,3.907,8.553,6.338,6.656
Historical,Grodno,1981,4.137,8.962,6.168,6.704
Historical,Grodno,1982,4.553,8.202,6.988,5.646
Historical,Grodno,1983,3.482,8.585,6.303,6.880
Historical,Grodno,1984,5.099,8.743,6.898,6.821
Historical,Grodno,1985,4.150,9.235,5.820,5.819
Historical,Grodno,1986,4.432,8.815,6.875,6.476
Historical,Grodno,1987,3.411,8.692,6.343,6.404
Historical,Grodno,1988,3.732,9.245,6.590,6.058
Historical,Grodno,1989,5.043,9.051,6.924,6.364
Historical,Grodno,1990,3.884,8.750,6.540,6.552
Historical,Grodno,1991,4.604,8.798,6.439,7.135
Historical,Grodno,1992,3.598,8.862,5.952,5.480
Historical,Grodno,1993,4.439,9.684,6.832,6.611
Historical,Grodno,1994,4.755,9.678,7.290,6.723
Historical,Grodno,1995,4.480,8.217,6.686,7.219
Historical,Grodno,1996,5.020,9.882,7.726,7.457
Historical,Grodno,1997,5.758,10.010,7.776,7.305
Historical,Grodno,1998,4.003,9.449,7.617,7.185
Historical,Grodno,1999,4.927,9.655,7.510,6.276
Historical,Grodno,2000,4.905,9.953,7.658,8.255
Historical,Grodno,2001,5.494,10.094,6.977,9.051
Historical,Grodno,2002,5.107,8.876,6.807,6.092
Historical,Grodno,2003,5.437,10.144,7.855,6.772
Historical,Grodno,2004,4.811,9.863,7.304,6.667
Historical,Grodno,2005,4.346,10.472,7.787,7.432
Historical,Grodno,2006,4.725,9.502,6.877,7.261
Historical,Grodno,2007,4.489,9.989,7.600,7.920
Historical,Grodno,2008,4.110,9.478,7.430,7.775
Historical,Grodno,2009,3.580,10.244,8.332,7.237
Historical,Grodno,2010,6.154,9.707,8.303,7.419
Historical,Grodno,2011,5.549,10.556,7.399,7.237
Historical,Grodno,2012,5.505,10.662,8.465,8.098
Historical,Grodno,2013,5.560,10.207,8.270,8.523
Historical,Grodno,2014,5.472,10.793,8.608,7.326
Historical,Minsk,1900,3.031,9.834,5.812,6.108
Historical,Minsk,1901,3.533,8.470,6.588,6.188
Historical,Minsk,1902,4.161,8.689,6.035,7.312
Historical,Minsk,1903,3.895,8.215,6.113,6.248
Historical,Minsk,1904,4.045,7.335,5.904,6.206
Historical,Minsk,1905,4.755,8.104,5.608,6.322
Historical,Minsk,1906,4.082,7.782,5.767,6.151
Historical,Minsk,1907,1.799,8.723,6.197,4.520
Historical,Minsk,1908,2.443,9.805,6.268,6.394
Historical,Minsk,1909,2.667,7.771,5.757,5.227
Historical,Minsk,1910,3.808,8.373,5.807,6.281
Historical,Minsk,1911,1.782,7.943,6.302,6.022
Historical,Minsk,1912,2.897,6.808,4.782,4.803
Historical,Minsk,1913,2.625,8.586,6.083,4.852
Historical,Minsk,1914,2.566,8.395,6.299,6.727
Historical,Minsk,1915,3.696,8.654,6.573,7.080
Historical,Minsk,1916,2.898,7.939,6.136,6.511
Historical,Minsk,1917,4.431,8.325,6.655,6.498
Historical,Minsk,1918,3.038,8.496,6.707,7.242
