experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Gomel,1957,25.439,69.293,45.988,45.307
Historical,Gomel,1958,24.380,64.943,35.730,27.867
Historical,Gomel,1959,18.987,67.421,46.334,32.208
Historical,Gomel,1960,21.923,68.009,40.719,23.777
Historical,Gomel,1961,27.687,59.048,42.341,27.609
Historical,Gomel,1962,26.006,65.696,41.202,32.766
Historical,Gomel,1963,17.748,63.682,35.811,27.917
Historical,Gomel,1964,26.609,56.940,35.069,37.566
Historical,Gomel,1965,21.148,63.990,40.439,27.142
Historical,Gomel,1966,24.826,60.989,36.044,40.582
Historical,Gomel,1967,27.260,61.222,43.138,35.803
Historical,Gomel,1968,28.284,66.580,43.373,38.125
Historical,Gomel,1969,23.605,64.695,42.686,31.254
Historical,Gomel,1970,20.254,58.447,37.091,25.677
Historical,Gomel,1971,24.021,69.557,40.976,38.594
Historical,Gomel,1972,22.519,63.250,43.744,25.868
Historical,Gomel,1973,26.017,60.096,35.434,34.339
Historical,Gomel,1974,23.228,66.740,40.037,36.416
Historical,Gomel,1975,21.464,69.602,42.675,23.910
Historical,Gomel,1976,19.528,69.193,40.339,29.531
Historical,Gomel,1977,20.685,66.512,35.656,30.560
Historical,Gomel,1978,30.374,63.998,38.898,34.998
Historical,Gomel,1979,30.015,65.728,42.963,42.467
Historical,Gomel,1980,30.231,64.396,42.894,26.478
Historical,Gomel,1981,30.493,73.632,46.638,47.021
Historical,Gomel,1982,27.446,74.535,44.770,39.283
Historical,Gomel,1983,17.768,65.935,39.995,41.500
Historical,Gomel,1984,22.123,68.948,46.988,39.927
Historical,Gomel,1985,22.975,66.241,40.359,31.446
Historical,Gomel,1986,23.587,63.020,43.530,28.433
Historical,Gomel,1987,27.839,63.173,48.488,34.624
Historical,Gomel,1988,21.270,64.064,44.900,23.256
Historical,Gomel,1989,19.757,59.817,42.677,34.404
Historical,Gomel,1990,23.939,63.377,43.503,27.969
Historical,Gomel,1991,28.620,71.255,46.411,39.758
Historical,Gomel,1992,16.672,51.832,39.908,24.984
Historical,Gomel,1993,23.548,65.750,44.739,28.312
Historical,Gomel,1994,22.030,64.988,47.152,27.648
Historical,Gomel,1995,19.872,59.284,35.030,38.586
Historical,Gomel,1996,28.282,80.226,50.023,31.008
Historical,Gomel,1997,23.936,67.944,46.758,25.705
Historical,Gomel,1998,19.605,59.343,37.264,32.816
Historical,Gomel,1999,17.600,60.170,35.689,34.085
