experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Gomel,2011,5.764,10.449,8.051,7.817
Historical,Gomel,2012,6.374,11.080,8.530,8.497
Historical,Gomel,2013,6.172,10.353,8.401,8.302
Historical,Gomel,2014,5.220,11.132,8.963,7.867
Historical,Grodno,1900,4.296,8.449,6.775,5.131
Historical,Grodno,1901,3.987,8.924,7.056,5.863
Historical,Grodno,1902,5.031,8.629,6.370,6.814
Historical,Grodno,1903,4.059,8.346,6.975,5.643
Historical,Grodno,1904,4.314,7.901,6.291,5.682
Historical,Grodno,1905,4.111,7.840,6.127,5.402
Historical,Grodno,1906,3.287,8.300,6.205,5.516
Historical,Grodno,1907,3.897,8.724,6.261,5.379
Historical,Grodno,1908,3.584,8.298,6.766,5.595
Historical,Grodno,1909,3.450,8.337,6.150,5.728
Historical,Grodno,1910,4.914,7.795,6.323,6.171
Historical,Grodno,1911,3.928,8.187,6.536,5.599
Historical,Grodno,1912,2.740,7.408,6.218,5.385
Historical,Grodno,1913,4.301,7.809,6.447,6.144
Historical,Grodno,1914,4.230,8.368,6.397,6.291
Historical,Grodno,1915,3.513,8.489,6.426,6.615
Historical,Grodno,1916,4.355,8.536,6.134,6.318
Historical,Grodno,1917,4.847,8.021,6.925,6.496
Historical,Grodno,1918,5.481,8.771,6.636,6.578
Historical,Grodno,1919,4.894,8.804,6.950,7.493
Historical,Grodno,1920,4.239,7.659,6.566,5.709
Historical,Grodno,1921,5.068,9.553,7.054,6.498
Historical,Grodno,1922,4.581,8.849,6.796,6.399
Historical,Grodno,1923,4.931,9.046,6.879,6.584
Historical,Grodno,1924,4.622,8.604,6.961,6.102
Historical,Grodno,1925,5.803,8.527,6.666,6.477
Historical,Grodno,1926,4.781,9.188,7.145,6.595
Historical,Grodno,1927,5.369,8.443,6.683,6.472
Historical,Grodno,1928,3.616,8.926,6.817,6.541
Historical,Grodno,1929,4.395,8.693,6.654,5.843
Historical,Grodno,1930,5.260,8.985,7.650,6.947
Historical,Grodno,1931,5.400,8.161,7.109,6.230
Historical,Grodno,1932,3.793,8.913,6.527,5.568
Historical,Grodno,1933,5.319,8.835,7.018,6.675
Historical,Grodno,1934,5.314,8.474,6.523,6.362
Historical,Grodno,1935,4.832,8.604,6.836,6.388
Historical,Grodno,1936,4.504,9.209,7.106,6.796
Historical,Grodno,1937,4.582,8.529,6.257,6.533
Historical,Grodno,1938,3.909,8.622,6.679,6.061
Historical,Grodno,1939,4.609,8.476,6.505,6.159
Historical,Grodno,1940,4.682,8.601,6.666,6.270
Historical,Grodno,1941,4.859,8.738,7.028,6.822
Historical,Grodno,1942,4.573,8.061,6.316,5.285
Historical,Grodno,1943,5.473,8.102,7.178,6.724
Historical,Grodno,1944,5.191,8.432,6.608,6.253
Historical,Grodno,1945,3.869,7.868,5.911,5.663
Historical,Grodno,1946,5.074,8.840,6.728,7.172
Historical,Grodno,1947,4.932,8.228,5.990,6.142
Historical,Grodno,1948,4.988,8.548,6.790,6.650
Historical,Grodno,1949,4.133,8.536,6.655,6.818
Historical,Grodno,1950,4.785,8.762,6.531,6.352
Historical,Grodno,1951,5.223,8.071,6.183,6.928
Historical,Grodno,1952,4.946,8.205,6.222,5.832
Historical,Grodno,1953,4.050,8.068,6.676,6.202
Historical,Grodno,1954,3.942,8.237,6.282,5.735
Historical,Grodno,1955,4.887,8.213,6.577,6.667
Historical,Grodno,1956,4.271,9.171,6.828,5.924
Historical,Grodno,1957,4.983,8.760,6.654,6.586
Historical,Grodno,1958,4.731,8.893,6.987,7.425
Historical,Grodno,1959,4.791,8.708,6.717,6.212
Historical,Grodno,1960,4.573,8.598,7.011,6.295
Historical,Grodno,1961,4.954,8.229,6.134,6.499
Historical,Grodno,1962,5.173,8.161,6.687,7.010
Historical,Grodno,1963,4.438,8.527,6.850,6.466
Historical,Grodno,1964,3.786,8.504,6.425,6.204
Historical,Grodno,1965,4.486,7.822,6.425,6.381
Historical,Grodno,1966,4.484,8.832,6.304,5.853
Historical,Grodno,1967,4.436,8.193,6.431,7.068
Historical,Grodno,1968,4.427,8.569,6.638,6.163
Historical,Grodno,1969,4.268,8.523,6.757,6.369
Historical,Grodno,1970,4.876,7.761,6.655,6.407
Historical,Grodno,1971,5.038,8.358,6.988,5.808
Historical,Grodno,1972,3.735,8.359,6.726,5.755
Historical,Grodno,1973,4.719,8.877,6.042,5.525
Historical,Grodno,1974,4.150,8.435,6.525,6.888
Historical,Grodno,1975,3.967,8.248,5.866,6.053
Historical,Grodno,1976,4.563,8.110,6.670,6.026
Historical,Grodno,1977,3.631,7.980,6.502,5.497
Historical,Grodno,1978,4.878,8.971,7.296,7.193
Historical,Grodno,1979,4.478,8.799,6.721,6.386
Historical,Grodno,1980,4.791,7.345,6.592,6.055
Historical,Grodno,1981,4.468,8.858,6.934,6.367
Historical,Grodno,1982,5.803,8.185,6.672,6.822
Historical,Grodno,1983,4.498,8.683,6.390,5.408
Historical,Grodno,1984,5.222,8.152,7.060,6.789
Historical,Grodno,1985,4.694,8.251,6.268,6.556
Historical,Grodno,1986,4.589,9.077,7.067,6.526
Historical,Grodno,1987,4.901,8.662,6.830,6.361
Historical,Grodno,1988,5.191,8.730,7.000,6.733
Historical,Grodno,1989,6.132,8.879,7.013,6.951
Historical,Grodno,1990,4.053,8.679,6.961,6.562
Historical,Grodno,1991,4.711,8.506,6.763,6.390
Historical,Grodno,1992,4.483,8.656,6.465,5.769
Historical,Grodno,1993,5.468,8.700,6.796,6.374
Historical,Grodno,1994,5.628,9.381,7.718,7.757
Historical,Grodno,1995,5.293,8.315,7.194,6.184
Historical,Grodno,1996,5.555,9.667,7.110,6.946
Historical,Grodno,1997,5.758,9.080,7.235,7.443
Historical,Grodno,1998,5.382,9.045,7.226,6.773
Historical,Grodno,1999,5.792,9.191,7.721,7.022
Historical,Grodno,2000,5.952,9.017,7.530,7.816
Historical,Grodno,2001,5.836,9.343,7.782,7.768
Historical,Grodno,2002,5.103,9.697,7.237,7.145
Historical,Grodno,2003,5.650,9.574,7.960,7.179
Historical,Grodno,2004,4.873,8.515,7.374,7.105
Historical,Grodno,2005,6.012,10.090,8.491,8.492
Historical,Grodno,2006,5.869,9.543,7.728,7.608
Historical,Grodno,2007,5.703,9.696,8.061,7.634
Historical,Grodno,2008,4.014,9.746,7.811,7.448
Historical,Grodno,2009,5.464,9.943,8.037,7.880
Historical,Grodno,2010,6.516,9.529,8.332,8.476
Historical,Grodno,2011,5.873,10.416,7.655,7.594
Historical,Grodno,2012,5.776,10.175,8.185,8.392
Historical,Grodno,2013,5.863,9.907,8.120,8.290
Historical,Grodno,2014,5.319,10.608,8.758,8.251
Historical,Minsk,1900,4.035,8.340,6.156,5.036
Historical,Minsk,1901,3.817,8.696,6.729,5.533
Historical,Minsk,1902,4.536,7.959,5.990,6.280
Historical,Minsk,1903,3.113,8.019,6.520,5.186
Historical,Minsk,1904,3.772,7.479,6.012,5.017
Historical,Minsk,1905,3.766,7.667,5.820,5.362
Historical,Minsk,1906,2.810,8.004,5.825,5.112
Historical,Minsk,1907,3.640,8.227,5.997,5.353
Historical,Minsk,1908,2.987,7.964,6.060,4.949
Historical,Minsk,1909,3.049,7.714,5.560,4.856
