experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Grodno,1945,62.789,92.750,79.119,90.606
Historical,Grodno,1946,52.544,99.405,85.395,90.589
Historical,Grodno,1947,57.451,106.502,76.230,88.946
Historical,Grodno,1948,59.595,95.577,80.998,88.606
Historical,Grodno,1949,51.080,105.221,79.643,87.297
Historical,Grodno,1950,50.664,98.639,82.893,82.956
Historical,Grodno,1951,63.696,98.148,78.640,84.228
Historical,Grodno,1952,57.210,100.269,79.774,84.339
Historical,Grodno,1953,53.611,91.948,78.745,79.207
Historical,Grodno,1954,51.649,100.306,79.512,84.510
Historical,Grodno,1955,42.666,95.892,79.951,81.676
Historical,Grodno,1956,49.651,95.257,81.135,80.586
Historical,Grodno,1957,53.766,95.311,80.874,82.638
Historical,Grodno,1958,58.679,92.001,81.599,89.429
Historical,Grodno,1959,55.798,101.770,77.315,80.729
Historical,Grodno,1960,48.889,102.503,80.614,85.678
Historical,Grodno,1961,54.298,101.455,81.093,89.442
Historical,Grodno,1962,53.477,96.485,81.659,85.336
Historical,Grodno,1963,57.138,92.870,79.135,90.575
Historical,Grodno,1964,57.231,89.906,78.228,85.992
Historical,Grodno,1965,56.973,99.474,79.898,81.314
Historical,Grodno,1966,49.558,100.368,75.943,86.296
Historical,Grodno,1967,56.581,95.699,79.033,82.578
Historical,Grodno,1968,52.141,100.621,80.939,80.845
Historical,Grodno,1969,60.178,93.508,79.408,89.330
Historical,Grodno,1970,54.777,90.876,75.194,76.087
Historical,Grodno,1971,59.332,93.969,78.000,85.110
Historical,Grodno,1972,57.346,95.158,80.013,88.715
Historical,Grodno,1973,58.787,92.855,78.784,86.600
Historical,Grodno,1974,54.830,92.491,78.468,81.017
Historical,Grodno,1975,59.128,93.169,77.606,84.435
Historical,Grodno,1976,49.565,97.329,75.851,81.729
Historical,Grodno,1977,54.048,89.067,78.043,82.618
Historical,Grodno,1978,57.434,95.122,78.234,82.280
Historical,Grodno,1979,50.534,94.935,74.444,82.800
Historical,Grodno,1980,50.087,93.696,78.323,78.844
Historical,Grodno,1981,57.864,92.501,79.816,82.448
Historical,Grodno,1982,58.080,91.862,77.122,83.888
Historical,Grodno,1983,57.039,93.954,78.101,84.174
Historical,Grodno,1984,45.070,94.075,75.485,81.321
Historical,Grodno,1985,52.158,91.023,79.806,84.143
Historical,Grodno,1986,55.535,98.217,78.430,84.269
Historical,Grodno,1987,60.216,91.198,77.142,82.274
Historical,Grodno,1988,57.857,102.861,80.937,91.465
Historical,Grodno,1989,59.959,98.407,78.266,87.746
Historical,Grodno,1990,64.714,91.000,78.714,86.661
Historical,Grodno,1991,58.068,94.151,81.196,84.386
Historical,Grodno,1992,54.956,93.753,73.279,79.969
Historical,Grodno,1993,63.813,99.625,79.728,92.102
Historical,Grodno,1994,60.766,98.906,82.843,93.240
Historical,Grodno,1995,60.109,95.858,80.215,86.651
Historical,Grodno,1996,51.497,93.528,82.167,84.156
Historical,Grodno,1997,60.635,103.274,83.268,89.108
Historical,Grodno,1998,61.627,97.370,81.428,88.375
Historical,Grodno,1999,62.182,99.101,84.953,87.965
Historical,Grodno,2000,63.966,108.259,85.418,94.723
Historical,Grodno,2001,56.342,96.102,84.207,82.124
Historical,Grodno,2002,62.294,99.841,82.222,92.199
Historical,Grodno,2003,52.182,97.979,82.886,88.646
Historical,Grodno,2004,64.405,97.307,82.087,89.605
Historical,Grodno,2005,56.907,101.595,84.389,90.620
Historical,Grodno,2006,59.549,109.243,83.179,87.236
Historical,Grodno,2007,56.371,100.229,87.120,93.126
Historical,Grodno,2008,62.250,101.910,83.308,88.431
Historical,Grodno,2009,63.695,102.329,80.270,84.776
Historical,Grodno,2010,64.378,103.418,83.560,90.709
Historical,Grodno,2011,63.055,103.688,85.940,91.395
Historical,Grodno,2012,64.775,103.255,82.777,91.052
Historical,Grodno,2013,57.845,107.057,87.013,92.043
Historical,Grodno,2014,63.157,102.631,87.294,88.039
Historical,Minsk,1900,57.664,99.811,78.406,87.487
Historical,Minsk,1901,61.243,107.993,85.206,90.750
Historical,Minsk,1902,56.582,105.672,82.271,93.483
Historical,Minsk,1903,62.797,98.359,79.245,84.049
Historical,Minsk,1904,58.782,94.772,80.741,81.947
Historical,Minsk,1905,64.248,100.425,81.076,86.779
Historical,Minsk,1906,58.606,104.804,81.227,89.111
Historical,Minsk,1907,51.209,103.666,85.557,93.660
Historical,Minsk,1908,54.958,98.422,79.253,90.564
Historical,Minsk,1909,59.042,99.510,79.412,92.130
Historical,Minsk,1910,60.056,112.311,81.428,94.321
Historical,Minsk,1911,46.739,102.485,84.239,91.775
Historical,Minsk,1912,55.170,107.370,85.192,91.091
Historical,Minsk,1913,58.295,92.590,78.985,85.367
Historical,Minsk,1914,51.210,103.017,83.040,89.997
Historical,Minsk,1915,49.146,102.581,82.418,92.071
Historical,Minsk,1916,51.962,97.768,81.913,87.952
Historical,Minsk,1917,59.205,100.940,83.778,91.128
Historical,Minsk,1918,54.016,102.607,79.734,85.865
Historical,Minsk,1919,51.602,98.509,83.822,90.846
Historical,Minsk,1920,57.937,103.919,81.544,94.571
Historical,Minsk,1921,52.267,103.875,82.618,97.057
Historical,Minsk,1922,60.228,100.792,84.507,92.074
Historical,Minsk,1923,57.705,104.278,80.713,90.562
Historical,Minsk,1924,58.627,98.944,77.814,86.431
Historical,Minsk,1925,60.782,103.290,79.937,90.791
Historical,Minsk,1926,58.772,101.884,84.828,89.494
Historical,Minsk,1927,63.217,103.727,84.338,91.743
Historical,Minsk,1928,53.927,100.700,83.056,85.939
Historical,Minsk,1929,50.746,107.875,80.335,87.975
