experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Grodno,1989,10.795,15.191,12.492,11.505
Historical,Grodno,1990,10.947,14.951,12.520,12.005
Historical,Grodno,1991,10.041,15.279,12.519,11.623
Historical,Grodno,1992,10.233,14.457,12.125,12.291
Historical,Grodno,1993,10.286,14.457,11.805,11.498
Historical,Grodno,1994,11.005,15.565,13.158,12.094
Historical,Grodno,1995,10.895,15.459,13.341,11.951
Historical,Grodno,1996,10.719,15.599,13.275,11.931
Historical,Grodno,1997,10.946,15.685,12.980,12.545
Historical,Grodno,1998,11.456,14.967,12.866,12.230
Historical,Grodno,1999,10.691,15.552,13.234,12.614
Historical,Grodno,2000,10.975,15.945,12.793,12.436
Historical,Grodno,2001,11.634,15.974,13.865,12.622
Historical,Grodno,2002,11.233,16.372,13.764,12.677
Historical,Grodno,2003,11.215,17.239,14.033,13.093
Historical,Grodno,2004,10.472,15.537,12.933,12.057
Historical,Grodno,2005,11.003,17.134,13.992,13.899
Historical,Grodno,2006,11.233,17.100,13.043,13.230
Historical,Grodno,2007,9.191,16.003,13.380,11.558
Historical,Grodno,2008,11.190,16.425,13.628,12.903
Historical,Grodno,2009,11.672,15.963,13.533,13.487
Historical,Grodno,2010,11.648,16.489,13.814,12.600
Historical,Grodno,2011,11.377,16.610,13.431,13.975
Historical,Grodno,2012,11.824,16.619,14.554,14.151
Historical,Grodno,2013,11.906,16.076,13.560,13.547
Historical,Grodno,2014,12.405,16.370,14.264,13.608
Historical,Minsk,1900,9.808,14.553,11.925,11.275
Historical,Minsk,1901,10.245,15.804,12.996,12.318
Historical,Minsk,1902,9.374,13.631,11.724,10.425
Historical,Minsk,1903,9.273,15.416,11.206,9.751
Historical,Minsk,1904,9.931,13.854,11.603,10.946
Historical,Minsk,1905,10.262,13.915,12.176,10.908
Historical,Minsk,1906,9.419,14.428,12.243,10.644
Historical,Minsk,1907,9.485,14.818,12.372,11.661
Historical,Minsk,1908,9.810,14.803,11.818,11.637
Historical,Minsk,1909,8.747,13.692,12.021,10.709
Historical,Minsk,1910,10.514,14.433,12.363,11.815
Historical,Minsk,1911,9.489,14.322,11.944,11.417
Historical,Minsk,1912,7.912,13.324,11.186,10.985
Historical,Minsk,1913,9.911,13.493,11.826,10.752
Historical,Minsk,1914,10.126,14.462,12.185,11.603
Historical,Minsk,1915,9.975,14.808,12.487,11.666
Historical,Minsk,1916,10.134,14.077,11.971,10.660
Historical,Minsk,1917,10.462,13.930,11.854,12.027
Historical,Minsk,1918,10.154,14.461,12.403,10.944
Historical,Minsk,1919,10.817,15.127,12.594,12.428
Historical,Minsk,1920,9.430,14.502,12.260,11.380
Historical,Minsk,1921,10.575,15.440,12.106,11.664
Historical,Minsk,1922,9.532,15.009,11.418,11.315
Historical,Minsk,1923,9.752,15.467,13.184,11.441
Historical,Minsk,1924,9.647,14.726,12.079,10.974
Historical,Minsk,1925,10.118,14.501,12.254,11.667
Historical,Minsk,1926,9.671,15.734,12.416,11.755
Historical,Minsk,1927,10.537,15.057,12.272,11.351
Historical,Minsk,1928,10.181,14.662,12.778,11.542
Historical,Minsk,1929,9.787,16.059,12.088,10.798
Historical,Minsk,1930,10.396,15.398,12.750,12.151
Historical,Minsk,1931,10.440,14.368,11.964,11.941
Historical,Minsk,1932,10.504,14.761,12.057,11.478
Historical,Minsk,1933,10.947,15.079,12.461,12.314
Historical,Minsk,1934,10.237,14.652,12.652,10.591
Historical,Minsk,1935,10.197,14.842,12.705,11.034
Historical,Minsk,1936,10.880,14.980,12.561,11.224
Historical,Minsk,1937,9.908,14.809,12.338,10.648
Historical,Minsk,1938,9.673,14.999,12.081,10.877
Historical,Minsk,1939,10.068,14.391,12.146,11.881
Historical,Minsk,1940,10.428,15.055,12.588,11.733
Historical,Minsk,1941,10.254,14.992,11.942,10.824
Historical,Minsk,1942,9.489,14.128,11.426,11.260
Historical,Minsk,1943,9.570,14.475,12.309,10.845
Historical,Minsk,1944,10.717,14.948,12.280,11.229
Historical,Minsk,1945,9.871,14.259,11.828,11.488
Historical,Minsk,1946,10.128,14.870,11.989,10.544
Historical,Minsk,1947,9.273,14.657,11.560,11.454
Historical,Minsk,1948,9.832,14.664,12.122,11.335
Historical,Minsk,1949,10.423,14.550,12.151,11.563
Historical,Minsk,1950,10.132,14.267,12.239,11.695
Historical,Minsk,1951,9.630,13.838,11.519,10.361
Historical,Minsk,1952,10.037,14.275,12.373,11.471
Historical,Minsk,1953,9.090,14.946,12.456,11.573
Historical,Minsk,1954,9.387,14.331,11.655,11.101
Historical,Minsk,1955,8.744,15.531,12.192,12.769
Historical,Minsk,1956,9.524,15.703,11.954,11.952
Historical,Minsk,1957,10.308,14.405,12.367,12.145
Historical,Minsk,1958,11.050,14.073,12.277,11.781
Historical,Minsk,1959,10.068,15.043,12.364,12.080
Historical,Minsk,1960,8.765,14.157,11.907,10.056
Historical,Minsk,1961,9.120,15.100,11.816,10.755
Historical,Minsk,1962,9.563,13.633,12.136,11.459
Historical,Minsk,1963,9.883,14.062,11.853,11.040
Historical,Minsk,1964,9.772,14.728,11.722,11.751
Historical,Minsk,1965,9.605,14.298,11.540,11.972
Historical,Minsk,1966,8.827,13.805,12.286,10.684
Historical,Minsk,1967,9.302,15.176,12.240,12.027
Historical,Minsk,1968,9.951,13.889,11.923,10.396
Historical,Minsk,1969,9.761,14.709,11.977,10.765
Historical,Minsk,1970,9.265,14.725,12.165,11.077
Historical,Minsk,1971,10.420,14.526,12.240,11.518
Historical,Minsk,1972,8.716,15.141,11.341,10.706
Historical,Minsk,1973,10.529,15.597,11.377,10.801
Historical,Minsk,1974,10.810,14.599,12.248,12.390
Historical,Minsk,1975,9.969,14.060,11.831,11.284
Historical,Minsk,1976,10.258,14.813,12.179,11.100
Historical,Minsk,1977,9.407,14.020,12.379,11.127
Historical,Minsk,1978,10.460,15.443,12.515,11.428
Historical,Minsk,1979,10.323,14.581,12.481,11.931
Historical,Minsk,1980,10.033,14.603,11.813,10.977
Historical,Minsk,1981,9.289,16.030,12.264,11.792
Historical,Minsk,1982,10.569,13.612,12.142,11.365
Historical,Minsk,1983,9.918,14.003,12.162,11.045
Historical,Minsk,1984,9.220,14.712,11.803,11.914
Historical,Minsk,1985,9.723,15.453,12.556,11.847
Historical,Minsk,1986,9.612,15.481,12.900,10.933
Historical,Minsk,1987,10.726,15.674,12.478,11.324
Historical,Minsk,1988,10.270,14.504,12.768,12.035
Historical,Minsk,1989,10.566,14.769,12.039,11.154
Historical,Minsk,1990,10.724,14.891,12.246,12.379
Historical,Minsk,1991,9.700,14.930,12.117,11.310
Historical,Minsk,1992,10.299,14.184,11.474,11.827
Historical,Minsk,1993,10.505,13.834,11.744,11.226
Historical,Minsk,1994,10.624,14.946,12.875,11.760
Historical,Minsk,1995,10.803,15.220,13.209,11.872
Historical,Minsk,1996,10.325,15.160,13.091,11.264
Historical,Minsk,1997,10.706,15.679,12.652,12.370
Historical,Minsk,1998,11.343,15.168,12.711,12.296
Historical,Minsk,1999,10.539,15.275,13.055,12.434
Historical,Minsk,2000,10.766,15.699,12.633,11.784
Historical,Minsk,2001,11.484,15.658,13.255,12.412
Historical,Minsk,2002,10.742,16.164,13.622,12.398
Historical,Minsk,2003,10.952,16.798,13.609,12.523
Historical,Minsk,2004,10.037,15.135,12.419,11.566
Historical,Minsk,2005,10.671,16.661,13.862,13.349
Historical,Minsk,2006,10.863,16.969,12.729,12.716
Historical,Minsk,2007,8.983,15.471,12.916,11.296
Historical,Minsk,2008,10.912,15.970,13.431,12.321
Historical,Minsk,2009,11.569,16.554,13.411,13.079
Historical,Minsk,2010,11.485,15.568,13.755,12.785
Historical,Minsk,2011,11.077,16.459,13.350,13.858
Historical,Minsk,2012,11.572,16.623,14.625,14.226
Historical,Minsk,2013,11.596,15.573,13.664,13.571
Historical,Minsk,2014,12.174,16.672,14.150,13.745
