experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Grodno,1906,23.321,116.819,49.898,81.066
Historical,Grodno,1907,29.510,103.236,59.133,84.530
Historical,Grodno,1908,28.923,104.756,58.273,72.335
Historical,Grodno,1909,19.859,114.357,67.632,83.686
Historical,Grodno,1910,21.033,120.311,66.229,76.469
Historical,Grodno,1911,29.870,109.872,59.395,72.166
Historical,Grodno,1912,13.195,123.367,65.686,71.434
Historical,Grodno,1913,18.018,112.923,74.643,71.266
Historical,Grodno,1914,23.417,98.711,68.883,64.212
Historical,Grodno,1915,29.345,112.945,59.597,82.508
Historical,Grodno,1916,37.475,114.805,69.172,80.580
Historical,Grodno,1917,20.118,118.843,83.995,99.519
Historical,Grodno,1918,20.384,127.101,76.069,78.834
Historical,Grodno,1919,29.821,136.653,71.942,83.217
Historical,Grodno,1920,26.235,120.668,68.231,86.719
Historical,Grodno,1921,25.236,120.576,69.030,75.369
Historical,Grodno,1922,22.077,120.574,65.398,89.483
Historical,Grodno,1923,35.461,108.695,64.566,82.799
Historical,Grodno,1924,16.811,121.709,61.860,62.489
Historical,Grodno,1925,32.520,108.276,52.531,82.468
Historical,Grodno,1926,31.899,114.480,69.263,82.794
Historical,Grodno,1927,45.526,114.966,82.972,94.073
Historical,Grodno,1928,32.559,116.613,76.899,83.266
Historical,Grodno,1929,21.139,110.375,70.554,77.791
Historical,Grodno,1930,39.014,100.723,69.877,82.432
Historical,Grodno,1931,33.887,93.695,62.533,80.785
Historical,Grodno,1932,24.205,129.555,66.602,80.629
Historical,Grodno,1933,15.761,111.937,63.382,77.425
Historical,Grodno,1934,36.083,107.418,57.882,86.444
Historical,Grodno,1935,37.049,126.657,76.465,81.136
Historical,Grodno,1936,31.391,108.295,68.043,80.644
Historical,Grodno,1937,32.077,116.751,64.367,88.640
Historical,Grodno,1938,33.034,103.955,63.594,79.795
Historical,Grodno,1939,33.355,126.367,79.364,76.126
Historical,Grodno,1940,26.342,102.845,51.489,80.691
Historical,Grodno,1941,24.542,107.683,60.409,79.005
Historical,Grodno,1942,34.160,116.960,72.264,92.456
Historical,Grodno,1943,31.996,116.167,70.601,72.494
Historical,Grodno,1944,27.514,126.575,62.976,66.997
Historical,Grodno,1945,29.228,117.526,58.916,80.610
Historical,Grodno,1946,29.570,106.316,71.737,77.243
Historical,Grodno,1947,32.883,101.321,74.948,74.577
Historical,Grodno,1948,28.468,133.591,79.578,84.268
Historical,Grodno,1949,33.656,103.055,61.271,78.830
Historical,Grodno,1950,32.327,114.767,71.839,88.471
Historical,Grodno,1951,27.227,109.253,63.285,75.760
Historical,Grodno,1952,35.836,100.582,69.871,88.408
Historical,Grodno,1953,16.234,87.664,62.781,59.866
Historical,Grodno,1954,23.265,106.685,65.162,75.551
Historical,Grodno,1955,28.129,100.962,65.846,69.559
Historical,Grodno,1956,24.413,118.487,64.195,76.754
Historical,Grodno,1957,23.993,103.732,61.320,67.430
Historical,Grodno,1958,40.341,107.059,72.928,87.374
Historical,Grodno,1959,25.185,105.560,72.313,72.243
Historical,Grodno,1960,22.294,112.121,70.454,79.929
Historical,Grodno,1961,42.321,124.010,71.702,69.674
Historical,Grodno,1962,27.409,103.088,76.291,90.036
Historical,Grodno,1963,19.023,122.510,74.951,74.627
Historical,Grodno,1964,33.482,126.703,63.189,81.595
Historical,Grodno,1965,25.378,88.711,66.311,79.202
Historical,Grodno,1966,19.040,113.647,60.448,80.824
Historical,Grodno,1967,36.315,118.010,65.136,74.912
Historical,Grodno,1968,27.722,113.196,66.458,82.490
Historical,Grodno,1969,32.602,124.012,70.905,90.156
Historical,Grodno,1970,20.984,124.628,69.140,85.016
Historical,Grodno,1971,18.196,108.607,64.222,67.430
Historical,Grodno,1972,30.264,107.715,66.167,75.118
Historical,Grodno,1973,28.968,104.110,68.751,85.351
Historical,Grodno,1974,28.667,97.394,58.611,83.457
Historical,Grodno,1975,26.587,98.737,57.530,77.605
Historical,Grodno,1976,38.323,99.563,60.405,81.536
Historical,Grodno,1977,25.363,118.073,62.372,75.074
Historical,Grodno,1978,26.933,110.372,65.849,74.501
Historical,Grodno,1979,21.155,97.268,54.786,61.206
Historical,Grodno,1980,24.039,105.480,74.319,81.350
Historical,Grodno,1981,34.479,106.416,67.176,78.338
Historical,Grodno,1982,34.902,95.337,62.779,75.529
Historical,Grodno,1983,27.681,110.275,70.031,65.582
Historical,Grodno,1984,27.550,111.491,69.355,72.401
Historical,Grodno,1985,28.561,88.477,56.888,78.650
Historical,Grodno,1986,34.232,121.404,65.046,78.893
Historical,Grodno,1987,29.983,115.777,68.712,69.109
Historical,Grodno,1988,30.536,100.385,59.393,70.282
Historical,Grodno,1989,26.938,117.132,62.071,92.069
Historical,Grodno,1990,27.230,115.435,67.918,85.644
Historical,Grodno,1991,32.151,97.047,57.589,70.513
Historical,Grodno,1992,26.713,110.748,62.042,62.121
Historical,Grodno,1993,23.882,101.538,62.947,61.320
Historical,Grodno,1994,30.858,99.319,58.355,71.110
Historical,Grodno,1995,27.956,91.231,69.604,78.402
Historical,Grodno,1996,33.873,90.681,53.597,82.057
Historical,Grodno,1997,18.581,127.528,65.928,93.874
Historical,Grodno,1998,29.370,106.737,71.036,80.249
Historical,Grodno,1999,38.842,110.111,66.458,86.932
Historical,Grodno,2000,35.324,117.155,60.668,92.354
Historical,Grodno,2001,30.848,138.141,74.532,72.210
Historical,Grodno,2002,22.508,111.366,61.287,64.053
Historical,Grodno,2003,27.566,120.172,62.161,79.713
Historical,Grodno,2004,20.527,97.128,62.660,77.228
Historical,Grodno,2005,31.680,119.471,79.576,89.249
Historical,Grodno,2006,23.252,106.485,64.828,64.251
Historical,Grodno,2007,16.479,104.861,69.060,76.625
Historical,Grodno,2008,26.732,109.733,62.941,62.872
Historical,Grodno,2009,27.626,96.342,61.337,81.434
Historical,Grodno,2010,25.026,104.957,53.766,69.804
Historical,Grodno,2011,19.276,104.329,59.827,73.395
Historical,Grodno,2012,30.504,105.678,70.101,83.192
Historical,Grodno,2013,20.668,125.437,70.718,80.796
Historical,Grodno,2014,27.702,106.018,55.967,74.419
Historical,Minsk,1900,24.682,107.621,67.530,71.459
Historical,Minsk,1901,20.463,107.497,67.368,70.083
Historical,Minsk,1902,25.449,97.780,67.469,77.065
Historical,Minsk,1903,20.134,86.649,60.348,58.959
Historical,Minsk,1904,19.841,136.443,69.785,87.331
Historical,Minsk,1905,31.193,115.046,67.627,77.576
Historical,Minsk,1906,21.464,118.351,53.149,65.769
Historical,Minsk,1907,23.554,116.879,59.468,79.683
Historical,Minsk,1908,30.164,101.903,60.615,65.073
Historical,Minsk,1909,21.077,113.318,71.207,73.001
Historical,Minsk,1910,24.282,116.075,63.338,76.899
Historical,Minsk,1911,37.752,122.696,65.936,84.160
Historical,Minsk,1912,11.187,116.658,57.898,75.193
Historical,Minsk,1913,20.993,118.540,69.066,87.788
Historical,Minsk,1914,24.361,97.923,69.270,77.707
Historical,Minsk,1915,32.860,108.335,66.097,80.500
Historical,Minsk,1916,36.735,123.857,80.524,76.539
Historical,Minsk,1917,33.137,112.608,81.685,87.836
Historical,Minsk,1918,25.454,126.252,61.489,74.715
Historical,Minsk,1919,33.187,134.433,76.362,85.475
Historical,Minsk,1920,26.790,113.047,66.446,76.100
Historical,Minsk,1921,30.875,122.535,73.010,78.583
Historical,Minsk,1922,25.697,124.048,62.429,73.235
Historical,Minsk,1923,35.623,111.201,73.410,86.718
Historical,Minsk,1924,13.976,121.663,67.325,59.322
Historical,Minsk,1925,31.650,97.908,55.174,78.023
Historical,Minsk,1926,32.814,104.802,69.662,75.410
Historical,Minsk,1927,36.466,113.293,80.356,93.196
Historical,Minsk,1928,32.172,106.568,80.454,85.722
Historical,Minsk,1929,24.855,114.380,70.032,91.291
Historical,Minsk,1930,40.808,101.584,70.328,78.676
Historical,Minsk,1931,38.382,99.576,72.584,81.239
Historical,Minsk,1932,28.876,126.830,71.284,79.051
Historical,Minsk,1933,24.163,116.216,67.636,77.934
Historical,Minsk,1934,31.131,110.062,56.174,76.879
Historical,Minsk,1935,39.490,128.737,79.608,83.126
Historical,Minsk,1936,31.317,105.223,74.171,77.563
Historical,Minsk,1937,31.873,129.000,71.707,97.855
Historical,Minsk,1938,28.789,120.446,60.786,97.860
Historical,Minsk,1939,32.360,111.095,72.035,78.460
Historical,Minsk,1940,31.856,117.153,64.524,80.443
Historical,Minsk,1941,28.121,114.023,57.925,77.581
Historical,Minsk,1942,33.354,130.382,67.766,82.013
Historical,Minsk,1943,30.301,106.265,71.703,76.406
Historical,Minsk,1944,28.503,115.011,71.660,78.761
Historical,Minsk,1945,25.743,114.916,63.472,81.368
Historical,Minsk,1946,26.704,129.738,77.513,85.002
Historical,Minsk,1947,25.723,106.784,72.580,83.294
Historical,Minsk,1948,37.305,131.070,80.493,87.193
Historical,Minsk,1949,36.259,96.820,65.902,80.903
Historical,Minsk,1950,29.498,112.629,61.317,75.312
Historical,Minsk,1951,29.479,110.062,58.909,92.779
Historical,Minsk,1952,37.662,112.153,71.561,90.126
Historical,Minsk,1953,18.084,102.722,60.751,68.918
Historical,Minsk,1954,30.763,97.267,69.254,71.833
Historical,Minsk,1955,34.516,98.118,65.729,73.696
Historical,Minsk,1956,29.778,124.135,62.853,68.713
Historical,Minsk,1957,29.431,103.493,67.023,72.431
Historical,Minsk,1958,27.009,113.788,82.792,86.851
Historical,Minsk,1959,28.902,113.024,68.338,67.189
Historical,Minsk,1960,16.991,122.887,59.499,74.227
Historical,Minsk,1961,26.697,130.013,68.854,80.363
