experiment,model,year,region,tas
SSP2-4.5,miroc_es2l,2044,Vitebsk,-3.0176176704422546
SSP2-4.5,miroc_es2l,2045,Brest,-3.236213461524318
SSP2-4.5,miroc_es2l,2045,Gomel,-4.124156338844833
SSP2-4.5,miroc_es2l,2045,Grodno,-3.394019463110102
SSP2-4.5,miroc_es2l,2045,Minsk,-4.4550911627327245
SSP2-4.5,miroc_es2l,2045,Mogilev,-4.8355626586552
SSP2-4.5,miroc_es2l,2045,Vitebsk,-5.1663753671767925
SSP2-4.5,miroc_es2l,2046,Brest,-0.21789662085744788
SSP2-4.5,miroc_es2l,2046,Gomel,-2.2462461329066095
SSP2-4.5,miroc_es2l,2046,Grodno,-0.6996032273026933
SSP2-4.5,miroc_es2l,2046,Minsk,-2.306327615783314
SSP2-4.5,miroc_es2l,2046,Mogilev,-3.4667269885211858
SSP2-4.5,miroc_es2l,2046,Vitebsk,-3.7114235929683708
SSP2-4.5,miroc_es2l,2047,Brest,-4.980468485154169
SSP2-4.5,miroc_es2l,2047,Gomel,-6.4339327296153
SSP2-4.5,miroc_es2l,2047,Grodno,-4.420607594249419
SSP2-4.5,miroc_es2l,2047,Minsk,-5.707827414924019
SSP2-4.5,miroc_es2l,2047,Mogilev,-6.432100432712449
SSP2-4.5,miroc_es2l,2047,Vitebsk,-5.852551767666169
SSP2-4.5,miroc_es2l,2048,Brest,-3.0883321371752173
SSP2-4.5,miroc_es2l,2048,Gomel,-5.488570490958912
SSP2-4.5,miroc_es2l,2048,Grodno,-3.5056179256729743
SSP2-4.5,miroc_es2l,2048,Minsk,-5.256243733439421
SSP2-4.5,miroc_es2l,2048,Mogilev,-6.306824353443448
SSP2-4.5,miroc_es2l,2048,Vitebsk,-6.272060457230519
SSP2-4.5,miroc_es2l,2049,Brest,-1.1772939384004175
SSP2-4.5,miroc_es2l,2049,Gomel,-2.840828332803708
SSP2-4.5,miroc_es2l,2049,Grodno,-1.3171929252806693
SSP2-4.5,miroc_es2l,2049,Minsk,-2.657917005268803
SSP2-4.5,miroc_es2l,2049,Mogilev,-3.595273535045876
SSP2-4.5,miroc_es2l,2049,Vitebsk,-3.635983123022536
SSP2-4.5,miroc_es2l,2050,Brest,1.1628629311944214
SSP2-4.5,miroc_es2l,2050,Gomel,-0.4421762845067394
SSP2-4.5,miroc_es2l,2050,Grodno,0.48165764365517855
SSP2-4.5,miroc_es2l,2050,Minsk,-0.9352164213377286
SSP2-4.5,miroc_es2l,2050,Mogilev,-1.9442256954697457
SSP2-4.5,miroc_es2l,2050,Vitebsk,-2.524327369949239
SSP2-4.5,miroc_es2l,2051,Brest,-0.5416412014212747
SSP2-4.5,miroc_es2l,2051,Gomel,-2.617260995540721
SSP2-4.5,miroc_es2l,2051,Grodno,-0.852215754079162
SSP2-4.5,miroc_es2l,2051,Minsk,-2.4430047159303014
SSP2-4.5,miroc_es2l,2051,Mogilev,-3.617972490822153
SSP2-4.5,miroc_es2l,2051,Vitebsk,-3.6567931893535985
SSP2-4.5,miroc_es2l,2052,Brest,-1.8618939459808437
SSP2-4.5,miroc_es2l,2052,Gomel,-3.337267011662748
SSP2-4.5,miroc_es2l,2052,Grodno,-1.9997242483013533
SSP2-4.5,miroc_es2l,2052,Minsk,-3.3590644923409294
SSP2-4.5,miroc_es2l,2052,Mogilev,-4.228653836585794
SSP2-4.5,miroc_es2l,2052,Vitebsk,-4.264411833533177
SSP2-4.5,miroc_es2l,2053,Brest,-1.7956629335595478
SSP2-4.5,miroc_es2l,2053,Gomel,-3.5823381333535758
SSP2-4.5,miroc_es2l,2053,Grodno,-1.58771537803194
SSP2-4.5,miroc_es2l,2053,Minsk,-3.0989802394431374
SSP2-4.5,miroc_es2l,2053,Mogilev,-4.044138810536728
SSP2-4.5,miroc_es2l,2053,Vitebsk,-3.7702280421249417
SSP2-4.5,miroc_es2l,2054,Brest,-3.1594391973704616
SSP2-4.5,miroc_es2l,2054,Gomel,-4.731591380451155
SSP2-4.5,miroc_es2l,2054,Grodno,-3.34516005560219
SSP2-4.5,miroc_es2l,2054,Minsk,-4.8038220581820195
SSP2-4.5,miroc_es2l,2054,Mogilev,-5.490605352063057
SSP2-4.5,miroc_es2l,2054,Vitebsk,-5.876486499254397
SSP2-4.5,miroc_es2l,2055,Brest,-2.99296768008813
SSP2-4.5,miroc_es2l,2055,Gomel,-4.987595317119592
SSP2-4.5,miroc_es2l,2055,Grodno,-3.0614618530791047
SSP2-4.5,miroc_es2l,2055,Minsk,-4.611913465655251
SSP2-4.5,miroc_es2l,2055,Mogilev,-5.66770191095146
SSP2-4.5,miroc_es2l,2055,Vitebsk,-5.487042898001195
SSP2-4.5,miroc_es2l,2056,Brest,-2.8410263913053058
SSP2-4.5,miroc_es2l,2056,Gomel,-3.905612143980518
SSP2-4.5,miroc_es2l,2056,Grodno,-2.964447713380135
SSP2-4.5,miroc_es2l,2056,Minsk,-3.9829342810958086
SSP2-4.5,miroc_es2l,2056,Mogilev,-4.465913825913393
SSP2-4.5,miroc_es2l,2056,Vitebsk,-4.66090083721924
SSP2-4.5,miroc_es2l,2057,Brest,-4.861888146275628
SSP2-4.5,miroc_es2l,2057,Gomel,-6.244283434036935
SSP2-4.5,miroc_es2l,2057,Grodno,-4.942126068258565
SSP2-4.5,miroc_es2l,2057,Minsk,-6.202222802975409
SSP2-4.5,miroc_es2l,2057,Mogilev,-6.780602541920955
SSP2-4.5,miroc_es2l,2057,Vitebsk,-6.719557862891863
SSP2-4.5,miroc_es2l,2058,Brest,2.5490150905833167
SSP2-4.5,miroc_es2l,2058,Gomel,1.3786109970376121
SSP2-4.5,miroc_es2l,2058,Grodno,2.300780446552962
SSP2-4.5,miroc_es2l,2058,Minsk,1.3008036287316007
SSP2-4.5,miroc_es2l,2058,Mogilev,0.5675266699956696
SSP2-4.5,miroc_es2l,2058,Vitebsk,0.2856228914998935
SSP2-4.5,miroc_es2l,2059,Brest,1.7976695463907648
SSP2-4.5,miroc_es2l,2059,Gomel,0.013910168051450048
SSP2-4.5,miroc_es2l,2059,Grodno,1.3714851640931975
SSP2-4.5,miroc_es2l,2059,Minsk,0.0032687173378640045
SSP2-4.5,miroc_es2l,2059,Mogilev,-1.152652344977674
SSP2-4.5,miroc_es2l,2059,Vitebsk,-1.4484823669588878
SSP2-4.5,miroc_es2l,2060,Brest,-1.3764864254711378
SSP2-4.5,miroc_es2l,2060,Gomel,-3.1027885994266757
SSP2-4.5,miroc_es2l,2060,Grodno,-1.670865916422009
SSP2-4.5,miroc_es2l,2060,Minsk,-3.090984251309719
SSP2-4.5,miroc_es2l,2060,Mogilev,-3.879872816706123
SSP2-4.5,miroc_es2l,2060,Vitebsk,-4.103317743488726
SSP2-4.5,miroc_es2l,2061,Brest,1.0300416156378422
SSP2-4.5,miroc_es2l,2061,Gomel,-0.46562432219986366
SSP2-4.5,miroc_es2l,2061,Grodno,0.594731120490481
SSP2-4.5,miroc_es2l,2061,Minsk,-0.6968843696966803
SSP2-4.5,miroc_es2l,2061,Mogilev,-1.6342575976239313
SSP2-4.5,miroc_es2l,2061,Vitebsk,-1.9961451037199622
SSP2-4.5,miroc_es2l,2062,Brest,-1.283246088885347
SSP2-4.5,miroc_es2l,2062,Gomel,-2.399513717335531
SSP2-4.5,miroc_es2l,2062,Grodno,-1.5552097651849446
SSP2-4.5,miroc_es2l,2062,Minsk,-2.712854211894855
SSP2-4.5,miroc_es2l,2062,Mogilev,-3.1451024141171473
SSP2-4.5,miroc_es2l,2062,Vitebsk,-3.6167640967608494
SSP2-4.5,miroc_es2l,2063,Brest,-0.14503642730164243
SSP2-4.5,miroc_es2l,2063,Gomel,-2.176010966044696
SSP2-4.5,miroc_es2l,2063,Grodno,-0.6988529731457152
SSP2-4.5,miroc_es2l,2063,Minsk,-2.336512038481758
SSP2-4.5,miroc_es2l,2063,Mogilev,-3.4167136643675997
SSP2-4.5,miroc_es2l,2063,Vitebsk,-3.7720799868105437
SSP2-4.5,miroc_es2l,2064,Brest,-0.942315124042065
SSP2-4.5,miroc_es2l,2064,Gomel,-2.3986321150434877
SSP2-4.5,miroc_es2l,2064,Grodno,-1.2358416118010878
SSP2-4.5,miroc_es2l,2064,Minsk,-2.532051908907932
SSP2-4.5,miroc_es2l,2064,Mogilev,-3.3558313502431014
SSP2-4.5,miroc_es2l,2064,Vitebsk,-3.642897278176359
SSP2-4.5,miroc_es2l,2065,Brest,-0.8014716278072529
SSP2-4.5,miroc_es2l,2065,Gomel,-2.5667986553037174
SSP2-4.5,miroc_es2l,2065,Grodno,-0.8928998360219669
SSP2-4.5,miroc_es2l,2065,Minsk,-2.390732371588238
SSP2-4.5,miroc_es2l,2065,Mogilev,-3.4579566970681683
SSP2-4.5,miroc_es2l,2065,Vitebsk,-3.2859169928197276
SSP2-4.5,miroc_es2l,2066,Brest,-3.24990709029355
SSP2-4.5,miroc_es2l,2066,Gomel,-4.6706972206834765
SSP2-4.5,miroc_es2l,2066,Grodno,-3.4119459480318266
SSP2-4.5,miroc_es2l,2066,Minsk,-4.813285168794701
SSP2-4.5,miroc_es2l,2066,Mogilev,-5.439625760319045
SSP2-4.5,miroc_es2l,2066,Vitebsk,-5.542791298125851
SSP2-4.5,miroc_es2l,2067,Brest,-3.854462388457372
SSP2-4.5,miroc_es2l,2067,Gomel,-5.355741000013957
SSP2-4.5,miroc_es2l,2067,Grodno,-4.003549341980615
SSP2-4.5,miroc_es2l,2067,Minsk,-5.321126318416623
SSP2-4.5,miroc_es2l,2067,Mogilev,-6.03537966920479
SSP2-4.5,miroc_es2l,2067,Vitebsk,-5.9490769140460245
SSP2-4.5,miroc_es2l,2068,Brest,-2.104263706336742
SSP2-4.5,miroc_es2l,2068,Gomel,-3.686359652845745
SSP2-4.5,miroc_es2l,2068,Grodno,-2.0083128515761746
SSP2-4.5,miroc_es2l,2068,Minsk,-3.318382524109046
SSP2-4.5,miroc_es2l,2068,Mogilev,-4.2621554528949
SSP2-4.5,miroc_es2l,2068,Vitebsk,-3.905605331988104
SSP2-4.5,miroc_es2l,2069,Brest,-2.823527095456503
SSP2-4.5,miroc_es2l,2069,Gomel,-4.839533392667776
SSP2-4.5,miroc_es2l,2069,Grodno,-3.4708445770549665
SSP2-4.5,miroc_es2l,2069,Minsk,-5.0519362751679955
SSP2-4.5,miroc_es2l,2069,Mogilev,-5.974617539613703
SSP2-4.5,miroc_es2l,2069,Vitebsk,-6.345775382136717
SSP2-4.5,miroc_es2l,2070,Brest,-3.065705148091327
SSP2-4.5,miroc_es2l,2070,Gomel,-4.483156829774955
SSP2-4.5,miroc_es2l,2070,Grodno,-2.8614683935220624
SSP2-4.5,miroc_es2l,2070,Minsk,-4.112745835061833
SSP2-4.5,miroc_es2l,2070,Mogilev,-4.842561509638796
SSP2-4.5,miroc_es2l,2070,Vitebsk,-4.618341444588265
SSP2-4.5,miroc_es2l,2071,Brest,0.34682044547907775
SSP2-4.5,miroc_es2l,2071,Gomel,-1.3354415136919828
SSP2-4.5,miroc_es2l,2071,Grodno,0.2326988705427746
SSP2-4.5,miroc_es2l,2071,Minsk,-1.0829549326222887
SSP2-4.5,miroc_es2l,2071,Mogilev,-2.0427450544054633
SSP2-4.5,miroc_es2l,2071,Vitebsk,-2.057693175961501
SSP2-4.5,miroc_es2l,2072,Brest,-0.9567937878026292
SSP2-4.5,miroc_es2l,2072,Gomel,-2.375827134451568
SSP2-4.5,miroc_es2l,2072,Grodno,-1.3370568118976516
SSP2-4.5,miroc_es2l,2072,Minsk,-2.615519128896839
SSP2-4.5,miroc_es2l,2072,Mogilev,-3.3997353369084755
SSP2-4.5,miroc_es2l,2072,Vitebsk,-3.690304046963844
SSP2-4.5,miroc_es2l,2073,Brest,-1.6844898570268227
SSP2-4.5,miroc_es2l,2073,Gomel,-3.4676545692869456
SSP2-4.5,miroc_es2l,2073,Grodno,-2.519615199378247
SSP2-4.5,miroc_es2l,2073,Minsk,-4.008977914503162
SSP2-4.5,miroc_es2l,2073,Mogilev,-4.793856949908591
SSP2-4.5,miroc_es2l,2073,Vitebsk,-5.435162370505775
SSP2-4.5,miroc_es2l,2074,Brest,-2.6659068220610624
SSP2-4.5,miroc_es2l,2074,Gomel,-4.533601238701464
SSP2-4.5,miroc_es2l,2074,Grodno,-2.9331924275761305
SSP2-4.5,miroc_es2l,2074,Minsk,-4.515312491997374
SSP2-4.5,miroc_es2l,2074,Mogilev,-5.2929072532112755
SSP2-4.5,miroc_es2l,2074,Vitebsk,-5.4400219737153455
SSP2-4.5,miroc_es2l,2075,Brest,-4.583391946905679
SSP2-4.5,miroc_es2l,2075,Gomel,-6.330804723494471
SSP2-4.5,miroc_es2l,2075,Grodno,-4.229837397962989
SSP2-4.5,miroc_es2l,2075,Minsk,-5.691374521420759
SSP2-4.5,miroc_es2l,2075,Mogilev,-6.429286326275792
SSP2-4.5,miroc_es2l,2075,Vitebsk,-5.874271472344468
SSP2-4.5,miroc_es2l,2076,Brest,-4.502317475699606
SSP2-4.5,miroc_es2l,2076,Gomel,-5.752305752228157
SSP2-4.5,miroc_es2l,2076,Grodno,-4.652237090889672
SSP2-4.5,miroc_es2l,2076,Minsk,-6.083176971373358
SSP2-4.5,miroc_es2l,2076,Mogilev,-6.714114249470775
SSP2-4.5,miroc_es2l,2076,Vitebsk,-7.025455908922735
SSP2-4.5,miroc_es2l,2077,Brest,-2.1097848424074424
SSP2-4.5,miroc_es2l,2077,Gomel,-4.001787780516456
SSP2-4.5,miroc_es2l,2077,Grodno,-2.1817418401763864
SSP2-4.5,miroc_es2l,2077,Minsk,-3.6652346756648866
SSP2-4.5,miroc_es2l,2077,Mogilev,-4.858112778252758
SSP2-4.5,miroc_es2l,2077,Vitebsk,-4.741091987919214
SSP2-4.5,miroc_es2l,2078,Brest,-4.46120091533677
SSP2-4.5,miroc_es2l,2078,Gomel,-5.8798191751097875
SSP2-4.5,miroc_es2l,2078,Grodno,-4.231856920778056
SSP2-4.5,miroc_es2l,2078,Minsk,-5.458361503598927
SSP2-4.5,miroc_es2l,2078,Mogilev,-6.093434163006094
SSP2-4.5,miroc_es2l,2078,Vitebsk,-5.806890308371311
SSP2-4.5,miroc_es2l,2079,Brest,-3.2275098712391825
SSP2-4.5,miroc_es2l,2079,Gomel,-5.086371014138824
SSP2-4.5,miroc_es2l,2079,Grodno,-3.202399428101137
SSP2-4.5,miroc_es2l,2079,Minsk,-4.643505921837578
SSP2-4.5,miroc_es2l,2079,Mogilev,-5.5406281191271916
SSP2-4.5,miroc_es2l,2079,Vitebsk,-5.334887692201321
SSP2-4.5,miroc_es2l,2080,Brest,-1.0820220379991907
SSP2-4.5,miroc_es2l,2080,Gomel,-2.5656412633634282
SSP2-4.5,miroc_es2l,2080,Grodno,-1.2957915340274928
SSP2-4.5,miroc_es2l,2080,Minsk,-2.6517686367712767
SSP2-4.5,miroc_es2l,2080,Mogilev,-3.4615264610112386
SSP2-4.5,miroc_es2l,2080,Vitebsk,-3.747847837253233
SSP2-4.5,miroc_es2l,2081,Brest,-4.480104661338565
SSP2-4.5,miroc_es2l,2081,Gomel,-5.966897650837075
SSP2-4.5,miroc_es2l,2081,Grodno,-4.493764870061761
SSP2-4.5,miroc_es2l,2081,Minsk,-5.878581995547013
SSP2-4.5,miroc_es2l,2081,Mogilev,-6.517641746392314
SSP2-4.5,miroc_es2l,2081,Vitebsk,-6.5811538747208385
SSP2-4.5,miroc_es2l,2082,Brest,-2.7877460275982364
SSP2-4.5,miroc_es2l,2082,Gomel,-4.07579975483462
SSP2-4.5,miroc_es2l,2082,Grodno,-3.014336010960337
SSP2-4.5,miroc_es2l,2082,Minsk,-4.300113220340763
SSP2-4.5,miroc_es2l,2082,Mogilev,-4.876352530419676
SSP2-4.5,miroc_es2l,2082,Vitebsk,-5.187636775402019
SSP2-4.5,miroc_es2l,2083,Brest,-0.4316572179903207
SSP2-4.5,miroc_es2l,2083,Gomel,-1.8176070692203101
SSP2-4.5,miroc_es2l,2083,Grodno,-1.0235943744679483
SSP2-4.5,miroc_es2l,2083,Minsk,-2.279130990124487
SSP2-4.5,miroc_es2l,2083,Mogilev,-3.0971573936666323
SSP2-4.5,miroc_es2l,2083,Vitebsk,-3.607134255814415
SSP2-4.5,miroc_es2l,2084,Brest,-3.9819087265806137
SSP2-4.5,miroc_es2l,2084,Gomel,-5.172109766041173
SSP2-4.5,miroc_es2l,2084,Grodno,-4.161041482605248
SSP2-4.5,miroc_es2l,2084,Minsk,-5.36821691910328
SSP2-4.5,miroc_es2l,2084,Mogilev,-5.82327829884726
SSP2-4.5,miroc_es2l,2084,Vitebsk,-6.151575992722307
SSP2-4.5,miroc_es2l,2085,Brest,-3.780917042764192
SSP2-4.5,miroc_es2l,2085,Gomel,-5.220740806246431
SSP2-4.5,miroc_es2l,2085,Grodno,-3.8752128066610063
SSP2-4.5,miroc_es2l,2085,Minsk,-5.287334308778635
SSP2-4.5,miroc_es2l,2085,Mogilev,-6.035883215738093
SSP2-4.5,miroc_es2l,2085,Vitebsk,-6.143198992104137
SSP2-4.5,miroc_es2l,2086,Brest,-1.2096717567952813
SSP2-4.5,miroc_es2l,2086,Gomel,-2.7891431483032028
SSP2-4.5,miroc_es2l,2086,Grodno,-1.5395177396190713
SSP2-4.5,miroc_es2l,2086,Minsk,-2.90043553517634
SSP2-4.5,miroc_es2l,2086,Mogilev,-3.6962089255942145
SSP2-4.5,miroc_es2l,2086,Vitebsk,-3.8134022681313455
SSP2-4.5,miroc_es2l,2087,Brest,-2.0135587277957634
SSP2-4.5,miroc_es2l,2087,Gomel,-3.965456815700981
SSP2-4.5,miroc_es2l,2087,Grodno,-2.006299518069972
SSP2-4.5,miroc_es2l,2087,Minsk,-3.41636136216368
SSP2-4.5,miroc_es2l,2087,Mogilev,-4.565589370687195
SSP2-4.5,miroc_es2l,2087,Vitebsk,-4.323082364099922
SSP2-4.5,miroc_es2l,2088,Brest,-2.006285242897006
SSP2-4.5,miroc_es2l,2088,Gomel,-2.926117866704908
SSP2-4.5,miroc_es2l,2088,Grodno,-2.326754296484002
SSP2-4.5,miroc_es2l,2088,Minsk,-3.4522822458767
SSP2-4.5,miroc_es2l,2088,Mogilev,-3.783847270858751
SSP2-4.5,miroc_es2l,2088,Vitebsk,-4.250049799252611
SSP2-4.5,miroc_es2l,2089,Brest,0.0735090577186407
SSP2-4.5,miroc_es2l,2089,Gomel,-0.32112837706016917
SSP2-4.5,miroc_es2l,2089,Grodno,-0.6169913165288321
SSP2-4.5,miroc_es2l,2089,Minsk,-1.3431740276182
SSP2-4.5,miroc_es2l,2089,Mogilev,-1.4251349114004623
SSP2-4.5,miroc_es2l,2089,Vitebsk,-2.3529884147757527
SSP2-4.5,miroc_es2l,2090,Brest,-0.6782843492532403
SSP2-4.5,miroc_es2l,2090,Gomel,-1.6683521219424866
SSP2-4.5,miroc_es2l,2090,Grodno,-1.067102168824044
SSP2-4.5,miroc_es2l,2090,Minsk,-2.084334998112388
SSP2-4.5,miroc_es2l,2090,Mogilev,-2.4490951465429203
SSP2-4.5,miroc_es2l,2090,Vitebsk,-2.9085966151233356
SSP2-4.5,miroc_es2l,2091,Brest,2.0978910572051945
SSP2-4.5,miroc_es2l,2091,Gomel,0.3415231707811528
SSP2-4.5,miroc_es2l,2091,Grodno,1.779032161956878
SSP2-4.5,miroc_es2l,2091,Minsk,0.42960076715155515
SSP2-4.5,miroc_es2l,2091,Mogilev,-0.5420850828343207
SSP2-4.5,miroc_es2l,2091,Vitebsk,-0.6620645829055897
SSP2-4.5,miroc_es2l,2092,Brest,-0.23664825687453847
SSP2-4.5,miroc_es2l,2092,Gomel,-2.520316934480999
SSP2-4.5,miroc_es2l,2092,Grodno,-0.33233054008719237
SSP2-4.5,miroc_es2l,2092,Minsk,-1.9574052198927505
SSP2-4.5,miroc_es2l,2092,Mogilev,-3.211303946816412
SSP2-4.5,miroc_es2l,2092,Vitebsk,-2.92975172813042
SSP2-4.5,miroc_es2l,2093,Brest,-2.4980604770891834
SSP2-4.5,miroc_es2l,2093,Gomel,-3.058374015273886
SSP2-4.5,miroc_es2l,2093,Grodno,-2.6898543636546326
SSP2-4.5,miroc_es2l,2093,Minsk,-3.625228554678534
SSP2-4.5,miroc_es2l,2093,Mogilev,-3.724968043585534
SSP2-4.5,miroc_es2l,2093,Vitebsk,-4.293633919658964
SSP2-4.5,miroc_es2l,2094,Brest,0.11610429670365048
SSP2-4.5,miroc_es2l,2094,Gomel,-0.9548649961746699
SSP2-4.5,miroc_es2l,2094,Grodno,-0.371640752470869
SSP2-4.5,miroc_es2l,2094,Minsk,-1.4550071918091718
SSP2-4.5,miroc_es2l,2094,Mogilev,-1.859831459922408
SSP2-4.5,miroc_es2l,2094,Vitebsk,-2.4360959559193445
SSP2-4.5,miroc_es2l,2095,Brest,0.8914388956480649
SSP2-4.5,miroc_es2l,2095,Gomel,-1.640120594215652
SSP2-4.5,miroc_es2l,2095,Grodno,0.6395428684894069
SSP2-4.5,miroc_es2l,2095,Minsk,-1.060679891744094
SSP2-4.5,miroc_es2l,2095,Mogilev,-2.4186437701210624
SSP2-4.5,miroc_es2l,2095,Vitebsk,-2.241568113774845
SSP2-4.5,miroc_es2l,2096,Brest,1.1544597626999453
SSP2-4.5,miroc_es2l,2096,Gomel,0.20727340481571557
SSP2-4.5,miroc_es2l,2096,Grodno,0.5613194703726188
SSP2-4.5,miroc_es2l,2096,Minsk,-0.39906099511085674
SSP2-4.5,miroc_es2l,2096,Mogilev,-0.8796662415168042
SSP2-4.5,miroc_es2l,2096,Vitebsk,-1.6776462570705657
SSP2-4.5,miroc_es2l,2097,Brest,-0.6903033028181834
SSP2-4.5,miroc_es2l,2097,Gomel,-1.2248651661485348
SSP2-4.5,miroc_es2l,2097,Grodno,-1.199160622474347
SSP2-4.5,miroc_es2l,2097,Minsk,-2.0358701790226497
SSP2-4.5,miroc_es2l,2097,Mogilev,-2.200157470754088
SSP2-4.5,miroc_es2l,2097,Vitebsk,-2.913134672380775
SSP2-4.5,miroc_es2l,2098,Brest,-1.536917357004832
SSP2-4.5,miroc_es2l,2098,Gomel,-3.4710185315820357
SSP2-4.5,miroc_es2l,2098,Grodno,-1.736837391046332
SSP2-4.5,miroc_es2l,2098,Minsk,-3.2419546205774243
SSP2-4.5,miroc_es2l,2098,Mogilev,-4.237938364275709
SSP2-4.5,miroc_es2l,2098,Vitebsk,-4.092600770031211
SSP2-4.5,mpi_esm1_2_lr,2015,Brest,0.39242275259608933
SSP2-4.5,mpi_esm1_2_lr,2015,Gomel,0.06534605850640977
SSP2-4.5,mpi_esm1_2_lr,2015,Grodno,-0.04605357279637429
SSP2-4.5,mpi_esm1_2_lr,2015,Minsk,-0.5650739923752163
SSP2-4.5,mpi_esm1_2_lr,2015,Mogilev,-0.9172138080159544
SSP2-4.5,mpi_esm1_2_lr,2015,Vitebsk,-1.6066738572663406
SSP2-4.5,mpi_esm1_2_lr,2016,Brest,-3.710932256077107
SSP2-4.5,mpi_esm1_2_lr,2016,Gomel,-4.19050415630766
SSP2-4.5,mpi_esm1_2_lr,2016,Grodno,-4.408183479020824
SSP2-4.5,mpi_esm1_2_lr,2016,Minsk,-5.064786490314367
SSP2-4.5,mpi_esm1_2_lr,2016,Mogilev,-5.424469028991785
SSP2-4.5,mpi_esm1_2_lr,2016,Vitebsk,-6.444631276069921
SSP2-4.5,mpi_esm1_2_lr,2017,Brest,-1.7143552677280844
SSP2-4.5,mpi_esm1_2_lr,2017,Gomel,-2.54549541349401
SSP2-4.5,mpi_esm1_2_lr,2017,Grodno,-2.463880279387555
SSP2-4.5,mpi_esm1_2_lr,2017,Minsk,-3.3248135273259973
SSP2-4.5,mpi_esm1_2_lr,2017,Mogilev,-3.8942172238702377
SSP2-4.5,mpi_esm1_2_lr,2017,Vitebsk,-4.940409929700173
SSP2-4.5,mpi_esm1_2_lr,2018,Brest,-0.10176956413345369
SSP2-4.5,mpi_esm1_2_lr,2018,Gomel,-0.7009374717533793
SSP2-4.5,mpi_esm1_2_lr,2018,Grodno,-0.8813985023872231
SSP2-4.5,mpi_esm1_2_lr,2018,Minsk,-1.4728438859098665
SSP2-4.5,mpi_esm1_2_lr,2018,Mogilev,-2.0420033679692624
SSP2-4.5,mpi_esm1_2_lr,2018,Vitebsk,-2.8997484647915304
SSP2-4.5,mpi_esm1_2_lr,2019,Brest,-5.093934427418021
SSP2-4.5,mpi_esm1_2_lr,2019,Gomel,-5.064755237669376
SSP2-4.5,mpi_esm1_2_lr,2019,Grodno,-5.660248617583247
SSP2-4.5,mpi_esm1_2_lr,2019,Minsk,-5.79638743783835
SSP2-4.5,mpi_esm1_2_lr,2019,Mogilev,-6.02483487178884
SSP2-4.5,mpi_esm1_2_lr,2019,Vitebsk,-6.695581286670033
SSP2-4.5,mpi_esm1_2_lr,2020,Brest,-2.440418773072456
SSP2-4.5,mpi_esm1_2_lr,2020,Gomel,-3.4281272709255153
SSP2-4.5,mpi_esm1_2_lr,2020,Grodno,-3.3590647527880653
SSP2-4.5,mpi_esm1_2_lr,2020,Minsk,-4.1928428991037485
SSP2-4.5,mpi_esm1_2_lr,2020,Mogilev,-4.92880792940641
SSP2-4.5,mpi_esm1_2_lr,2020,Vitebsk,-5.786336106533218
SSP2-4.5,mpi_esm1_2_lr,2021,Brest,3.306064004416931
SSP2-4.5,mpi_esm1_2_lr,2021,Gomel,2.470149072203307
SSP2-4.5,mpi_esm1_2_lr,2021,Grodno,2.902532851667184
SSP2-4.5,mpi_esm1_2_lr,2021,Minsk,2.125899779188661
SSP2-4.5,mpi_esm1_2_lr,2021,Mogilev,1.38641469893113
SSP2-4.5,mpi_esm1_2_lr,2021,Vitebsk,0.8640375308537224
SSP2-4.5,mpi_esm1_2_lr,2022,Brest,0.3054789243227145
SSP2-4.5,mpi_esm1_2_lr,2022,Gomel,-0.8346299403775346
SSP2-4.5,mpi_esm1_2_lr,2022,Grodno,-0.44858871881279205
SSP2-4.5,mpi_esm1_2_lr,2022,Minsk,-1.43470427089862
SSP2-4.5,mpi_esm1_2_lr,2022,Mogilev,-2.2460204244416464
SSP2-4.5,mpi_esm1_2_lr,2022,Vitebsk,-2.971577738587745
SSP2-4.5,mpi_esm1_2_lr,2023,Brest,-0.9883675302226338
SSP2-4.5,mpi_esm1_2_lr,2023,Gomel,-1.032467956707667
SSP2-4.5,mpi_esm1_2_lr,2023,Grodno,-1.5407616139548486
SSP2-4.5,mpi_esm1_2_lr,2023,Minsk,-1.857635169316875
SSP2-4.5,mpi_esm1_2_lr,2023,Mogilev,-1.9204093863435026
SSP2-4.5,mpi_esm1_2_lr,2023,Vitebsk,-2.559656163765526
SSP2-4.5,mpi_esm1_2_lr,2024,Brest,-1.030967508685845
SSP2-4.5,mpi_esm1_2_lr,2024,Gomel,-1.7001127654199795
SSP2-4.5,mpi_esm1_2_lr,2024,Grodno,-1.3917468517333318
SSP2-4.5,mpi_esm1_2_lr,2024,Minsk,-2.262816299055706
SSP2-4.5,mpi_esm1_2_lr,2024,Mogilev,-2.882105178272172
SSP2-4.5,mpi_esm1_2_lr,2024,Vitebsk,-3.662282490779706
SSP2-4.5,mpi_esm1_2_lr,2025,Brest,-1.0895930309067998
SSP2-4.5,mpi_esm1_2_lr,2025,Gomel,-1.439626011642734
SSP2-4.5,mpi_esm1_2_lr,2025,Grodno,-1.9790247215924226
SSP2-4.5,mpi_esm1_2_lr,2025,Minsk,-2.4603678057039975
SSP2-4.5,mpi_esm1_2_lr,2025,Mogilev,-2.8059763251360357
SSP2-4.5,mpi_esm1_2_lr,2025,Vitebsk,-3.884387228612505
SSP2-4.5,mpi_esm1_2_lr,2026,Brest,-1.605273760841467
SSP2-4.5,mpi_esm1_2_lr,2026,Gomel,-2.5292108361549404
