experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Gomel,1935,85.615,275.157,175.224,227.641
Historical,Gomel,1936,74.827,241.628,165.558,229.194
Historical,Gomel,1937,81.477,265.724,173.757,254.165
Historical,Gomel,1938,76.595,250.063,170.512,223.926
Historical,Gomel,1939,69.044,303.000,160.307,221.455
Historical,Gomel,1940,72.683,267.696,180.429,245.816
Historical,Gomel,1941,78.886,255.413,173.414,227.510
Historical,Gomel,1942,99.534,283.261,176.057,248.617
Historical,Gomel,1943,76.711,274.593,173.157,224.035
Historical,Gomel,1944,65.862,255.566,176.136,245.030
Historical,Gomel,1945,107.558,261.061,190.414,242.950
Historical,Gomel,1946,61.076,283.377,200.876,233.381
Historical,Gomel,1947,89.550,264.007,161.546,250.233
Historical,Gomel,1948,48.540,282.785,183.033,221.234
Historical,Gomel,1949,87.834,294.664,165.685,232.437
Historical,Gomel,1950,69.760,256.126,153.757,218.454
Historical,Gomel,1951,82.879,296.730,160.608,242.540
Historical,Gomel,1952,88.836,269.905,170.386,205.609
Historical,Gomel,1953,65.087,270.945,169.321,249.790
Historical,Gomel,1954,78.543,282.060,178.841,243.513
Historical,Gomel,1955,91.331,234.246,149.373,205.061
Historical,Gomel,1956,65.133,288.530,156.135,244.045
Historical,Gomel,1957,78.145,224.235,159.463,237.409
Historical,Gomel,1958,65.145,286.863,210.617,229.638
Historical,Gomel,1959,65.407,280.055,180.976,215.400
Historical,Gomel,1960,51.138,285.885,156.327,218.418
Historical,Gomel,1961,66.054,257.915,171.722,235.756
Historical,Gomel,1962,78.659,277.336,176.677,260.672
Historical,Gomel,1963,70.315,255.796,170.777,224.047
Historical,Gomel,1964,71.306,239.808,182.265,218.440
Historical,Gomel,1965,48.684,270.081,162.684,241.224
Historical,Gomel,1966,74.235,293.443,149.913,208.840
Historical,Gomel,1967,82.973,261.544,165.733,230.868
Historical,Gomel,1968,70.440,261.935,159.065,213.477
Historical,Gomel,1969,77.366,260.750,187.704,258.026
Historical,Gomel,1970,82.639,270.852,188.439,253.509
Historical,Gomel,1971,78.024,251.225,170.620,228.733
Historical,Gomel,1972,76.229,278.765,162.289,231.679
Historical,Gomel,1973,114.210,248.512,165.622,231.791
Historical,Gomel,1974,87.435,246.536,165.063,225.018
Historical,Gomel,1975,62.368,265.706,167.783,213.577
Historical,Gomel,1976,95.387,269.913,186.265,231.594
Historical,Gomel,1977,67.688,282.022,162.494,238.247
Historical,Gomel,1978,82.065,287.940,181.533,208.837
Historical,Gomel,1979,73.639,286.549,171.763,232.338
Historical,Gomel,1980,101.869,264.861,166.148,249.013
Historical,Gomel,1981,115.636,254.986,164.272,247.638
Historical,Gomel,1982,97.967,238.652,172.429,235.724
Historical,Gomel,1983,58.521,255.367,182.718,213.939
Historical,Gomel,1984,85.948,280.656,199.470,240.855
Historical,Gomel,1985,68.339,235.414,145.177,207.397
Historical,Gomel,1986,78.333,308.335,165.247,243.502
Historical,Gomel,1987,84.545,296.722,197.449,250.777
Historical,Gomel,1988,84.132,256.176,184.792,232.343
Historical,Gomel,1989,60.650,309.503,180.012,215.805
Historical,Gomel,1990,83.974,271.688,191.827,262.463
Historical,Gomel,1991,63.360,248.254,171.246,223.884
Historical,Gomel,1992,62.547,262.702,183.583,233.299
Historical,Gomel,1993,74.220,244.563,173.376,235.868
Historical,Gomel,1994,102.538,241.202,151.133,197.264
Historical,Gomel,1995,100.979,282.157,154.643,238.364
Historical,Gomel,1996,110.676,255.169,152.122,236.546
Historical,Gomel,1997,89.831,271.732,157.166,222.466
Historical,Gomel,1998,93.300,247.632,142.474,225.988
Historical,Gomel,1999,98.050,277.116,166.963,235.450
Historical,Gomel,2000,87.580,292.959,183.479,252.383
Historical,Gomel,2001,81.447,268.144,190.071,233.624
Historical,Gomel,2002,89.104,257.456,144.589,210.568
Historical,Gomel,2003,55.289,273.663,154.737,220.577
Historical,Gomel,2004,77.716,275.001,149.041,231.617
Historical,Gomel,2005,103.854,280.680,177.333,247.949
Historical,Gomel,2006,65.208,268.166,170.013,226.790
Historical,Gomel,2007,54.802,250.352,177.409,213.083
Historical,Gomel,2008,74.527,252.202,157.867,214.494
Historical,Gomel,2009,80.271,250.967,163.510,258.895
Historical,Gomel,2010,60.413,223.849,126.066,190.450
Historical,Gomel,2011,66.030,263.644,160.656,255.400
Historical,Gomel,2012,68.946,300.525,157.334,230.746
Historical,Gomel,2013,72.163,278.390,157.218,204.663
Historical,Gomel,2014,73.143,281.639,168.922,243.327
Historical,Grodno,1900,87.656,321.765,212.147,213.052
Historical,Grodno,1901,87.496,289.591,205.258,221.852
Historical,Grodno,1902,92.773,313.769,205.277,229.715
Historical,Grodno,1903,64.531,281.154,210.442,229.246
Historical,Grodno,1904,101.144,323.525,186.978,259.485
Historical,Grodno,1905,115.930,279.774,212.039,250.643
Historical,Grodno,1906,71.580,306.729,212.415,232.116
Historical,Grodno,1907,98.460,301.530,166.178,261.031
Historical,Grodno,1908,90.913,315.649,201.392,232.778
Historical,Grodno,1909,77.812,290.613,213.332,258.782
Historical,Grodno,1910,90.758,310.670,174.923,232.003
Historical,Grodno,1911,84.764,309.732,185.774,228.454
Historical,Grodno,1912,62.824,307.880,193.452,236.890
Historical,Grodno,1913,114.351,284.372,216.592,224.545
Historical,Grodno,1914,93.638,265.512,196.320,239.855
Historical,Grodno,1915,95.211,264.338,185.102,232.194
Historical,Grodno,1916,99.116,306.047,189.599,239.445
Historical,Grodno,1917,102.884,286.908,218.466,250.557
Historical,Grodno,1918,87.696,348.659,206.561,204.357
Historical,Grodno,1919,91.200,321.054,180.651,211.684
Historical,Grodno,1920,86.119,299.816,182.709,242.934
Historical,Grodno,1921,113.927,263.267,204.080,233.092
Historical,Grodno,1922,110.082,283.152,212.312,256.764
Historical,Grodno,1923,98.416,283.890,197.261,217.938
Historical,Grodno,1924,84.572,283.230,177.329,202.180
Historical,Grodno,1925,92.983,273.835,174.387,216.647
Historical,Grodno,1926,99.006,283.522,196.659,260.670
Historical,Grodno,1927,130.793,274.126,203.245,235.987
Historical,Grodno,1928,98.550,295.635,203.611,264.153
Historical,Grodno,1929,87.306,279.723,204.923,219.836
Historical,Grodno,1930,139.403,261.341,195.348,217.248
Historical,Grodno,1931,80.221,244.624,175.812,211.484
Historical,Grodno,1932,88.206,298.309,204.302,258.296
Historical,Grodno,1933,80.691,283.344,198.880,209.705
Historical,Grodno,1934,120.249,299.497,210.163,210.567
Historical,Grodno,1935,98.414,298.739,199.324,227.140
Historical,Grodno,1936,110.708,283.268,170.390,248.214
Historical,Grodno,1937,102.502,268.074,203.471,233.896
Historical,Grodno,1938,79.125,272.434,178.470,203.074
Historical,Grodno,1939,100.530,313.523,196.552,229.247
Historical,Grodno,1940,82.662,301.133,179.224,246.427
Historical,Grodno,1941,67.356,317.172,192.531,236.420
Historical,Grodno,1942,99.939,308.734,186.913,233.947
