experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Gomel,1928,-9.993,0.013,-5.271,-4.690
Historical,Gomel,1929,-9.881,-0.132,-5.301,-3.958
Historical,Gomel,1930,-12.991,1.014,-3.012,-3.554
Historical,Gomel,1931,-9.784,0.174,-3.322,-2.145
Historical,Gomel,1932,-9.567,0.656,-3.877,-3.278
Historical,Gomel,1933,-9.666,0.161,-3.927,-4.194
Historical,Gomel,1934,-8.092,-0.222,-3.422,-3.142
Historical,Gomel,1935,-11.643,-0.851,-2.874,-3.777
Historical,Gomel,1936,-7.251,0.891,-3.001,-3.261
Historical,Gomel,1937,-7.992,0.191,-5.003,-3.836
Historical,Gomel,1938,-9.808,0.036,-4.857,-2.730
Historical,Gomel,1939,-8.497,-1.149,-5.965,-5.834
Historical,Gomel,1940,-9.896,0.259,-3.984,-3.346
Historical,Gomel,1941,-8.982,-0.675,-4.878,-4.149
Historical,Gomel,1942,-10.702,-0.028,-4.696,-5.131
Historical,Gomel,1943,-11.231,-0.669,-5.245,-4.572
Historical,Gomel,1944,-10.186,0.052,-3.784,-3.400
Historical,Gomel,1945,-9.829,0.423,-4.582,-3.605
Historical,Gomel,1946,-7.634,-0.723,-3.603,-3.310
Historical,Gomel,1947,-11.930,0.537,-2.123,-4.458
Historical,Gomel,1948,-10.238,0.445,-4.251,-4.578
Historical,Gomel,1949,-11.331,-0.746,-4.095,-5.433
Historical,Gomel,1950,-8.105,0.705,-4.139,-4.995
Historical,Gomel,1951,-10.489,-0.787,-3.950,-4.608
Historical,Gomel,1952,-10.362,0.726,-4.799,-4.642
Historical,Gomel,1953,-10.270,0.427,-5.087,-4.995
Historical,Gomel,1954,-9.457,0.435,-3.422,-2.056
Historical,Gomel,1955,-10.837,0.078,-5.798,-5.923
Historical,Gomel,1956,-9.640,0.953,-6.113,-3.462
Historical,Gomel,1957,-10.197,-0.083,-4.854,-4.046
Historical,Gomel,1958,-10.808,-1.348,-4.342,-3.648
Historical,Gomel,1959,-8.780,1.163,-3.404,-3.886
Historical,Gomel,1960,-7.626,-1.476,-3.876,-2.435
Historical,Gomel,1961,-10.675,-0.264,-2.937,-3.696
Historical,Gomel,1962,-8.393,0.133,-3.891,-3.842
Historical,Gomel,1963,-10.209,0.752,-3.791,-4.550
Historical,Gomel,1964,-10.616,-0.346,-3.469,-5.111
Historical,Gomel,1965,-12.855,-0.077,-3.816,-2.662
Historical,Gomel,1966,-6.622,-0.666,-3.936,-3.611
Historical,Gomel,1967,-8.158,-1.597,-3.666,-4.072
Historical,Gomel,1968,-9.950,0.599,-4.142,-3.115
Historical,Gomel,1969,-10.046,0.028,-4.599,-5.602
Historical,Gomel,1970,-11.243,0.155,-4.489,-5.037
Historical,Gomel,1971,-9.148,0.529,-4.177,-3.034
Historical,Gomel,1972,-9.673,-0.476,-4.701,-3.697
Historical,Gomel,1973,-8.423,0.995,-2.030,-1.924
Historical,Gomel,1974,-8.744,-0.296,-5.107,-5.246
Historical,Gomel,1975,-8.789,-0.228,-3.903,-3.350
Historical,Gomel,1976,-10.622,-0.709,-4.372,-2.919
Historical,Gomel,1977,-7.397,-1.708,-4.677,-3.668
Historical,Gomel,1978,-9.677,-0.004,-2.856,-3.135
Historical,Gomel,1979,-9.810,0.079,-3.893,-4.852
Historical,Gomel,1980,-8.876,-0.291,-5.066,-3.206
Historical,Gomel,1981,-8.433,-0.405,-4.818,-3.861
