experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Gomel,1944,68.323,117.060,104.715,106.366
Historical,Gomel,1945,73.836,122.698,104.008,105.695
Historical,Gomel,1946,54.583,126.930,101.897,105.291
Historical,Gomel,1947,54.649,124.212,102.258,108.274
Historical,Gomel,1948,40.474,129.403,101.706,105.320
Historical,Gomel,1949,53.561,127.034,95.414,102.636
Historical,Gomel,1950,63.137,118.685,95.480,100.340
Historical,Gomel,1951,56.509,123.859,96.142,99.590
Historical,Gomel,1952,71.539,120.835,99.321,99.893
Historical,Gomel,1953,61.042,126.647,99.378,105.265
Historical,Gomel,1954,42.798,123.170,91.972,100.325
Historical,Gomel,1955,46.943,128.715,91.243,102.963
Historical,Gomel,1956,49.528,120.287,93.882,102.429
Historical,Gomel,1957,59.126,125.925,93.229,102.099
Historical,Gomel,1958,56.607,122.067,106.770,106.407
Historical,Gomel,1959,47.604,117.795,97.808,101.722
Historical,Gomel,1960,60.245,125.160,98.325,102.311
Historical,Gomel,1961,44.783,120.967,96.473,99.039
Historical,Gomel,1962,44.747,114.596,96.785,97.472
Historical,Gomel,1963,49.732,119.730,99.607,100.166
Historical,Gomel,1964,43.148,122.629,99.073,102.775
Historical,Gomel,1965,43.304,115.911,93.117,93.686
Historical,Gomel,1966,47.848,113.594,93.228,94.520
Historical,Gomel,1967,43.974,117.706,96.060,97.699
Historical,Gomel,1968,53.992,123.739,93.124,99.440
Historical,Gomel,1969,49.767,121.904,94.280,98.938
Historical,Gomel,1970,49.643,114.258,95.620,101.933
Historical,Gomel,1971,63.177,116.729,97.451,95.465
Historical,Gomel,1972,48.458,119.736,92.956,95.423
Historical,Gomel,1973,63.212,122.137,93.337,99.520
Historical,Gomel,1974,53.072,122.369,102.447,99.362
Historical,Gomel,1975,56.122,118.863,94.033,100.020
Historical,Gomel,1976,63.261,119.800,100.569,97.333
Historical,Gomel,1977,56.692,112.010,99.204,101.193
Historical,Gomel,1978,52.946,120.326,99.039,101.347
Historical,Gomel,1979,44.265,117.597,103.093,98.220
Historical,Gomel,1980,57.315,117.155,103.036,98.506
Historical,Gomel,1981,57.630,117.790,97.483,103.246
Historical,Gomel,1982,68.720,118.720,99.256,95.252
Historical,Gomel,1983,54.766,114.317,97.865,98.215
Historical,Gomel,1984,45.705,114.325,98.834,99.788
Historical,Gomel,1985,52.641,122.646,98.818,103.270
Historical,Gomel,1986,46.726,113.455,95.803,95.632
Historical,Gomel,1987,49.439,120.184,94.295,95.908
Historical,Gomel,1988,49.552,117.395,96.790,99.059
Historical,Gomel,1989,51.584,123.570,97.092,99.960
Historical,Gomel,1990,58.551,126.365,101.144,103.485
Historical,Gomel,1991,52.516,124.422,99.000,106.351
Historical,Gomel,1992,40.266,118.573,99.394,99.602
Historical,Gomel,1993,52.842,123.347,95.885,101.191
Historical,Gomel,1994,56.516,123.159,99.165,100.926
Historical,Gomel,1995,69.523,125.079,105.505,103.186
Historical,Gomel,1996,49.175,119.525,101.903,100.167
Historical,Gomel,1997,64.936,118.389,92.864,102.002
Historical,Gomel,1998,48.754,120.951,92.960,103.350
Historical,Gomel,1999,50.260,120.467,94.265,106.130
Historical,Gomel,2000,50.471,123.839,98.576,101.413
