year,region,tair_Jan,tair_Feb,tair_Mar,tair_Apr,tair_May,tair_Jun,tair_Jul,tair_Aug,tair_Sep,tair_Oct,tair_Nov,tair_Dec,tair_winter,tair_spring,tair_summer,tair_fall,tair_warm,tair_cold,tair_annual,prec_Jan,prec_Feb,prec_Mar,prec_Apr,prec_May,prec_Jun,prec_Jul,prec_Aug,prec_Sep,prec_Oct,prec_Nov,prec_Dec,prec_winter,prec_spring,prec_summer,prec_fall,prec_warm,prec_cold,prec_annual
1955,Brest,-4.133,-4.468,-2.838,3.963,11.034,15.594,18.846,18.939,14.382,8.011,1.160,-2.274,-6.446,4.055,17.814,7.852,15.768,-4.245,6.575,34.806,38.649,27.604,27.606,84.359,57.734,156.142,34.067,35.360,32.595,32.943,68.213,134.196,140.208,252.095,100.859,372.136,192.576,632.659
1955,Gomel,-4.893,-4.462,-2.874,3.676,11.648,16.129,19.367,18.953,14.767,8.299,-0.792,-4.711,-8.144,4.154,18.168,7.432,16.181,-5.720,6.311,47.782,38.096,34.440,25.510,64.825,33.725,69.539,39.401,63.200,27.568,27.635,56.481,127.080,125.172,148.647,118.030,276.648,180.892,536.818
1955,Grodno,-4.762,-4.980,-3.441,2.719,9.964,14.784,18.429,18.946,14.465,7.871,0.987,-3.688,-7.262,3.084,17.410,7.775,15.325,-4.831,5.996,36.362,39.489,30.035,51.125,91.142,50.912,138.760,28.630,53.795,30.495,38.060,81.883,154.803,172.384,216.716,122.129,363.729,223.071,666.971
1955,Minsk,-5.323,-5.271,-3.907,2.262,10.184,15.116,18.292,18.717,14.064,7.598,-0.290,-5.365,-8.454,2.853,17.398,7.129,15.283,-5.908,5.568,42.137,41.620,33.954,43.712,74.353,44.161,108.883,38.645,68.595,36.975,34.099,71.222,148.890,151.719,194.932,139.793,338.587,210.662,640.079
1955,Mogilev,-5.784,-5.342,-4.248,2.322,10.762,15.582,18.423,18.553,14.142,7.785,-1.556,-7.119,-9.828,2.951,17.537,6.799,15.499,-7.016,5.345,52.379,39.087,43.002,27.998,64.610,31.460,78.265,37.207,75.253,42.618,28.409,70.372,146.606,137.715,148.786,146.825,288.576,203.699,595.711
1955,Vitebsk,-5.601,-6.186,-4.959,1.011,9.643,14.418,17.688,18.229,13.535,7.283,-0.890,-7.396,-10.154,1.906,16.801,6.649,14.711,-7.299,4.788,32.061,40.183,36.720,56.981,75.172,46.978,85.194,23.712,110.647,38.607,33.340,55.691,140.221,167.852,150.395,182.999,335.659,190.906,627.039
1956,Brest,-3.481,-14.011,-3.020,5.154,12.728,18.635,16.589,15.323,11.247,7.320,-2.316,-2.671,-1.625,4.953,16.831,5.435,14.903,-1.587,5.187,28.414,37.397,28.596,36.591,35.286,90.068,76.542,111.682,50.104,80.683,28.337,40.892,108.070,99.397,286.298,155.747,375.591,162.960,658.939
1956,Gomel,-5.353,-14.714,-3.375,5.382,12.458,19.609,16.716,16.160,10.756,6.878,-3.463,-3.745,-2.674,4.817,17.476,4.743,15.139,-2.629,4.834,29.716,40.453,26.309,59.599,48.762,90.068,103.418,117.016,59.311,47.841,32.619,41.567,102.143,134.428,286.298,140.792,382.680,155.379,658.939
1956,Grodno,-4.380,-14.099,-3.326,3.740,12.006,18.501,16.119,14.468,10.818,6.607,-2.758,-2.594,-1.647,4.143,16.343,4.905,14.379,-1.861,4.651,39.528,35.999,27.561,53.184,44.725,90.068,82.629,120.165,38.622,71.279,33.842,33.808,109.559,126.379,286.298,145.878,377.990,179.238,658.939
1956,Minsk,-5.656,-14.735,-3.870,3.599,11.726,18.774,15.878,14.567,10.243,6.212,-3.395,-3.369,-2.379,3.820,16.381,4.373,14.234,-2.611,4.232,37.256,42.160,27.868,64.549,48.755,90.068,76.775,117.893,44.129,66.239,33.530,29.913,103.700,141.461,286.298,144.588,379.750,161.932,658.939
1956,Mogilev,-7.032,-15.645,-4.046,3.950,11.393,19.451,15.921,14.916,9.837,5.841,-4.236,-4.250,-3.281,3.765,16.739,3.832,14.300,-3.450,3.899,36.755,42.020,25.011,70.503,64.260,90.068,92.753,126.114,35.292,50.837,32.298,32.971,101.159,160.401,286.298,119.257,381.830,161.400,658.939
1956,Vitebsk,-7.442,-15.954,-5.125,2.287,10.853,18.589,15.379,13.860,9.186,5.656,-3.544,-3.366,-2.623,2.675,15.918,3.784,13.570,-3.084,3.426,45.284,38.678,17.033,88.912,46.458,90.068,62.798,115.278,31.380,63.290,29.766,22.031,100.681,151.951,286.298,123.055,367.698,157.046,658.939
1957,Brest,-2.660,0.643,-0.762,8.001,11.989,17.288,18.549,16.168,11.583,7.475,2.724,-3.503,-3.364,6.394,17.336,7.263,15.124,-2.220,7.315,28.962,45.428,24.312,13.093,44.403,58.065,83.561,93.994,115.369,13.597,30.324,31.085,121.619,74.431,236.745,158.276,383.922,232.949,577.213
1957,Gomel,-4.377,0.077,-1.892,7.948,13.420,17.201,18.551,17.060,11.722,6.959,1.646,-4.552,-4.048,6.479,17.607,6.778,15.603,-2.656,7.003,23.475,37.500,25.866,15.036,51.444,52.729,71.875,98.654,121.494,13.037,37.311,32.911,119.275,92.918,224.892,174.601,400.758,213.954,584.931
1957,Grodno,-2.359,0.167,-1.611,7.380,11.550,16.225,18.252,15.789,10.949,7.395,2.766,-3.362,-3.767,5.758,16.760,7.040,14.563,-2.582,6.953,34.064,53.831,27.833,19.464,46.643,60.020,84.213,105.320,138.916,28.290,38.389,38.575,142.454,96.518,250.340,208.003,440.735,264.584,680.726
1957,Minsk,-3.259,-0.334,-2.542,7.004,11.937,16.045,18.145,15.880,10.929,6.859,1.708,-4.464,-4.566,5.450,16.696,6.503,14.601,-3.246,6.521,31.964,40.477,28.016,17.453,50.722,61.225,77.176,116.199,136.870,27.101,39.105,35.785,148.253,92.776,254.193,204.739,438.685,264.749,660.587
1957,Mogilev,-4.770,-0.783,-3.314,6.980,12.847,15.977,17.939,16.260,11.031,6.361,0.641,-5.119,-5.208,5.491,16.732,6.014,14.825,-3.898,6.196,28.944,39.347,29.667,18.082,55.653,73.451,90.561,119.849,127.528,24.814,37.980,40.384,147.127,100.229,283.029,192.491,472.886,243.295,691.530
1957,Vitebsk,-3.507,-0.838,-3.978,6.169,11.773,15.035,17.682,15.617,10.602,6.560,1.028,-4.691,-5.383,4.640,16.122,6.068,14.157,-4.057,5.982,30.474,40.032,31.038,20.757,65.998,75.159,82.426,141.691,134.271,42.319,30.483,32.980,140.046,124.341,299.100,207.836,509.031,221.012,735.643
1958,Brest,-4.481,-2.000,-3.693,3.992,14.930,15.085,17.947,16.688,11.895,8.597,2.640,-0.846,-1.812,5.087,16.587,7.720,15.329,-0.025,6.777,49.279,41.678,77.673,42.095,52.663,111.002,66.019,72.628,41.191,49.385,31.734,39.899,91.931,172.238,279.200,123.710,372.800,152.318,723.605
1958,Gomel,-4.661,-2.836,-2.777,4.414,15.490,15.244,17.995,16.410,11.145,7.557,1.076,-1.864,-2.329,5.721,16.561,6.602,15.279,-0.969,6.481,45.709,40.699,55.396,48.652,47.176,111.002,68.444,125.852,63.846,87.357,13.655,42.046,97.103,148.825,279.200,162.387,373.040,136.849,723.605
1958,Grodno,-4.635,-3.256,-4.322,2.936,13.685,14.598,17.053,16.089,11.664,8.503,2.364,-1.684,-2.069,4.111,15.926,7.519,14.635,-0.334,6.131,51.330,52.410,91.913,47.310,63.356,111.002,81.046,81.259,27.501,61.186,31.050,55.728,116.481,201.400,279.200,120.392,372.791,169.116,723.605
1958,Minsk,-5.224,-3.948,-4.211,3.097,13.888,14.551,16.962,15.745,10.948,7.816,1.430,-2.652,-2.814,4.270,15.765,6.743,14.440,-1.191,5.758,64.991,47.125,85.230,38.392,59.515,111.002,82.848,85.738,31.593,59.480,32.794,61.099,140.496,184.151,279.200,124.610,372.856,196.024,723.605
1958,Mogilev,-5.788,-4.669,-4.492,3.230,14.199,14.636,17.426,15.722,10.381,6.946,0.576,-3.338,-3.161,4.323,15.940,5.977,14.494,-1.836,5.454,55.407,50.656,64.709,45.972,61.642,111.002,93.259,92.291,56.875,96.363,18.302,45.646,103.177,173.769,279.200,169.261,372.905,139.737,723.605
1958,Vitebsk,-5.834,-5.643,-5.134,2.662,12.850,14.143,16.970,15.300,10.180,7.375,1.170,-3.932,-3.500,3.467,15.484,6.253,13.908,-2.015,5.066,64.003,43.071,47.566,33.747,49.944,111.002,69.585,70.553,30.151,77.804,35.120,56.101,133.197,135.337,279.200,141.317,372.599,195.692,723.605
1959,Brest,-1.971,-2.689,2.599,7.407,12.502,17.103,21.181,18.152,10.275,5.420,0.897,-3.937,-4.802,7.504,18.828,5.529,15.867,-2.996,7.300,39.903,12.228,25.609,43.427,29.678,53.531,54.165,91.316,33.668,31.582,49.588,49.854,101.499,99.461,202.577,115.276,262.757,163.240,511.847
1959,Gomel,-2.294,-2.877,1.008,7.263,12.612,17.714,21.482,18.352,9.783,4.523,-0.967,-6.369,-5.934,6.958,19.195,4.447,16.013,-4.444,6.734,41.648,13.296,27.306,31.287,30.698,44.180,38.040,65.679,39.685,26.784,56.886,45.726,100.562,99.461,148.233,125.189,217.317,167.012,463.270
1959,Grodno,-2.012,-2.553,2.101,6.770,11.855,16.750,20.602,17.982,9.886,5.426,0.777,-4.857,-5.529,6.910,18.461,5.364,15.439,-3.774,6.945,44.278,16.380,23.216,51.098,36.326,55.720,60.525,76.845,47.711,42.668,45.266,40.283,114.684,99.461,193.041,132.920,276.207,174.714,527.678
1959,Minsk,-2.665,-3.159,0.985,6.573,11.776,16.961,20.646,17.895,9.398,4.694,-0.416,-6.607,-6.449,6.443,18.517,4.560,15.363,-4.759,6.397,62.815,16.274,23.946,47.149,37.699,49.943,52.585,80.243,45.661,42.004,52.763,41.795,116.287,99.461,184.743,138.706,266.729,177.175,533.802
1959,Mogilev,-2.679,-3.465,-0.271,6.567,11.839,17.258,20.709,18.002,9.006,4.051,-1.584,-8.336,-7.224,6.041,18.669,3.826,15.387,-5.720,5.972,45.636,16.666,23.465,37.754,31.096,33.170,42.066,66.717,56.575,33.296,39.798,45.363,113.247,99.461,142.785,128.761,225.899,164.496,464.510
1959,Vitebsk,-3.106,-3.460,-0.785,5.905,11.145,16.480,19.894,17.673,8.850,4.333,-1.060,-8.324,-7.796,5.416,18.030,4.044,14.833,-6.026,5.675,56.931,19.852,24.710,42.916,36.316,38.674,26.532,53.028,53.880,36.544,37.087,34.229,106.190,99.461,116.632,129.967,209.217,165.682,470.989
1960,Brest,-5.152,-5.346,-1.463,6.077,13.234,17.422,18.275,16.475,10.702,7.665,3.222,2.289,-1.044,5.948,17.391,7.200,15.235,0.752,6.986,30.236,19.397,6.082,34.669,58.173,90.746,116.546,83.863,48.019,71.967,91.815,42.484,79.593,113.220,295.946,210.662,416.768,206.612,712.515
1960,Gomel,-5.787,-5.628,-3.436,6.247,13.566,18.068,20.076,16.931,10.426,6.815,2.712,2.416,-1.184,5.452,18.361,6.652,15.831,0.407,6.901,32.182,21.122,4.898,27.369,58.169,48.038,45.791,66.692,37.267,68.721,67.516,54.462,100.082,98.612,156.527,176.191,260.974,203.325,535.506
1960,Grodno,-5.607,-6.160,-3.032,5.608,12.922,16.735,17.926,16.264,10.639,6.702,2.447,1.914,-1.019,5.162,16.977,6.597,14.910,0.422,6.398,41.361,34.976,18.312,36.707,58.172,120.856,127.945,93.253,55.493,68.291,89.978,45.288,101.240,119.301,347.027,212.662,467.753,241.672,802.440
1960,Minsk,-6.393,-6.340,-4.001,5.597,12.821,17.020,18.635,16.314,10.205,6.100,2.041,1.753,-1.512,4.797,17.326,6.115,15.017,-0.044,6.185,42.823,33.155,14.355,36.428,58.171,95.031,107.178,79.881,58.721,76.497,79.824,46.175,100.049,118.325,288.012,214.483,414.046,230.592,743.992
1960,Mogilev,-6.841,-6.456,-5.316,5.649,13.043,17.703,19.670,16.382,9.908,5.491,1.389,1.651,-1.798,4.448,17.921,5.595,15.358,-0.431,6.055,35.375,32.942,6.828,27.629,58.164,60.367,82.020,70.116,63.189,63.994,61.761,61.276,114.494,80.476,211.692,189.529,318.871,217.757,607.108
1960,Vitebsk,-7.745,-7.287,-5.646,4.741,12.236,16.759,18.519,15.883,9.462,5.054,1.042,1.502,-1.552,3.768,17.057,5.185,14.589,-0.413,5.412,33.856,37.885,19.612,36.482,58.165,86.721,121.541,68.240,66.816,71.332,70.919,50.448,106.156,104.868,269.234,207.652,383.290,229.543,702.946
1961,Brest,-4.815,-0.572,3.590,8.393,12.175,17.851,17.288,16.581,13.026,8.183,2.368,-5.098,-3.805,8.051,17.234,7.862,15.384,-2.702,7.444,22.742,18.559,32.094,29.798,49.709,46.627,44.603,54.449,22.407,3.652,52.559,35.890,99.880,115.406,135.834,79.775,204.869,194.479,397.112
1961,Gomel,-4.986,-1.551,2.827,7.686,12.491,18.544,18.361,16.724,12.255,6.685,1.529,-5.579,-4.225,7.669,17.870,6.822,15.679,-3.109,7.115,23.575,23.593,32.291,39.310,69.177,46.368,39.095,99.873,31.934,8.740,51.185,32.695,99.879,140.758,189.443,92.093,291.312,194.367,502.036
1961,Grodno,-4.366,-0.566,2.654,7.383,11.781,17.412,16.615,15.696,12.545,8.365,2.136,-5.059,-3.983,7.271,16.567,7.688,14.808,-2.973,7.077,29.117,26.193,56.193,33.389,67.467,49.285,61.980,62.244,47.041,4.601,32.874,37.496,99.879,154.615,178.930,83.935,293.606,193.549,513.526
1961,Minsk,-4.820,-1.450,2.199,6.684,11.821,17.583,17.175,15.601,12.129,7.214,1.501,-5.704,-4.577,6.903,16.778,6.951,14.862,-3.511,6.696,23.338,31.384,51.141,34.032,64.883,48.203,48.604,99.114,40.896,5.879,34.551,40.410,99.877,148.387,205.864,81.172,311.881,193.382,531.857
1961,Mogilev,-5.649,-2.252,1.817,6.180,11.918,18.085,17.942,15.948,11.458,6.203,0.582,-6.429,-4.948,6.643,17.318,6.082,15.073,-4.014,6.351,27.421,26.939,44.040,31.450,63.583,46.073,69.037,103.196,51.402,9.061,41.324,38.812,99.876,141.098,219.343,101.785,334.419,193.536,554.295
1961,Vitebsk,-4.767,-1.370,1.494,5.410,11.504,17.357,16.865,14.839,11.024,6.737,1.182,-5.591,-4.653,6.143,16.344,6.318,14.319,-3.883,6.254,24.528,32.210,53.021,29.962,56.533,45.916,102.150,117.835,73.890,12.707,32.787,44.839,99.878,139.156,260.926,118.927,393.220,193.144,621.956
1962,Brest,-1.835,-4.548,-4.410,9.489,11.940,14.308,15.743,16.567,11.872,7.155,3.768,-5.449,-9.514,5.637,15.551,7.594,14.098,-5.906,6.260,30.434,35.671,55.417,49.418,101.858,89.221,62.789,71.730,52.904,6.862,57.404,23.745,89.779,210.428,224.271,117.168,379.356,166.606,645.292
1962,Gomel,-2.293,-4.941,-4.121,9.153,13.472,14.787,16.089,16.840,11.793,7.407,3.279,-5.171,-9.338,6.141,15.915,7.492,14.610,-6.157,6.403,25.901,39.306,50.052,40.734,86.780,74.589,127.705,86.517,36.665,14.639,78.609,24.120,94.737,176.315,285.672,130.665,408.962,205.646,682.003
1962,Grodno,-1.865,-5.116,-4.997,8.408,10.742,13.516,15.324,15.603,11.218,7.151,2.941,-5.905,-9.501,4.683,14.827,7.104,13.291,-6.255,5.628,32.410,33.378,44.871,52.149,113.386,86.919,90.517,99.095,74.012,13.138,52.598,21.258,80.256,210.884,279.028,139.628,466.368,162.806,715.415
1962,Minsk,-2.598,-5.513,-5.278,8.294,11.760,13.737,15.296,15.659,11.149,7.131,2.689,-5.912,-9.587,4.890,14.909,6.991,13.534,-6.562,5.586,28.866,29.460,51.799,44.048,116.523,88.977,105.704,117.966,59.237,11.709,71.897,20.354,93.515,211.499,314.824,143.429,489.376,201.781,747.061
1962,Mogilev,-2.915,-5.682,-5.389,7.890,12.931,13.854,15.428,15.733,10.998,7.143,2.340,-5.964,-9.731,5.118,15.015,6.830,13.803,-6.846,5.577,23.717,31.230,48.107,38.751,94.284,92.192,169.382,113.211,47.933,25.027,62.721,18.345,78.240,178.347,374.811,135.556,516.396,178.143,757.375
1962,Vitebsk,-2.643,-5.823,-6.567,7.187,11.451,13.154,14.967,14.718,10.559,6.999,1.963,-6.828,-10.292,3.994,14.290,6.512,12.983,-7.471,4.974,28.793,25.254,55.688,39.663,106.551,95.222,154.809,100.193,67.249,29.627,70.712,25.792,88.902,204.823,352.297,167.746,524.634,193.386,799.703
1963,Brest,-14.145,-8.896,-4.783,6.456,16.694,16.322,19.997,19.720,14.008,7.374,4.370,-6.590,-6.687,6.121,18.702,8.573,17.375,-4.138,5.942,16.676,48.789,19.435,18.141,44.698,47.614,43.185,65.809,57.104,66.010,46.545,15.569,74.254,92.646,151.132,165.706,262.508,166.855,504.395
1963,Gomel,-14.898,-7.828,-6.053,5.069,17.351,16.225,20.532,19.662,14.142,6.959,3.007,-8.210,-8.075,5.463,18.829,8.026,17.610,-5.336,5.550,24.265,46.322,32.612,18.136,44.698,36.547,35.851,65.083,41.136,15.171,48.898,21.034,61.722,92.646,125.580,104.015,207.884,163.132,411.009
1963,Grodno,-13.229,-9.353,-5.731,5.299,16.281,15.465,19.381,19.355,13.796,6.992,3.342,-6.527,-6.664,5.281,18.091,8.033,16.880,-4.418,5.488,18.552,41.037,29.612,18.142,44.698,66.080,43.791,73.945,42.419,72.402,77.559,21.647,81.018,92.647,179.428,192.552,275.146,187.916,562.669
1963,Minsk,-13.686,-9.114,-6.732,4.557,16.671,15.276,19.644,19.135,13.489,6.562,2.399,-7.568,-7.554,4.835,18.047,7.473,16.874,-5.197,5.124,19.367,54.571,36.364,18.138,44.698,51.253,43.241,81.246,34.938,57.383,73.245,20.387,80.301,92.648,177.035,166.098,269.572,193.213,553.775
1963,Mogilev,-14.419,-8.736,-7.365,4.220,16.865,14.856,19.711,18.809,13.436,6.294,1.521,-8.807,-8.786,4.578,17.819,7.076,16.765,-6.239,4.757,20.863,38.004,38.773,18.136,44.698,61.897,47.193,78.308,45.642,24.279,63.779,21.527,69.012,92.648,201.212,133.458,290.828,180.831,511.829
1963,Vitebsk,-13.911,-10.119,-8.416,3.420,16.264,14.080,18.792,18.010,12.863,6.141,1.077,-8.318,-7.958,3.758,16.988,6.688,16.030,-5.877,4.224,22.838,40.567,33.466,18.136,44.698,67.339,51.324,84.521,39.557,67.447,82.781,15.121,64.289,92.646,213.452,191.791,290.692,180.628,566.803
1964,Brest,-5.745,-7.794,-4.904,6.156,12.109,20.395,18.875,15.152,12.234,7.257,1.943,-1.757,-4.327,4.438,18.120,7.146,15.747,-2.491,6.189,13.608,45.261,47.130,26.982,39.238,33.059,61.557,79.920,54.777,31.383,54.561,52.557,131.690,116.126,173.981,140.466,273.811,210.507,554.560
1964,Gomel,-6.707,-9.382,-5.383,6.618,12.122,20.846,19.081,15.298,12.508,7.463,1.030,-1.329,-4.925,4.433,18.388,7.005,15.964,-3.116,6.051,13.607,27.947,51.611,27.171,34.565,28.652,98.692,81.288,58.630,39.022,37.571,63.832,131.690,112.902,200.491,137.346,286.755,195.130,554.560
1964,Grodno,-5.236,-8.319,-5.348,5.209,11.659,19.434,18.466,15.053,11.860,6.724,1.388,-1.989,-4.656,3.828,17.633,6.658,15.290,-2.983,5.771,13.609,43.603,30.828,41.277,40.740,24.959,44.542,71.095,66.677,43.196,71.728,46.627,131.690,114.574,147.231,183.629,254.193,230.201,554.560
1964,Minsk,-6.056,-9.135,-5.630,5.364,11.548,19.884,18.636,14.843,11.749,6.823,0.529,-1.871,-5.160,3.744,17.765,6.372,15.326,-3.527,5.594,13.609,44.896,40.432,42.744,39.768,31.425,75.719,75.211,76.724,49.919,60.233,56.988,131.693,124.023,179.901,192.085,293.941,230.415,554.560
1964,Mogilev,-7.171,-10.471,-6.283,5.492,11.529,20.341,18.836,14.856,11.752,6.937,-0.256,-1.983,-6.039,3.562,17.991,6.151,15.457,-4.364,5.333,13.606,35.534,48.306,43.197,35.597,30.510,87.017,79.359,72.610,33.199,48.625,62.585,131.692,123.502,193.372,159.208,294.757,210.714,554.560
1964,Vitebsk,-5.823,-9.838,-6.507,4.671,11.273,18.952,18.343,14.560,11.504,6.675,-0.215,-2.235,-5.873,3.131,17.268,5.995,14.923,-4.323,5.151,13.607,36.327,32.292,36.156,40.428,31.717,60.750,69.851,61.740,51.055,64.745,54.115,131.690,110.166,165.562,178.534,267.529,233.674,554.560
1965,Brest,-4.129,-7.354,-1.444,5.139,9.893,15.533,16.342,15.555,13.890,6.003,-2.717,-1.105,-3.453,4.524,15.811,5.728,14.237,-2.253,5.535,47.322,28.200,26.999,24.825,63.737,97.109,68.573,60.009,34.859,17.040,48.588,34.013,156.632,115.551,223.572,100.305,326.558,248.331,565.177
1965,Gomel,-5.972,-7.766,-1.868,4.437,10.756,16.234,16.875,15.987,13.500,5.449,-2.823,-1.319,-3.660,4.442,16.368,5.376,14.669,-2.340,5.356,48.382,19.965,22.256,31.380,46.677,65.180,98.482,101.832,19.857,33.697,40.306,56.579,193.048,100.295,265.906,93.672,330.581,278.027,581.262
1965,Grodno,-4.347,-7.891,-2.354,4.482,8.790,14.987,15.807,15.036,13.592,6.213,-3.060,-1.547,-4.521,3.632,15.276,5.587,13.633,-3.188,5.042,49.850,31.126,32.930,19.670,76.000,97.086,63.069,78.033,41.723,23.410,45.788,47.227,158.734,128.618,238.774,110.309,356.031,258.801,604.020
1965,Minsk,-5.777,-8.105,-2.713,3.955,9.135,15.296,15.894,15.129,13.175,5.545,-3.510,-2.001,-4.959,3.454,15.438,5.075,13.718,-3.569,4.743,53.219,28.549,31.615,23.160,60.786,89.662,56.026,89.224,50.036,22.302,47.898,44.865,173.303,115.560,235.498,118.691,346.187,271.364,599.894
1965,Mogilev,-7.402,-8.968,-3.471,3.277,9.783,15.677,16.399,15.396,12.865,5.015,-3.685,-1.959,-4.888,3.195,15.825,4.735,14.021,-3.490,4.478,50.474,24.236,21.488,26.173,48.554,79.352,60.014,98.030,30.152,30.906,39.138,55.996,162.248,96.179,238.648,100.558,318.615,250.724,571.808
1965,Vitebsk,-6.740,-8.917,-3.793,2.885,8.465,15.121,15.404,14.579,12.692,5.094,-4.647,-2.427,-6.320,2.516,15.032,4.386,13.244,-4.755,4.045,48.827,28.339,42.088,17.317,68.901,67.388,57.771,96.604,43.949,25.908,49.240,48.544,169.304,128.341,221.656,119.015,334.486,272.170,594.134
1966,Brest,-6.109,-3.128,1.695,8.840,14.852,16.780,18.436,16.520,11.369,9.889,1.277,-3.269,-5.484,8.459,17.249,7.534,15.608,-2.486,7.316,64.865,58.776,42.653,49.485,44.029,55.495,90.605,45.115,28.850,61.977,69.805,49.752,129.887,137.964,194.445,162.079,271.782,242.434,666.215
1966,Gomel,-5.650,-4.045,1.983,10.294,15.785,16.759,19.165,17.592,11.440,9.560,0.591,-4.892,-7.930,9.345,17.848,7.218,16.170,-4.323,7.437,75.650,60.597,44.189,34.839,55.614,55.511,90.628,29.183,24.134,58.860,77.273,72.960,149.417,137.312,194.444,161.209,261.166,279.912,685.424
1966,Grodno,-6.993,-5.060,0.578,7.207,14.283,16.944,18.290,16.138,11.051,8.740,0.613,-3.934,-5.782,7.357,17.126,6.820,15.356,-2.929,6.545,58.162,53.417,54.093,61.138,73.423,63.504,90.578,49.138,40.840,46.955,56.175,51.898,133.468,186.587,194.445,142.345,304.468,243.488,692.773
1966,Minsk,-7.176,-5.773,0.411,8.024,14.881,16.968,18.271,16.426,10.739,8.247,0.284,-5.260,-7.441,7.769,17.224,6.443,15.477,-4.111,6.405,63.935,64.230,49.173,49.846,64.001,57.298,90.601,68.450,30.974,50.410,62.964,60.524,130.502,162.983,194.445,144.435,301.224,242.651,706.033
1966,Mogilev,-7.010,-5.761,0.779,9.229,15.378,16.780,18.703,16.965,10.535,7.813,-0.031,-6.208,-9.297,8.456,17.488,6.122,15.694,-5.436,6.489,56.839,54.460,51.043,31.151,50.349,62.741,90.651,32.298,33.444,62.803,55.865,72.016,144.837,134.961,194.445,154.060,285.156,260.398,672.925
1966,Vitebsk,-8.628,-8.050,-0.297,6.492,14.434,16.883,17.986,15.849,9.980,6.719,-0.409,-6.546,-8.809,6.879,16.906,5.442,15.044,-5.125,5.436,67.493,56.294,51.774,59.598,64.476,57.282,90.650,62.724,41.410,44.430,49.033,55.833,123.008,175.102,194.445,134.367,322.513,209.964,723.139
1967,Brest,-9.049,-4.011,2.597,7.961,14.899,16.829,18.729,17.060,15.362,10.076,3.974,-3.783,-5.253,8.491,17.546,9.808,16.582,-2.187,7.604,35.928,38.835,46.540,53.762,78.000,56.165,48.536,76.960,15.760,52.829,63.559,62.638,132.008,183.131,185.377,132.176,282.387,219.107,635.654
1967,Gomel,-11.673,-7.163,1.428,8.241,16.402,17.164,18.788,17.277,14.222,9.584,3.508,-5.779,-7.878,8.695,17.748,9.112,16.782,-4.087,6.892,44.287,31.181,54.332,69.410,78.000,62.986,41.672,84.309,13.121,29.762,55.221,69.942,151.222,183.131,189.271,97.777,288.833,220.578,645.838
1967,Grodno,-9.397,-3.858,1.949,6.733,14.337,16.252,18.003,16.636,14.774,10.092,3.498,-4.469,-6.222,7.681,16.970,9.459,16.005,-2.967,7.092,40.778,41.340,53.238,47.185,78.000,46.427,52.444,100.827,24.537,68.943,73.391,65.175,129.391,183.131,195.987,167.273,290.635,230.120,675.760
1967,Minsk,-11.167,-5.737,1.305,6.822,15.269,16.533,18.061,16.777,13.860,9.666,3.365,-5.947,-7.947,7.809,17.130,8.971,16.112,-4.175,6.628,33.748,33.864,50.586,50.536,78.000,47.118,56.258,93.874,24.055,64.621,84.208,62.827,130.700,183.131,200.636,173.363,309.862,235.648,688.838
1967,Mogilev,-13.450,-8.134,0.575,6.704,16.011,16.553,18.114,16.964,13.335,6.434,2.596,-7.255,-9.634,7.773,17.216,7.463,16.208,-5.548,5.764,40.787,31.481,59.668,60.534,78.000,48.452,48.635,83.318,14.235,48.567,55.973,69.789,136.158,183.131,178.668,118.463,279.770,211.356,645.217
1967,Vitebsk,-13.002,-6.703,1.031,5.694,15.038,15.834,17.502,16.269,12.900,9.114,2.927,-7.613,-9.723,7.269,16.541,8.323,15.521,-5.588,5.805,37.769,26.453,39.560,52.917,78.000,53.146,40.724,81.522,37.912,67.367,99.007,53.040,114.094,183.131,175.062,204.880,305.023,240.267,680.413
1968,Brest,-8.372,-3.504,0.848,8.452,12.422,18.356,16.465,17.119,12.643,6.601,1.489,-4.444,-7.343,7.229,17.303,6.908,15.399,-4.914,6.519,46.164,26.550,20.711,58.200,68.282,104.453,83.842,75.746,46.803,67.745,33.999,29.236,70.826,145.848,266.603,149.962,378.723,128.168,653.912
1968,Gomel,-11.907,-5.837,-0.311,8.208,13.288,18.700,16.504,18.328,12.479,5.907,0.433,-3.969,-8.359,7.052,17.837,6.270,15.863,-6.060,6.003,51.695,27.149,15.264,40.261,68.912,59.891,103.410,38.182,56.801,65.852,31.715,48.997,115.698,125.638,200.509,157.151,327.763,173.358,613.825
1968,Grodno,-9.493,-4.616,0.330,7.520,11.336,17.845,16.046,17.057,12.235,5.765,0.457,-4.460,-7.857,6.385,16.974,6.149,14.902,-5.554,5.849,39.439,23.572,30.723,47.851,77.716,107.806,45.163,75.730,38.996,76.404,31.290,34.094,80.248,158.069,230.115,147.238,348.083,120.892,626.076
1968,Minsk,-11.729,-6.046,-0.398,7.163,11.875,17.923,15.901,17.083,11.977,5.157,-0.460,-4.330,-8.483,6.204,16.958,5.554,14.951,-6.289,5.363,44.091,24.185,26.636,54.736,79.536,75.973,54.074,73.104,37.959,76.435,33.242,39.054,88.398,163.604,205.229,150.094,324.373,134.587,629.772
